Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																							
Дата голосования: 04.12.2011																							
																							
Наименование Избирательной комиссии:    Кетченеровская																							
																							
Сводная таблица результатов выборов																							
																							
		Сумма	УИК №90	УИК №91	УИК №92	УИК №93	УИК №94	УИК №95	УИК №96	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105					
1	"Число избирателей, внесенных в список избирателей"	7663	678	507	760	697	508	197	657	312	636	87	623	494	413	173	365	556					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	7986	706	525	764	727	518	193	673	316	656	105	661	539	440	168	385	610					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4974	369	345	361	414	308	169	509	249	381	70	437	285	235	137	289	416					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	896	30	13	42	31	39	21	90	31	90	7	63	178	90	16	40	115					
6	Число погашенных избирательных бюллетеней	2116	307	167	361	282	171	3	74	36	185	28	161	76	115	15	56	79					
7	Число избирательных бюллетеней в переносных ящиках для голосования	896	30	13	42	31	39	21	90	31	90	7	63	178	90	16	40	115					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4974	369	345	361	414	308	169	509	249	381	70	437	285	235	137	289	416					
9	Число недействительных избирательных бюллетеней	132	5	4	10	48	2	6	4	15	2	0	7	0	2	4	23	0					
10	Число действительных избирательных бюллетеней	5738	394	354	393	397	345	184	595	265	469	77	493	463	323	149	306	531					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	343	17	20	20	28	20	20	25	20	23	15	25	30	25	10	20	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	294	17	20	16	28	20	20	11	2	17	15	22	29	25	7	20	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	89	1	6	13	7	5	9	8	6	6	1	8	2	5	3	5	4					
14	Число погашенных неиспользованных открепительных удостоверений	49	0	0	4	0	0	0	14	18	6	0	3	1	0	3	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	1	1	3	0	1	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	136	30	17	15	18	4	7	13	0	10	3	7	3	7	2	0	0					
		2.32%	7.52%	4.75%	3.72%	4.04%	1.15%	3.68%	2.17%	0.00%	2.12%	3.90%	1.40%	0.65%	2.15%	1.31%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	56	6	3	6	7	4	1	8	2	8	1	3	0	3	1	3	0					
		0.95%	1.50%	0.84%	1.49%	1.57%	1.15%	0.53%	1.34%	0.71%	1.70%	1.30%	0.60%	0.00%	0.92%	0.65%	0.91%	0.00%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	13	1	3	1	1	2	0	0	0	3	0	1	1	0	0	0	0					
		0.22%	0.25%	0.84%	0.25%	0.22%	0.58%	0.00%	0.00%	0.00%	0.64%	0.00%	0.20%	0.22%	0.00%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	716	90	74	116	31	38	6	31	6	96	10	51	38	58	11	13	47					
		12.20%	22.56%	20.67%	28.78%	6.97%	10.95%	3.16%	5.18%	2.14%	20.38%	12.99%	10.20%	8.21%	17.85%	7.19%	3.95%	8.85%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	27	2	2	9	2	0	0	0	0	8	0	4	0	0	0	0	0					
		0.46%	0.50%	0.56%	2.23%	0.45%	0.00%	0.00%	0.00%	0.00%	1.70%	0.00%	0.80%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4780	263	253	243	338	297	170	542	257	344	63	426	421	254	135	290	484					
		81.43%	65.91%	70.67%	60.30%	75.96%	85.59%	89.47%	90.48%	91.79%	73.04%	81.82%	85.20%	90.93%	78.15%	88.24%	88.15%	91.15%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	10	2	2	3	0	0	0	1	0	0	0	1	0	1	0	0	0					
		0.17%	0.50%	0.56%	0.74%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.20%	0.00%	0.31%	0.00%	0.00%	0.00%					
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
