Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																												
Дата голосования: 02.12.2007																																												
																																												
Наименование Избирательной комиссии:    Коношская																																												
																																												
Сводная таблица результатов выборов																																												
																																												
		Сумма	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373					
1	"Число избирателей, внесенных в списки избирателей"	22042	151	780	326	280	440	510	113	304	59	141	2418	550	420	70	482	1541	1713	1614	1351	1320	1369	582	334	272	303	2218	251	75	237	98	130	184	589	213	326	75	203					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19705	140	710	280	260	390	460	105	280	55	125	2060	480	380	70	430	1380	1570	1430	1150	1180	1230	520	290	260	270	2000	230	70	210	90	120	150	560	200	310	70	190					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	10873	73	384	158	151	250	190	71	202	20	54	1117	224	201	47	224	752	932	822	661	569	635	284	166	156	149	1084	146	39	140	45	87	95	325	106	167	51	96					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1199	26	20	13	11	25	100	2	12	14	42	116	61	59	11	8	25	22	17	72	22	25	11	54	7	14	118	27	3	13	11	19	38	67	17	53	3	41					
6	Число погашенных избирательных бюллетеней	7633	41	306	109	98	115	170	32	66	21	29	827	195	120	12	198	603	616	591	417	589	570	225	70	97	107	798	57	28	57	34	14	17	168	77	90	16	53					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1199	26	20	13	11	25	100	2	12	14	42	116	61	59	11	8	25	22	17	72	22	25	11	54	7	14	118	27	3	13	11	19	38	67	17	53	3	41					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10867	73	384	158	151	250	190	71	202	20	54	1117	224	201	47	224	750	932	822	660	569	635	284	166	156	149	1084	144	39	140	45	87	95	325	106	166	51	96					
9	Число недействительных избирательных бюллетеней	68	0	1	1	1	3	0	0	1	0	0	13	3	2	0	0	2	6	2	5	6	1	4	0	1	4	7	0	0	1	0	2	0	2	0	0	0	0					
10	Число действительных избирательных бюллетеней	11998	99	403	170	161	272	290	73	213	34	96	1220	282	258	58	232	773	948	837	727	585	659	291	220	162	159	1195	171	42	152	56	104	133	390	123	219	54	137					
