Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																											
Дата голосования: 04.12.2011																																											
																																											
Наименование Избирательной комиссии:    Коношская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372					
1	"Число избирателей, внесенных в список избирателей"	21300	272	992	475	409	115	2233	436	406	68	1516	1370	1488	861	1465	1313	1393	596	266	313	109	322	311	126	198	86	126	1037	1179	227	64	165	66	182	333	580	202					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20765	260	1000	470	410	100	2100	440	390	60	1460	1350	1490	860	1400	1300	1390	590	260	300	100	300	300	120	200	80	120	1000	1100	220	65	160	60	180	340	590	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8702	94	340	141	157	63	960	163	186	39	597	663	660	402	652	448	542	255	143	107	39	131	171	54	103	30	49	423	425	68	32	54	30	63	110	234	74					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1226	34	32	107	36	6	84	61	55	9	25	22	32	14	89	31	25	27	10	10	24	65	20	19	13	10	20	46	73	15	4	41	5	48	62	32	20					
6	Число погашенных избирательных бюллетеней	10837	132	628	222	217	31	1056	216	149	12	838	665	798	444	659	821	823	308	107	183	37	104	109	47	84	40	51	531	602	137	29	65	25	69	168	324	106					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1226	34	32	107	36	6	84	61	55	9	25	22	32	14	89	31	25	27	10	10	24	65	20	19	13	10	20	46	73	15	4	41	5	48	62	32	20					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8702	94	340	141	157	63	960	163	186	39	597	663	660	402	652	448	542	255	143	107	39	131	171	54	103	30	49	423	425	68	32	54	30	63	110	234	74					
9	Число недействительных избирательных бюллетеней	104	0	1	1	1	0	22	0	1	0	10	5	4	4	10	4	9	10	1	2	2	3	2	0	0	0	0	3	4	2	0	0	0	0	2	1	0					
10	Число действительных избирательных бюллетеней	9824	128	371	247	192	69	1022	224	240	48	612	680	688	412	731	475	558	272	152	115	61	193	189	73	116	40	69	466	494	81	36	95	35	111	170	265	94					
