Выборы Президента Российской Федерации																																																							
Дата голосования: 02.03.2008																																																							
																																																							
Наименование Избирательной комиссии:    Климовская																																																							
																																																							
Сводная таблица результатов выборов																																																							
																																																							
	Число участковых избирательных комиссий	48																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	48																																																					
																																																							
		Сумма	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546					
1	"Число избирателей, включенных в списки избирателей"	25676	2339	1257	2593	1947	1947	105	1153	514	604	313	533	416	379	331	373	209	103	82	152	490	342	347	363	255	346	196	874	180	932	169	221	255	82	232	85	588	208	332	250	287	113	358	511	327	621	513	431	418					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25350	2320	1230	2550	1910	1790	110	1110	500	600	315	550	420	370	330	360	205	110	85	150	500	350	350	370	250	350	190	870	175	930	170	220	250	80	225	90	590	210	335	250	300	115	350	510	335	600	530	430	410					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	14616	1207	653	1256	1001	921	64	581	288	304	193	306	255	231	207	274	163	96	38	92	367	197	229	236	213	203	138	512	138	518	85	167	159	52	150	29	367	131	237	169	190	50	220	309	200	399	276	300	245					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2667	43	76	55	87	150	18	33	21	22	61	88	78	56	47	20	32	7	26	35	106	93	48	43	0	69	25	128	16	142	41	27	48	18	37	43	63	34	51	53	37	36	54	108	50	103	111	20	108					
6	Число погашенных избирательных бюллетеней	8067	1070	501	1239	822	719	28	496	191	274	61	156	87	83	76	66	10	7	21	23	27	60	73	91	37	78	27	230	21	270	44	26	43	10	38	18	160	45	47	28	73	29	76	93	85	98	143	110	57					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2667	43	76	55	87	150	18	33	21	22	61	88	78	56	47	20	32	7	26	35	106	93	48	43	0	69	25	128	16	142	41	27	48	18	37	43	63	34	51	53	37	36	54	108	50	103	111	20	108					
8	Число бюллетеней в стационарных ящиках для голосования	14616	1207	653	1256	1001	921	64	581	288	304	193	306	255	231	207	274	163	96	38	92	367	197	229	236	213	203	138	512	138	518	85	167	159	52	150	29	367	131	237	169	190	50	220	309	200	399	276	300	245					
9	Число недействительных избирательных бюллетеней	128	8	1	14	7	14	1	4	5	5	4	6	2	1	1	0	2	0	2	0	1	4	0	2	0	2	1	1	1	5	2	2	2	0	1	0	5	2	3	4	2	0	3	0	0	3	3	2	0					
10	Число действительных избирательных бюллетеней	17155	1242	728	1297	1081	1057	81	610	304	321	250	388	331	286	253	294	193	103	62	127	472	286	277	277	213	270	162	639	153	655	124	192	205	70	186	72	425	163	285	218	225	86	271	417	250	499	384	318	353					
11	Число полученных открепительных  удостоверений	346	30	5	22	25	20	6	10	7	8	12	8	5	4	4	4	3	3	3	4	6	5	4	13	3	12	2	10	0	14	1	5	4	2	1	2	7	3	5	5	7	3	5	5	4	13	16	2	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	284	28	3	20	20	16	6	10	7	7	12	8	5	4	4	3	1	0	0	1	5	0	2	13	2	12	1	10	0	14	0	4	4	0	1	2	7	0	5	5	5	0	0	1	3	13	16	0	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	91	9	3	5	2	7	3	5	3	2	3	1	1	3	1	1	0	1	0	2	0	1	2	1	1	2	7	6	0	1	0	0	1	0	2	0	1	1	2	1	0	0	1	1	1	1	3	1	2					
14	Число неиспользованных открепительных удостоверений	62	2	2	2	5	4	0	0	0	1	0	0	0	0	0	1	2	3	3	3	1	5	2	0	1	0	1	0	0	0	1	1	0	2	0	0	0	3	0	0	2	3	5	4	1	0	0	2	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	14	4	2	1	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																							
18	Богданов Андрей Владимирович	120	12	4	7	5	10	2	4	2	1	2	2	1	1	0	3	1	0	0	0	3	2	2	3	0	1	2	4	4	7	1	0	4	0	0	1	2	3	1	0	2	0	2	2	2	7	6	0	2					
		0.69%	0.96%	0.55%	0.53%	0.46%	0.93%	2.44%	0.65%	0.65%	0.31%	0.79%	0.51%	0.30%	0.35%	0.00%	1.02%	0.51%	0.00%	0.00%	0.00%	0.63%	0.69%	0.72%	1.08%	0.00%	0.37%	1.23%	0.63%	2.60%	1.06%	0.79%	0.00%	1.93%	0.00%	0.00%	1.39%	0.47%	1.82%	0.35%	0.00%	0.88%	0.00%	0.73%	0.48%	0.80%	1.39%	1.55%	0.00%	0.57%					
19	Жириновский Владимир Вольфович	1528	122	75	160	104	92	6	79	39	36	26	27	27	28	17	20	14	12	6	7	34	23	21	37	23	25	14	46	14	79	6	17	17	11	24	5	19	7	19	15	15	1	13	30	26	25	26	20	19					
		8.84%	9.76%	10.29%	12.20%	9.56%	8.59%	7.32%	12.87%	12.62%	11.04%	10.24%	6.85%	8.11%	9.76%	6.69%	6.80%	7.18%	11.65%	9.38%	5.51%	7.19%	7.93%	7.58%	13.26%	10.80%	9.19%	8.59%	7.19%	9.09%	11.97%	4.76%	8.76%	8.21%	15.71%	12.83%	6.94%	4.42%	4.24%	6.60%	6.76%	6.61%	1.16%	4.74%	7.19%	10.40%	4.98%	6.72%	6.25%	5.38%					
20	Зюганов Геннадий Андреевич	3676	258	131	271	241	226	24	118	82	86	48	77	105	48	60	47	57	21	9	14	78	38	91	61	38	37	49	129	17	140	31	39	35	9	48	8	77	33	52	32	41	21	29	98	71	195	107	67	82					
		21.27%	20.64%	17.97%	20.67%	22.15%	21.10%	29.27%	19.22%	26.54%	26.38%	18.90%	19.54%	31.53%	16.72%	23.62%	15.99%	29.23%	20.39%	14.06%	11.02%	16.49%	13.10%	32.85%	21.86%	17.84%	13.60%	30.06%	20.16%	11.04%	21.21%	24.60%	20.10%	16.91%	12.86%	25.67%	11.11%	17.91%	20.00%	18.06%	14.41%	18.06%	24.42%	10.58%	23.50%	28.40%	38.84%	27.65%	20.94%	23.23%					
21	Медведев Дмитрий Анатольевич	11831	850	518	859	731	729	49	409	181	198	174	282	198	209	176	224	121	70	47	106	357	223	163	176	152	207	97	460	118	429	86	136	149	50	114	58	327	120	213	171	167	64	227	287	151	272	245	231	250					
		68.45%	68.00%	71.06%	65.52%	67.19%	68.07%	59.76%	66.61%	58.58%	60.74%	68.50%	71.57%	59.46%	72.82%	69.29%	76.19%	62.05%	67.96%	73.44%	83.46%	75.48%	76.90%	58.84%	63.08%	71.36%	76.10%	59.51%	71.88%	76.62%	65.00%	68.25%	70.10%	71.98%	71.43%	60.96%	80.56%	76.05%	72.73%	73.96%	77.03%	73.57%	74.42%	82.85%	68.82%	60.40%	54.18%	63.31%	72.19%	70.82%					
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
																																																							
