Выборы Президента Российской Федерации																																																	
Дата голосования: 02.03.2008																																																	
																																																	
Наименование Избирательной комиссии:    Краснотурьинская городская																																																	
																																																	
Сводная таблица результатов выборов																																																	
																																																	
	Число участковых избирательных комиссий	42																																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	42																																															
																																																	
		Сумма	УИК №1988	УИК №1989	УИК №1990	УИК №1991	УИК №1992	УИК №1993	УИК №1994	УИК №1995	УИК №1996	УИК №1997	УИК №1998	УИК №1999	УИК №2000	УИК №2001	УИК №2002	УИК №2003	УИК №2004	УИК №2005	УИК №2006	УИК №2007	УИК №2008	УИК №2009	УИК №2010	УИК №2011	УИК №2012	УИК №2013	УИК №2014	УИК №2015	УИК №2016	УИК №2017	УИК №2018	УИК №2019	УИК №2020	УИК №2021	УИК №2022	УИК №2023	УИК №2024	УИК №2025	УИК №2026	УИК №2027	УИК №2028	УИК №2029					
1	"Число избирателей, включенных в списки избирателей"	53522	762	496	894	2050	1476	961	450	1973	2023	664	639	1531	2854	2535	2066	2611	525	1680	1380	1259	1646	1428	1522	982	623	920	1291	685	578	988	1328	955	1304	1439	2709	1681	1681	298	915	209	164	1347					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	42600	700	400	700	1600	1200	800	400	1600	1600	500	500	1200	2300	2000	1600	2100	500	1300	1100	1000	1300	1100	1200	800	500	700	1000	500	400	800	1100	800	1000	1200	2200	1300	1200	200	700	200	200	1100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	32337	460	277	488	1222	870	381	265	1202	1195	343	238	892	1876	1540	1280	1523	450	1077	863	800	1023	825	811	627	374	593	808	412	382	619	854	623	820	954	1713	973	867	94	587	141	117	878					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1566	48	42	92	43	33	24	5	19	19	11	52	57	24	33	43	64	0	49	47	36	41	48	45	38	11	30	22	24	14	33	62	26	31	27	36	25	153	106	32	0	1	20					
6	Число погашенных избирательных бюллетеней	8697	192	81	120	335	297	395	130	379	386	146	210	251	400	427	277	513	50	174	190	164	236	227	344	135	115	77	170	64	4	148	184	151	149	219	451	302	180	0	81	59	82	202					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1566	48	42	92	43	33	24	5	19	19	11	52	57	24	33	43	64	0	49	47	36	41	48	45	38	11	30	22	24	14	33	62	26	31	27	36	25	153	106	32	0	1	20					
8	Число бюллетеней в стационарных ящиках для голосования	32324	460	277	488	1222	870	380	265	1202	1195	343	238	892	1876	1540	1277	1523	450	1076	863	800	1023	825	811	627	373	592	806	408	382	619	854	623	820	954	1713	973	867	94	587	141	117	878					
9	Число недействительных избирательных бюллетеней	605	18	9	13	17	7	6	1	17	27	5	3	7	26	24	30	27	5	16	20	23	16	19	16	12	10	14	24	10	8	11	15	11	11	16	42	22	15	2	15	4	2	9					
10	Число действительных избирательных бюллетеней	33285	490	310	567	1248	896	398	269	1204	1187	349	287	942	1874	1549	1290	1560	445	1109	890	813	1048	854	840	653	374	608	804	422	388	641	901	638	840	965	1707	976	1005	198	604	137	116	889					
11	Число полученных открепительных  удостоверений	744	8	11	25	25	30	13	2	28	29	13	7	22	34	39	24	34	0	24	22	17	23	11	13	10	10	19	15	8	11	12	8	13	9	14	22	22	18	2	14	6	43	34					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	532	6	9	25	20	18	9	2	20	11	7	5	17	31	29	20	20	0	20	12	15	16	11	11	9	6	14	5	2	3	7	5	8	4	9	21	13	17	2	12	4	43	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	495	9	9	13	15	4	10	2	13	5	4	10	11	16	12	17	10	10	13	3	5	21	6	14	2	5	16	5	9	19	12	7	13	51	4	20	9	11	46	11	5	10	8					
14	Число неиспользованных открепительных удостоверений	212	2	2	0	5	12	4	0	8	18	6	2	5	3	10	4	14	0	4	10	2	7	0	2	1	4	5	10	6	8	5	3	5	5	5	1	9	1	0	2	2	0	20					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	36	1	0	0	2	0	0	0	6	1	0	0	2	3	3	1	0	0	4	0	1	1	1	1	1	0	0	0	1	1	0	0	2	0	1	1	1	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																	
18	Богданов Андрей Владимирович	566	4	1	13	14	8	6	5	23	30	3	0	20	25	24	25	31	3	16	22	12	15	10	13	14	14	12	17	8	10	7	14	9	22	18	31	18	17	2	11	1	1	17					
		1.67%	0.79%	0.31%	2.24%	1.11%	0.89%	1.49%	1.85%	1.88%	2.47%	0.85%	0.00%	2.11%	1.32%	1.53%	1.89%	1.95%	0.67%	1.42%	2.42%	1.44%	1.41%	1.15%	1.52%	2.11%	3.65%	1.93%	2.05%	1.85%	2.53%	1.07%	1.53%	1.39%	2.59%	1.83%	1.77%	1.80%	1.67%	1.00%	1.78%	0.71%	0.85%	1.89%					
19	Жириновский Владимир Вольфович	5774	104	60	102	194	163	76	45	201	230	75	73	155	330	252	201	306	68	192	160	121	169	141	148	108	82	83	118	62	56	97	147	100	153	191	312	186	157	47	99	24	17	169					
		17.04%	20.47%	18.81%	17.59%	15.34%	18.05%	18.81%	16.67%	16.46%	18.95%	21.19%	25.17%	16.33%	17.37%	16.02%	15.23%	19.28%	15.11%	17.07%	17.58%	14.47%	15.88%	16.15%	17.29%	16.24%	21.35%	13.34%	14.25%	14.35%	14.14%	14.88%	16.05%	15.41%	17.98%	19.47%	17.84%	18.64%	15.39%	23.50%	15.99%	17.02%	14.41%	18.82%					
20	Зюганов Геннадий Андреевич	3905	57	28	68	160	180	37	31	122	135	32	22	129	211	198	174	154	31	143	111	117	111	90	73	92	28	86	111	44	40	84	112	95	86	108	202	104	107	20	67	15	12	78					
		11.52%	11.22%	8.78%	11.72%	12.65%	19.93%	9.16%	11.48%	9.99%	11.12%	9.04%	7.59%	13.59%	11.11%	12.59%	13.18%	9.70%	6.89%	12.71%	12.20%	13.99%	10.43%	10.31%	8.53%	13.83%	7.29%	13.83%	13.41%	10.19%	10.10%	12.88%	12.23%	14.64%	10.11%	11.01%	11.55%	10.42%	10.49%	10.00%	10.82%	10.64%	10.17%	8.69%					
21	Медведев Дмитрий Анатольевич	23040	325	221	384	880	545	279	188	858	792	239	192	638	1308	1075	890	1069	343	758	597	563	753	613	606	439	250	427	558	308	282	453	628	434	579	648	1162	668	724	129	427	97	86	625					
