Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Ирбитская городская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1825	УИК №1826	УИК №1827	УИК №1828	УИК №1829	УИК №1830	УИК №1831	УИК №1832	УИК №1833	УИК №1834	УИК №1835	УИК №1836	УИК №1837	УИК №1838	УИК №1839	УИК №1840	УИК №2610	УИК №2611	УИК №2612	УИК №2613					
1	"Число избирателей, внесенных в список избирателей"	33860	2194	1769	1830	1814	1619	1655	1681	1839	1506	1488	1502	1467	1756	1672	1756	1797	1657	1599	1592	1667					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	33000	1850	1750	1750	1800	1600	1650	1650	1700	1500	1500	1500	1450	1750	1600	1750	1750	1600	1600	1600	1650					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15633	595	683	635	690	810	893	846	737	779	722	831	849	736	863	915	854	725	864	834	772					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1350	355	30	73	64	44	66	38	118	34	41	50	60	46	61	33	83	54	49	34	17					
6	Число погашенных избирательных бюллетеней	16017	900	1037	1042	1046	746	691	766	845	687	737	619	541	968	676	802	813	821	687	732	861					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1350	355	30	73	64	44	66	38	118	34	41	50	60	46	61	33	83	54	49	34	17					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15633	595	683	635	690	810	893	846	737	779	722	831	849	736	863	915	854	725	864	834	772					
9	Число недействительных избирательных бюллетеней	380	36	18	15	15	22	14	18	16	18	20	19	28	18	19	13	22	19	21	14	15					
10	Число действительных избирательных бюллетеней	16603	914	695	693	739	832	945	866	839	795	743	862	881	764	905	935	915	760	892	854	774					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	571	30	35	20	30	25	30	30	20	40	31	30	35	20	30	30	30	15	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	461	9	31	12	27	22	29	28	18	29	31	20	29	17	27	25	18	12	24	30	23					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	362	63	20	23	22	20	21	16	18	9	16	11	17	16	12	14	7	18	17	15	7					
14	Число погашенных неиспользованных открепительных удостоверений	110	21	4	8	3	3	1	2	2	11	0	10	6	3	3	5	12	3	6	0	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	9	0	1	1	0	2	1	0	1	0	0	0	0	0	0	0	0	1	0	1	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4436	152	158	165	180	265	319	255	176	217	201	247	243	227	229	244	226	198	284	239	211					
		26.12%	16.00%	22.16%	23.31%	23.87%	31.03%	33.26%	28.85%	20.58%	26.69%	26.34%	28.04%	26.73%	29.03%	24.78%	25.74%	24.12%	25.42%	31.11%	27.53%	26.74%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	3029	273	139	138	156	131	130	152	195	123	120	102	120	112	192	173	174	151	145	160	143					
		17.84%	28.74%	19.50%	19.49%	20.69%	15.34%	13.56%	17.19%	22.81%	15.13%	15.73%	11.58%	13.20%	14.32%	20.78%	18.25%	18.57%	19.38%	15.88%	18.43%	18.12%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	134	8	4	6	5	4	5	3	4	9	5	10	4	9	7	10	9	6	12	5	9					
		0.79%	0.84%	0.56%	0.85%	0.66%	0.47%	0.52%	0.34%	0.47%	1.11%	0.66%	1.14%	0.44%	1.15%	0.76%	1.05%	0.96%	0.77%	1.31%	0.58%	1.14%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2685	92	93	127	81	127	153	155	120	146	96	160	185	109	164	144	189	113	130	151	150					
		15.81%	9.68%	13.04%	17.94%	10.74%	14.87%	15.95%	17.53%	14.04%	17.96%	12.58%	18.16%	20.35%	13.94%	17.75%	15.19%	20.17%	14.51%	14.24%	17.40%	19.01%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	338	10	19	13	13	19	22	24	10	20	14	20	25	18	27	12	11	20	24	11	6					
		1.99%	1.05%	2.66%	1.84%	1.72%	2.22%	2.29%	2.71%	1.17%	2.46%	1.83%	2.27%	2.75%	2.30%	2.92%	1.27%	1.17%	2.57%	2.63%	1.27%	0.76%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5591	352	268	227	263	277	309	261	310	259	283	298	288	279	268	340	278	255	277	264	235					
		32.92%	37.05%	37.59%	32.06%	34.88%	32.44%	32.22%	29.52%	36.26%	31.86%	37.09%	33.83%	31.68%	35.68%	29.00%	35.86%	29.67%	32.73%	30.34%	30.41%	29.78%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	390	27	14	17	41	9	7	16	24	21	24	25	16	10	18	12	28	17	20	24	20					
		2.30%	2.84%	1.96%	2.40%	5.44%	1.05%	0.73%	1.81%	2.81%	2.58%	3.15%	2.84%	1.76%	1.28%	1.95%	1.27%	2.99%	2.18%	2.19%	2.76%	2.53%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
