Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Оленинская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716					
1	"Число избирателей, внесенных в список избирателей"	11188	2586	1758	864	1551	320	262	454	300	101	227	238	238	186	151	145	96	217	317	203	203	100	305	133	233					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10450	2500	1650	850	1500	290	220	420	280	90	210	205	220	180	135	140	85	180	280	180	180	80	270	115	190					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5834	1446	974	268	817	119	149	250	177	40	85	108	100	70	99	62	48	125	199	133	131	42	176	76	140					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2612	343	318	215	428	109	65	167	95	29	106	70	73	62	22	69	35	54	66	40	49	31	81	35	50					
6	Число погашенных избирательных бюллетеней	2004	711	358	367	255	62	6	3	8	21	19	27	47	48	14	9	2	1	15	7	0	7	13	4	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2612	343	318	215	428	109	65	167	95	29	106	70	73	62	22	69	35	54	66	40	49	31	81	35	50					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5832	1446	974	268	817	119	149	250	177	40	85	108	100	70	99	62	48	125	199	133	131	42	174	76	140					
9	Число недействительных избирательных бюллетеней	54	7	19	4	9	0	3	3	2	0	2	0	0	1	0	0	0	0	1	1	0	0	1	1	0					
10	Число действительных избирательных бюллетеней	8390	1782	1273	479	1236	228	211	414	270	69	189	178	173	131	121	131	83	179	264	172	180	73	254	110	190					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	320	65	35	25	35	10	8	12	8	5	7	8	13	8	7	7	5	9	10	8	8	5	8	7	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	206	64	30	5	26	8	4	1	2	5	5	8	13	0	2	4	2	1	2	2	4	5	3	7	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	785	99	90	6	34	33	40	60	61	15	17	31	26	2	15	14	12	30	31	23	23	23	38	20	42					
14	Число погашенных неиспользованных открепительных удостоверений	114	1	5	20	9	2	4	11	6	0	2	0	0	8	5	3	3	8	8	6	4	0	5	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	30	12	5	0	3	0	0	0	0	0	1	0	5	1	0	1	0	0	0	0	0	0	0	0	2					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	736	258	105	79	139	12	12	16	12	2	10	10	12	15	7	2	4	0	9	4	6	2	9	4	7					
		8.72%	14.42%	8.13%	16.36%	11.16%	5.26%	5.61%	3.84%	4.41%	2.90%	5.24%	5.62%	6.94%	11.36%	5.79%	1.53%	4.82%	0.00%	3.40%	2.31%	3.33%	2.74%	3.53%	3.60%	3.68%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	385	91	85	14	90	9	9	16	9	0	7	1	8	3	3	0	0	4	10	7	9	1	5	0	4					
		4.56%	5.09%	6.58%	2.90%	7.23%	3.95%	4.21%	3.84%	3.31%	0.00%	3.66%	0.56%	4.62%	2.27%	2.48%	0.00%	0.00%	2.23%	3.77%	4.05%	5.00%	1.37%	1.96%	0.00%	2.11%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	40	10	10	3	8	0	1	1	0	0	0	1	1	2	0	1	0	0	0	1	0	0	1	0	0					
		0.47%	0.56%	0.77%	0.62%	0.64%	0.00%	0.47%	0.24%	0.00%	0.00%	0.00%	0.56%	0.58%	1.52%	0.00%	0.76%	0.00%	0.00%	0.00%	0.58%	0.00%	0.00%	0.39%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	758	236	156	29	128	13	15	25	24	3	10	12	11	3	3	7	5	5	14	7	19	0	16	1	16					
		8.98%	13.19%	12.07%	6.00%	10.28%	5.70%	7.01%	5.99%	8.82%	4.35%	5.24%	6.74%	6.36%	2.27%	2.48%	5.34%	6.02%	2.79%	5.28%	4.05%	10.56%	0.00%	6.27%	0.90%	8.42%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	55	20	8	4	14	2	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1					
		0.65%	1.12%	0.62%	0.83%	1.12%	0.88%	0.00%	0.24%	0.37%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.38%	0.58%	0.00%	1.37%	0.00%	0.00%	0.53%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6395	1159	907	349	856	191	174	352	224	64	162	151	141	108	107	120	74	170	230	152	145	69	223	105	162					
		75.73%	64.78%	70.20%	72.26%	68.76%	83.77%	81.31%	84.41%	82.35%	92.75%	84.82%	84.83%	81.50%	81.82%	88.43%	91.60%	89.16%	94.97%	86.79%	87.86%	80.56%	94.52%	87.45%	94.59%	85.26%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	21	8	2	1	1	1	0	3	0	0	0	2	0	0	1	1	0	0	0	0	1	0	0	0	0					
		0.25%	0.45%	0.15%	0.21%	0.08%	0.44%	0.00%	0.72%	0.00%	0.00%	0.00%	1.12%	0.00%	0.00%	0.83%	0.76%	0.00%	0.00%	0.00%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
