Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Переволоцкая																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №1340	УИК №1341	УИК №1342	УИК №1343	УИК №1344	УИК №1345	УИК №1346	УИК №1347	УИК №1348	УИК №1349	УИК №1350	УИК №1351	УИК №1352	УИК №1353	УИК №1354	УИК №1355	УИК №1356	УИК №1357	УИК №1358	УИК №1359	УИК №1360	УИК №1361	УИК №1362	УИК №1363	УИК №1364	УИК №1365	УИК №1366	УИК №1367	УИК №1368	УИК №1369	УИК №1370	УИК №1371	УИК №1372	УИК №1373	УИК №1374	УИК №1375	УИК №1376	УИК №1377	УИК №1378	УИК №1379	УИК №1380	УИК №1381	УИК №1382	УИК №1383	УИК №1384	УИК №1385					
1	"Число избирателей, включенных в списки избирателей"	22852	238	427	433	177	500	181	172	714	654	735	622	447	64	51	637	214	172	241	743	125	52	574	224	1056	162	165	93	921	198	199	173	866	95	219	140	503	1130	881	788	1302	639	1223	1123	1409	967	203					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	22697	250	450	450	200	500	200	200	700	650	750	600	450	100	50	650	250	150	250	730	120	50	600	200	1050	150	150	100	900	200	200	150	850	100	250	150	450	1150	900	800	1250	600	1150	1100	1400	900	197					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	13350	144	293	266	92	338	96	119	465	337	626	461	323	56	46	400	161	116	156	355	103	39	322	107	558	114	114	70	451	158	134	99	524	74	141	96	313	1042	360	418	617	306	564	497	614	511	154					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1101	30	16	19	13	26	33	12	30	73	10	12	18	0	0	0	0	5	25	22	1	5	47	23	48	0	1	0	59	6	0	3	22	3	14	9	16	44	66	40	36	56	60	55	118	14	11					
6	Число погашенных избирательных бюллетеней	8246	76	141	165	95	136	71	69	205	240	114	127	109	44	4	250	89	29	69	353	16	6	231	70	444	36	35	30	390	36	66	48	304	23	95	45	121	64	474	342	597	238	526	548	668	375	32					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1101	30	16	19	13	26	33	12	30	73	10	12	18	0	0	0	0	5	25	22	1	5	47	23	48	0	1	0	59	6	0	3	22	3	14	9	16	44	66	40	36	56	60	55	118	14	11					
8	Число бюллетеней в стационарных ящиках для голосования	13350	144	293	266	92	338	96	119	465	337	626	461	323	56	46	400	161	116	156	355	103	39	322	107	558	114	114	70	451	158	134	99	524	74	141	96	313	1042	360	418	617	306	564	497	614	511	154					
9	Число недействительных избирательных бюллетеней	106	0	1	1	0	2	0	0	0	2	1	6	1	0	0	6	1	2	3	0	0	0	9	2	2	3	1	0	3	3	2	0	7	0	1	2	0	13	2	2	5	3	7	5	5	2	1					
10	Число действительных избирательных бюллетеней	14345	174	308	284	105	362	129	131	495	408	635	467	340	56	46	394	160	119	178	377	104	44	360	128	604	111	114	70	507	161	132	102	539	77	154	103	329	1073	424	456	648	359	617	547	727	523	164					
11	Число полученных открепительных  удостоверений	150	1	1	2	1	2	1	1	4	4	1	1	2	1	1	4	3	1	4	6	1	0	1	1	6	1	1	3	5	1	1	1	6	1	1	1	2	5	8	8	8	8	10	10	10	8	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	107	1	1	2	0	2	1	0	3	2	1	0	2	0	0	4	0	0	2	6	0	0	1	0	5	0	0	0	5	0	0	1	6	0	1	1	2	5	4	8	8	1	9	5	10	8	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	94	0	1	0	0	1	0	1	0	0	4	2	1	0	0	4	1	21	2	13	2	0	2	0	4	0	0	0	1	0	0	1	6	0	1	0	6	2	4	2	1	1	5	0	1	4	0					
14	Число неиспользованных открепительных удостоверений	43	0	0	0	1	0	0	1	1	2	0	1	0	1	1	0	3	1	2	0	1	0	0	1	1	1	1	3	0	1	1	0	0	1	0	0	0	0	4	0	0	7	1	5	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	110	1	1	4	0	4	0	0	8	2	6	1	2	0	0	5	1	0	1	8	0	0	2	1	4	0	1	0	2	1	0	1	3	5	0	3	1	3	5	6	6	1	6	4	6	5	0					
		0.76%	0.57%	0.32%	1.40%	0.00%	1.10%	0.00%	0.00%	1.62%	0.49%	0.94%	0.21%	0.59%	0.00%	0.00%	1.25%	0.62%	0.00%	0.55%	2.12%	0.00%	0.00%	0.54%	0.77%	0.66%	0.00%	0.87%	0.00%	0.39%	0.61%	0.00%	0.98%	0.55%	6.49%	0.00%	2.86%	0.30%	0.28%	1.17%	1.31%	0.92%	0.28%	0.96%	0.72%	0.82%	0.95%	0.00%					
19	Жириновский Владимир Вольфович	1461	18	37	33	10	38	22	20	56	40	26	23	36	13	10	30	3	17	28	46	3	7	32	14	60	12	13	6	40	14	6	14	62	15	23	31	48	58	47	63	58	32	60	69	78	67	23					
		10.11%	10.34%	11.97%	11.58%	9.52%	10.44%	17.05%	15.27%	11.31%	9.76%	4.09%	4.86%	10.56%	23.21%	21.74%	7.50%	1.86%	14.05%	15.47%	12.20%	2.88%	15.91%	8.67%	10.77%	9.90%	10.53%	11.30%	8.57%	7.84%	8.54%	4.48%	13.73%	11.36%	19.48%	14.84%	29.52%	14.59%	5.34%	11.03%	13.76%	8.88%	8.84%	9.62%	12.50%	10.66%	12.76%	13.94%					
