Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																						
Дата голосования: 02.12.2007																																						
																																						
Наименование Избирательной комиссии:    Чарышская																																						
																																						
Сводная таблица результатов выборов																																						
																																						
		Сумма	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801	УИК №1802	УИК №1803	УИК №1804	УИК №1805	УИК №1806	УИК №1807	УИК №1808	УИК №1809	УИК №1810	УИК №1811	УИК №1812	УИК №1813					
1	"Число избирателей, внесенных в списки избирателей"	11045	67	706	44	128	140	561	69	715	156	295	1174	2734	178	36	809	50	77	182	150	105	496	98	439	50	156	93	849	119	254	69	46					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	10050	68	641	42	115	122	515	65	657	143	266	1056	2458	159	36	733	52	78	167	135	101	450	97	390	53	140	93	763	107	229	69	50					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6824	55	425	32	85	110	345	51	457	107	207	697	1544	105	19	431	44	57	115	108	87	314	84	295	43	106	73	484	91	160	55	38					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	370	1	19	0	0	6	19	3	19	7	0	46	98	15	13	28	0	0	3	0	4	11	0	29	0	0	0	27	3	17	2	0					
6	Число погашенных избирательных бюллетеней	2856	12	197	10	30	6	151	11	181	29	59	313	816	39	4	274	8	21	49	27	10	125	13	66	10	34	20	252	13	52	12	12					
7	Число избирательных бюллетеней в переносных ящиках для голосования	370	1	19	0	0	6	19	3	19	7	0	46	98	15	13	28	0	0	3	0	4	11	0	29	0	0	0	27	3	17	2	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6824	55	425	32	85	110	345	51	457	107	207	697	1544	105	19	431	44	57	115	108	87	314	84	295	43	106	73	484	91	160	55	38					
9	Число недействительных избирательных бюллетеней	87	0	9	0	1	1	10	0	7	2	2	8	17	1	0	7	3	0	2	2	0	5	0	5	0	0	1	3	0	1	0	0					
10	Число действительных избирательных бюллетеней	7107	56	435	32	84	115	354	54	469	112	205	735	1625	119	32	452	41	57	116	106	91	320	84	319	43	106	72	508	94	176	57	38					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	93	0	4	1	0	0	5	0	5	0	1	12	40	1	0	5	0	0	0	0	2	5	0	5	0	0	0	5	0	2	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	70	0	4	1	0	0	4	0	5	0	1	11	31	1	0	3	0	0	0	0	2	3	0	1	0	0	0	1	0	2	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	46	0	2	4	1	1	0	3	0	1	2	1	7	2	4	2	0	1	1	2	2	0	2	2	1	0	1	2	0	0	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	23	0	0	0	0	0	1	0	0	0	0	1	9	0	0	2	0	0	0	0	0	2	0	4	0	0	0	4	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	1.Политическая партия «Аграрная партия России»	558	7	27	0	6	15	35	4	60	20	48	31	63	5	1	28	2	5	14	12	28	42	6	26	2	2	2	24	4	36	3	0					
		7.76%	12.50%	6.08%	0.00%	7.06%	12.93%	9.62%	7.41%	12.61%	17.54%	23.19%	4.17%	3.84%	4.17%	3.13%	6.10%	4.55%	8.77%	11.86%	11.11%	30.77%	12.92%	7.14%	8.02%	4.65%	1.89%	2.74%	4.70%	4.26%	20.34%	5.26%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	18	0	2	0	0	0	1	0	1	0	0	5	2	0	0	1	0	0	0	0	0	0	0	1	0	2	1	1	0	1	0	0					
		0.25%	0.00%	0.45%	0.00%	0.00%	0.00%	0.27%	0.00%	0.21%	0.00%	0.00%	0.67%	0.12%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	1.89%	1.37%	0.20%	0.00%	0.56%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.88%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.93%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.20%	1.06%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1328	3	30	2	4	25	46	4	89	38	42	126	355	28	6	41	0	0	9	31	11	45	18	141	7	15	9	130	21	23	10	19					
		18.46%	5.36%	6.76%	6.25%	4.71%	21.55%	12.64%	7.41%	18.70%	33.33%	20.29%	16.96%	21.62%	23.33%	18.75%	8.93%	0.00%	0.00%	7.63%	28.70%	12.09%	13.85%	21.43%	43.52%	16.28%	14.15%	12.33%	25.44%	22.34%	12.99%	17.54%	50.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	35	0	5	0	1	2	4	0	5	3	0	2	2	0	0	2	0	0	2	1	1	1	0	0	0	0	2	2	0	0	0	0					
		0.49%	0.00%	1.13%	0.00%	1.18%	1.72%	1.10%	0.00%	1.05%	2.63%	0.00%	0.27%	0.12%	0.00%	0.00%	0.44%	0.00%	0.00%	1.69%	0.93%	1.10%	0.31%	0.00%	0.00%	0.00%	0.00%	2.74%	0.39%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	15	0	0	0	0	0	1	0	0	0	1	0	3	0	1	2	0	1	0	0	1	1	0	2	0	0	0	0	1	0	0	1					
		0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.48%	0.00%	0.18%	0.00%	3.13%	0.44%	0.00%	1.75%	0.00%	0.00%	1.10%	0.31%	0.00%	0.62%	0.00%	0.00%	0.00%	0.00%	1.06%	0.00%	0.00%	2.63%					
24	7.Политическая партия «Либерально-демократическая партия России»	621	5	51	4	16	11	36	3	35	10	17	51	137	11	5	22	1	5	12	7	4	41	7	21	3	11	3	39	24	21	7	1					
		8.63%	8.93%	11.49%	12.50%	18.82%	9.48%	9.89%	5.56%	7.35%	8.77%	8.21%	6.86%	8.34%	9.17%	15.63%	4.79%	2.27%	8.77%	10.17%	6.48%	4.40%	12.62%	8.33%	6.48%	6.98%	10.38%	4.11%	7.63%	25.53%	11.86%	12.28%	2.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	744	10	39	6	10	9	48	3	43	4	9	87	240	14	5	41	4	10	17	5	1	25	3	10	6	5	9	51	12	11	4	3					
		10.34%	17.86%	8.78%	18.75%	11.76%	7.76%	13.19%	5.56%	9.03%	3.51%	4.35%	11.71%	14.62%	11.67%	15.63%	8.93%	9.09%	17.54%	14.41%	4.63%	1.10%	7.69%	3.57%	3.09%	13.95%	4.72%	12.33%	9.98%	12.77%	6.21%	7.02%	7.89%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	51	2	2	1	0	1	3	0	5	0	3	2	11	2	0	4	0	0	0	1	0	1	1	3	0	1	0	3	0	2	1	2					
		0.71%	3.57%	0.45%	3.13%	0.00%	0.86%	0.82%	0.00%	1.05%	0.00%	1.45%	0.27%	0.67%	1.67%	0.00%	0.87%	0.00%	0.00%	0.00%	0.93%	0.00%	0.31%	1.19%	0.93%	0.00%	0.94%	0.00%	0.59%	0.00%	1.13%	1.75%	5.26%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	3706	29	278	19	47	52	175	39	231	35	85	427	806	59	14	307	34	36	62	48	45	163	49	114	25	70	46	255	31	82	31	12					
		51.52%	51.79%	62.61%	59.38%	55.29%	44.83%	48.08%	72.22%	48.53%	30.70%	41.06%	57.47%	49.09%	49.17%	43.75%	66.88%	77.27%	63.16%	52.54%	44.44%	49.45%	50.15%	58.33%	35.19%	58.14%	66.04%	63.01%	49.90%	32.98%	46.33%	54.39%	31.58%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	25	0	1	0	0	0	5	1	0	1	0	4	6	0	0	3	0	0	0	0	0	1	0	0	0	0	0	2	0	0	1	0					
		0.35%	0.00%	0.23%	0.00%	0.00%	0.00%	1.37%	1.85%	0.00%	0.88%	0.00%	0.54%	0.37%	0.00%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	1.75%	0.00%					
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
