Выборы Президента Российской Федерации																																																										
Дата голосования: 02.03.2008																																																										
																																																										
Наименование Избирательной комиссии:    Татышлинская																																																										
																																																										
Сводная таблица результатов выборов																																																										
																																																										
	Число участковых избирательных комиссий	51																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	51																																																								
																																																										
		Сумма	УИК №2979	УИК №2980	УИК №2981	УИК №2982	УИК №2983	УИК №2984	УИК №2985	УИК №2986	УИК №2987	УИК №2988	УИК №2989	УИК №2990	УИК №2991	УИК №2992	УИК №2993	УИК №2994	УИК №2995	УИК №2996	УИК №2997	УИК №2998	УИК №2999	УИК №3000	УИК №3001	УИК №3002	УИК №3003	УИК №3004	УИК №3005	УИК №3006	УИК №3007	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029					
1	"Число избирателей, включенных в списки избирателей"	19004	320	81	356	528	133	205	196	252	369	372	141	119	542	377	817	1466	991	903	775	497	221	88	428	440	79	392	287	637	290	455	461	181	211	104	249	319	95	674	234	260	142	483	198	349	369	402	394	371	368	206	177					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19500	330	86	366	540	135	206	201	259	384	393	143	122	570	387	832	1467	1022	907	803	511	230	90	442	451	80	407	300	666	301	470	464	183	212	108	257	332	100	693	240	264	146	496	204	349	380	420	400	380	380	211	180					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18514	302	81	350	517	129	204	189	250	319	362	124	117	526	367	796	1433	982	881	753	497	217	82	420	439	79	376	270	635	278	445	452	178	211	104	237	294	85	651	234	253	142	472	195	337	362	394	384	368	362	204	175					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	307	12	0	0	4	4	0	5	0	43	10	17	2	7	4	10	21	0	5	11	0	4	6	5	1	0	13	15	1	12	2	0	0	0	0	12	25	10	21	0	6	0	6	3	8	0	0	0	0	2	0	0					
6	Число погашенных избирательных бюллетеней	679	16	5	16	19	2	2	7	9	22	21	2	3	37	16	26	13	40	21	39	14	9	2	17	11	1	18	15	30	11	23	12	5	1	4	8	13	5	21	6	5	4	18	6	4	18	26	16	12	16	7	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	307	12	0	0	4	4	0	5	0	43	10	17	2	7	4	10	21	0	5	11	0	4	6	5	1	0	13	15	1	12	2	0	0	0	0	12	25	10	21	0	6	0	6	3	8	0	0	0	0	2	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	18514	302	81	350	517	129	204	189	250	319	362	124	117	526	367	796	1433	982	881	753	497	217	82	420	439	79	376	270	635	278	445	452	178	211	104	237	294	85	651	234	253	142	472	195	337	362	394	384	368	362	204	175					
9	Число недействительных избирательных бюллетеней	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9	0	1	1	4	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0	0	0					
10	Число действительных избирательных бюллетеней	18794	314	81	350	521	133	204	194	250	362	372	141	119	533	371	805	1445	982	885	763	493	221	88	424	440	79	389	285	636	290	446	452	178	211	103	249	319	95	668	234	259	142	478	198	345	362	394	384	364	364	204	175					
11	Число полученных открепительных  удостоверений	385	6	3	3	5	5	3	3	3	6	6	2	2	13	13	35	45	35	35	35	6	6	2	6	5	1	8	8	8	2	5	5	2	2	2	4	4	2	6	3	2	2	6	2	2	5	5	5	5	4	1	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	230	6	3	1	5	1	3	1	2	6	6	2	0	13	5	19	26	16	15	12	6	6	2	6	0	0	8	8	2	2	3	2	1	0	2	4	4	2	4	3	2	2	6	0	0	5	5	1	0	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	105	3	0	2	4	1	4	1	0	2	0	1	0	3	3	4	24	0	15	0	0	2	2	2	0	2	5	2	1	0	1	0	1	1	0	1	0	0	1	2	0	0	4	0	2	4	2	0	0	1	0	2					
14	Число неиспользованных открепительных удостоверений	155	0	0	2	0	4	0	2	1	0	0	0	2	0	8	16	19	19	20	23	0	0	0	0	5	1	0	0	6	0	2	3	1	2	0	0	0	0	2	0	0	0	0	2	2	0	0	4	5	4	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	15	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	1	0	2	0	0	1	0	2	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																										
18	Богданов Андрей Владимирович	35	0	0	2	3	0	0	0	0	2	2	0	0	1	1	0	4	0	2	0	0	0	0	1	0	0	4	0	0	2	2	0	0	1	0	0	0	0	2	0	0	0	1	0	1	0	0	3	1	0	0	0					
		0.19%	0.00%	0.00%	0.57%	0.58%	0.00%	0.00%	0.00%	0.00%	0.55%	0.54%	0.00%	0.00%	0.19%	0.27%	0.00%	0.28%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%	1.03%	0.00%	0.00%	0.69%	0.45%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	0.30%	0.00%	0.00%	0.00%	0.21%	0.00%	0.29%	0.00%	0.00%	0.78%	0.27%	0.00%	0.00%	0.00%					
