Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Заполярная																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41					
1	"Число избирателей, включенных в списки избирателей"	22965	323	41	91	1013	26	71	528	79	490	107	142	59	32	443	140	347	526	96	106	246	54	243	153	341	377	232	91	1147	645	185	39	488	518	557	404	298	370	5046	3328	1332	2211					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19427	250	45	100	800	26	65	500	78	480	90	120	71	38	400	120	300	500	99	100	200	52	200	120	300	350	200	90	950	602	150	36	446	450	499	350	250	300	4100	2400	1120	2080					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	7096	9	0	0	91	0	0	30	0	0	0	0	0	0	16	8	0	0	0	0	0	0	12	0	0	0	0	0	115	29	0	0	46	0	15	5	1	6	2804	1580	863	1466					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	8206	238	35	60	439	26	50	363	70	310	88	75	29	18	268	80	188	253	50	62	114	35	116	72	161	233	126	57	493	400	85	27	240	235	264	282	163	197	950	733	201	320					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	466	3	0	0	11	0	3	7	0	12	0	0	0	0	11	0	15	23	0	2	4	0	0	5	17	4	6	0	28	5	14	0	14	13	18	10	6	2	185	46	2	0					
6	Число погашенных избирательных бюллетеней	3659	0	10	40	259	0	12	100	8	158	2	45	42	20	105	32	97	224	49	36	82	17	72	43	122	113	68	33	314	168	51	9	146	202	202	53	80	95	161	41	54	294					
7	Число избирательных бюллетеней в переносных ящиках для голосования	7554	12	0	0	102	0	3	37	0	12	0	0	0	0	27	8	15	23	0	2	4	0	12	5	17	4	6	0	143	34	14	0	60	13	33	15	7	8	2987	1624	865	1462					
8	Число бюллетеней в стационарных ящиках для голосования	8206	238	35	60	439	26	50	363	70	310	88	75	29	18	268	80	188	253	50	62	114	35	116	72	161	233	126	57	493	400	85	27	240	235	264	282	163	197	950	733	201	320					
9	Число недействительных избирательных бюллетеней	206	2	0	0	5	0	0	5	0	0	0	0	0	1	2	0	1	2	0	0	0	0	0	0	0	2	0	0	10	8	0	0	2	0	10	2	0	3	70	33	17	31					
10	Число действительных избирательных бюллетеней	15554	248	35	60	536	26	53	395	70	322	88	75	29	17	293	88	202	274	50	64	118	35	128	77	178	235	132	57	626	426	99	27	298	248	287	295	170	202	3867	2324	1049	1751					
11	Число полученных открепительных  удостоверений	256	4	2	3	9	2	3	9	2	15	4	4	3	2	10	5	10	10	5	5	5	3	5	5	5	5	5	3	10	10	5	3	10	10	10	5	5	10	10	10	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	71	1	0	0	9	0	0	5	0	13	0	0	0	0	1	0	4	0	0	1	1	0	0	0	2	4	0	1	1	5	0	0	9	0	0	3	0	0	6	3	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	386	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	1	2	2	0	3	79	150	37	101					
14	Число неиспользованных открепительных удостоверений	185	3	2	3	0	2	3	4	2	2	4	4	3	2	9	5	6	10	5	4	4	3	5	5	3	1	5	2	9	5	5	3	1	10	10	2	5	10	4	7	8	5					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	249	0	1	0	4	0	0	7	0	4	0	1	1	0	5	1	3	3	1	0	0	0	0	0	2	4	1	0	8	8	0	1	5	3	2	5	3	10	60	54	24	28					
