Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Белокатайская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №1849	УИК №1850	УИК №1851	УИК №1852	УИК №1853	УИК №1854	УИК №1855	УИК №1856	УИК №1857	УИК №1858	УИК №1859	УИК №1860	УИК №1861	УИК №1862	УИК №1863	УИК №1864	УИК №1865	УИК №1866	УИК №1867	УИК №1868	УИК №1869	УИК №1870	УИК №1871	УИК №1872	УИК №1873	УИК №1874					
1	"Число избирателей, внесенных в списки"	14950	911	567	1144	311	565	461	818	223	824	1616	1283	520	264	430	290	306	1579	169	307	125	598	149	120	379	623	368					
2	"Число бюллетеней, полученных участковыми комиссиями"	15956	955	605	1210	310	610	460	860	240	1070	1790	1400	560	280	500	320	310	1590	158	290	137	600	161	160	390	620	370					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11393	659	385	733	262	463	338	653	217	771	1247	939	432	221	405	175	278	1024	125	233	125	443	144	108	290	468	255					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	993	117	77	168	5	23	12	57	0	53	42	46	30	15	4	78	0	92	7	32	0	31	5	12	15	19	53					
6	Число погашенных бюллетеней	3570	179	143	309	43	124	110	150	23	246	501	415	98	44	91	67	32	474	26	25	12	126	12	40	85	133	62					
7	Число бюллетеней в переносных ящиках для голосования	1007	117	77	168	5	23	12	57	0	53	42	46	30	15	4	78	14	92	7	32	0	31	5	12	15	19	53					
8	Число бюллетеней в стационарных ящиках для голосования	11378	659	385	733	262	463	338	653	217	771	1247	939	432	221	405	175	264	1024	125	233	125	442	144	108	290	468	255					
9	Число недействительных бюллетеней	272	16	16	15	1	8	0	15	6	17	21	28	3	3	4	8	9	34	2	11	0	25	13	6	10	1	0					
10	Число действительных бюллетеней	12113	760	446	886	266	478	350	695	211	807	1268	957	459	233	405	245	269	1082	130	254	125	448	136	114	295	486	308					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	299	9	10	20	10	10	10	10	0	15	35	20	10	10	9	10	10	20	10	10	5	11	10	5	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	120	2	1	7	0	6	2	2	0	4	25	20	6	0	8	0	0	12	0	3	0	11	0	0	6	1	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	70	3	1	1	0	2	3	4	3	3	8	1	2	2	1	3	2	5	3	3	0	3	6	2	6	3	0					
14	Число погашенных открепительных удостоверений	179	7	9	13	10	4	8	8	0	11	10	0	4	10	1	10	10	8	10	7	5	0	10	5	4	9	6					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	"1. ""ЕДИНЕНИЕ"""	270	15	6	17	0	10	1	31	3	21	16	14	6	1	11	10	1	30	0	8	1	7	5	11	17	16	12					
		2.18%	1.93%	1.29%	1.88%	0.0%	2.05%	0.28%	4.36%	1.38%	2.54%	1.24%	1.42%	1.29%	0.42%	2.68%	3.95%	0.35%	2.68%	0.0%	3.01%	0.8%	1.47%	3.35%	9.16%	5.57%	3.28%	3.89%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	101	5	2	3	2	4	0	4	2	10	18	6	3	2	0	3	3	15	1	3	0	3	2	7	0	3	0					
		0.81%	0.64%	0.43%	0.33%	0.74%	0.82%	0.0%	0.56%	0.92%	1.21%	1.39%	0.60%	0.64%	0.84%	0.0%	1.18%	1.07%	1.34%	0.75%	1.13%	0.0%	0.63%	1.34%	5.83%	0.0%	0.61%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	330	37	15	34	0	7	3	12	4	19	32	35	16	3	5	4	9	42	3	8	3	15	6	4	4	8	2					
		2.66%	4.76%	3.24%	3.77%	0.0%	1.44%	0.85%	1.69%	1.84%	2.30%	2.48%	3.55%	3.46%	1.27%	1.22%	1.58%	3.23%	3.76%	2.27%	3.01%	2.4%	3.17%	4.02%	3.33%	1.31%	1.64%	0.64%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	135	10	2	6	0	4	2	8	1	13	19	15	7	0	0	6	1	22	1	5	0	3	0	7	1	2	0					
		1.09%	1.28%	0.43%	0.66%	0.0%	0.82%	0.57%	1.12%	0.46%	1.57%	1.47%	1.52%	1.51%	0.0%	0.0%	2.37%	0.35%	1.97%	0.75%	1.88%	0.0%	0.63%	0.0%	5.83%	0.32%	0.41%	0.0%					
22	"5. ""За Русь Святую"""	48	1	2	2	0	0	5	1	1	5	8	2	4	2	0	2	1	5	2	1	0	2	0	2	0	0	0					
		0.38%	0.12%	0.43%	0.22%	0.0%	0.0%	1.42%	0.14%	0.46%	0.60%	0.62%	0.20%	0.86%	0.84%	0.0%	0.79%	0.35%	0.44%	1.51%	0.37%	0.0%	0.42%	0.0%	1.66%	0.0%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	33	2	0	4	3	6	0	1	0	0	2	2	1	0	1	0	0	3	0	2	0	4	0	2	0	0	0					
		0.26%	0.25%	0.0%	0.44%	1.12%	1.23%	0.0%	0.14%	0.0%	0.0%	0.15%	0.20%	0.21%	0.0%	0.24%	0.0%	0.0%	0.26%	0.0%	0.75%	0.0%	0.84%	0.0%	1.66%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	63	3	0	8	0	3	0	2	0	11	10	8	1	1	2	0	0	3	0	0	3	3	1	0	2	2	0					
		0.50%	0.38%	0.0%	0.88%	0.0%	0.61%	0.0%	0.28%	0.0%	1.33%	0.77%	0.81%	0.21%	0.42%	0.48%	0.0%	0.0%	0.26%	0.0%	0.0%	2.4%	0.63%	0.67%	0.0%	0.65%	0.41%	0.0%					
25	"8. ""Народно-республиканская партия России"""	33	6	0	1	0	2	0	3	2	2	3	2	0	0	1	0	0	3	0	3	0	2	0	2	1	0	0					
		0.26%	0.77%	0.0%	0.11%	0.0%	0.41%	0.0%	0.42%	0.92%	0.24%	0.23%	0.20%	0.0%	0.0%	0.24%	0.0%	0.0%	0.26%	0.0%	1.13%	0.0%	0.42%	0.0%	1.66%	0.32%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	21	0	2	1	3	0	1	2	1	0	4	1	0	0	0	0	1	4	1	0	0	0	0	0	0	0	0					
		0.16%	0.0%	0.43%	0.11%	1.12%	0.0%	0.28%	0.28%	0.46%	0.0%	0.31%	0.10%	0.0%	0.0%	0.0%	0.0%	0.35%	0.35%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	1451	144	103	126	21	81	75	89	24	93	108	69	63	62	35	19	37	65	26	45	7	69	35	2	10	27	16					
