Выборы Президента Российской Федерации																											
																											
Наименование Избирательной комиссии:    Славская																											
																											
Итоги голосования 																											
																											
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491					
1	"Число избирателей, внесенных в список"	14049	2171	1577	2035	340	113	418	278	184	702	540	261	629	664	424	1071	620	1171	159	432	260					
2	Число полученных избирательных бюллетеней	13680	2000	1500	2000	300	150	420	270	200	750	500	240	600	600	400	1100	650	1200	150	420	230					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	7226	1008	794	901	165	101	253	210	151	381	253	174	295	311	235	505	367	594	134	233	161					
5	"Число избирательных бюллетеней, выданных вне помещения"	701	39	29	72	22	11	35	21	0	34	54	17	36	67	17	117	57	32	5	24	12					
6	Число погашенных избирательных бюллетеней	5753	953	677	1027	113	38	132	39	49	335	193	49	269	222	148	478	226	574	11	163	57					
7	Число избирательных бюллетеней в переносных ящиках	701	39	29	72	22	11	35	21	0	34	54	17	36	67	17	117	57	32	5	24	12					
8	Число бюллетеней в стационарных ящиках для голосования	7222	1008	794	897	165	101	253	210	151	381	253	174	295	311	235	505	367	594	134	233	161					
9	Число недействительных избирательных бюллетеней	87	6	10	11	0	0	5	0	0	5	5	0	4	7	12	6	5	5	1	3	2					
10	Число действительных избирательных бюллетеней	7836	1041	813	958	187	112	283	231	151	410	302	191	327	371	240	616	419	621	138	254	171					
11	Число полученных открепительных  удостоверений	159	12	8	15	5	5	10	12	5	15	5	5	5	5	5	10	5	10	7	10	5					
12	Число выданных открепительных удостоверений	109	12	8	15	0	5	7	12	0	15	1	0	3	2	1	5	0	5	7	10	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	40	5	6	3	2	0	1	2	0	1	1	0	0	3	0	2	1	2	6	1	4					
14	Число неиспользованных открепительных удостоверений	50	0	0	0	5	0	3	0	5	0	4	5	2	3	4	5	5	5	0	0	4					
15	"Число открепительных удостоверений, выданных в ТИК"	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																											
18	. Глазьев Сергей Юрьевич	213	37	30	19	0	0	7	1	0	24	7	1	8	10	5	22	3	22	3	4	10					
		2.69%	3.53%	3.65%	1.96%	0.00%	0.00%	2.43%	0.43%	0.00%	5.78%	2.28%	0.52%	2.42%	2.65%	1.98%	3.54%	0.71%	3.51%	2.16%	1.56%	5.78%					
19	. Малышкин Олег Александрович	222	24	15	45	9	0	6	5	1	12	11	5	13	8	13	17	8	13	3	1	13					
		2.80%	2.29%	1.82%	4.64%	4.81%	0.00%	2.08%	2.16%	0.66%	2.89%	3.58%	2.62%	3.93%	2.12%	5.16%	2.73%	1.89%	2.08%	2.16%	0.39%	7.51%					
20	. Миронов Сергей Михайлович	49	7	11	4	0	0	1	0	0	1	2	1	4	0	7	2	0	7	1	0	1					
		0.62%	0.67%	1.34%	0.41%	0.00%	0.00%	0.35%	0.00%	0.00%	0.24%	0.65%	0.52%	1.21%	0.00%	2.78%	0.32%	0.00%	1.12%	0.72%	0.00%	0.58%					
21	. Путин Владимир Владимирович	6301	787	634	779	162	104	207	211	130	300	238	161	243	327	181	500	371	514	116	224	112					
		79.53%	75.17%	77.04%	80.39%	86.63%	92.86%	71.88%	91.34%	86.09%	72.29%	77.52%	84.29%	73.41%	86.51%	71.83%	80.39%	87.50%	82.11%	83.45%	87.16%	64.74%					
22	. Хакамада Ирина Муцуовна	140	29	13	7	1	3	8	3	5	6	12	1	4	1	4	8	7	16	2	7	3					
		1.77%	2.77%	1.58%	0.72%	0.53%	2.68%	2.78%	1.30%	3.31%	1.45%	3.91%	0.52%	1.21%	0.26%	1.59%	1.29%	1.65%	2.56%	1.44%	2.72%	1.73%					
23	. Харитонов Николай Михайлович	734	121	84	73	14	3	43	11	14	58	25	18	49	17	28	60	26	42	9	13	26					
		9.26%	11.56%	10.21%	7.53%	7.49%	2.68%	14.93%	4.76%	9.27%	13.98%	8.14%	9.42%	14.80%	4.50%	11.11%	9.65%	6.13%	6.71%	6.47%	5.06%	15.03%					
																											
24	Против всех	177	36	26	31	1	2	11	0	1	9	7	4	6	8	2	7	4	7	4	5	6					
		2.23%	3.44%	3.16%	3.20%	0.53%	1.79%	3.82%	0.00%	0.66%	2.17%	2.28%	2.09%	1.81%	2.12%	0.79%	1.13%	0.94%	1.12%	2.88%	1.95%	3.47%					
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
																											
