Выборы Президента Российской Федерации																															
Дата голосования: 18.03.2018																															
																															
Наименование Избирательной комиссии:    Моршанская городская																															
																															
Сводная таблица итогов голосования																															
																															
	Число участковых избирательных комиссий	20																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	20																													
																															
		Сумма	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388									
1	"Число избирателей, включенных в список избирателей"	30949	1378	1958	1927	1815	1412	1828	2127	1096	1389	597	1846	2049	1209	1762	1972	1533	1018	1191	1413	1429									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27800	1250	1700	1800	1700	1250	1700	2000	1000	1200	500	1650	1800	1100	1600	1700	1350	900	1050	1250	1300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	16947	893	1151	1090	1055	752	1050	1186	557	715	279	887	1038	882	878	1075	702	478	604	827	848									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1919	85	88	111	83	69	140	88	97	119	42	43	119	120	169	156	100	42	42	132	74									
6	Число погашенных избирательных бюллетеней	8934	272	461	599	562	429	510	726	346	366	179	720	643	98	553	469	548	380	404	291	378									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1919	85	88	111	83	69	140	88	97	119	42	43	119	120	169	156	100	42	42	132	74									
8	Число бюллетеней в стационарных ящиках для голосования	16946	893	1151	1090	1055	752	1050	1186	557	715	279	886	1038	882	878	1075	702	478	604	827	848									
9	Число недействительных избирательных бюллетеней	240	12	9	11	13	13	13	18	10	9	2	21	17	11	8	26	8	6	7	16	10									
10	Число действительных избирательных бюллетеней	18625	966	1230	1190	1125	808	1177	1256	644	825	319	908	1140	991	1039	1205	794	514	639	943	912									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																															
13	Бабурин Сергей Николаевич	114	20	7	1	6	6	4	9	1	12	3	3	8	7	6	2	6	3	5	3	2									
		0.60%	2.04%	0.56%	0.08%	0.53%	0.73%	0.34%	0.71%	0.15%	1.44%	0.93%	0.32%	0.69%	0.70%	0.57%	0.16%	0.75%	0.58%	0.77%	0.31%	0.22%									
14	Грудинин Павел Николаевич	2860	188	154	173	209	140	156	200	78	120	47	147	180	135	159	189	131	81	88	141	144									
		15.16%	19.22%	12.43%	14.40%	18.37%	17.05%	13.11%	15.70%	11.93%	14.39%	14.64%	15.82%	15.56%	13.47%	15.19%	15.35%	16.33%	15.58%	13.62%	14.70%	15.62%									
15	Жириновский Владимир Вольфович	1217	82	110	70	64	54	50	72	56	63	23	55	81	48	63	68	48	37	61	64	48									
		6.45%	8.38%	8.88%	5.83%	5.62%	6.58%	4.20%	5.65%	8.56%	7.55%	7.17%	5.92%	7.00%	4.79%	6.02%	5.52%	5.99%	7.12%	9.44%	6.67%	5.21%									
16	Путин Владимир Владимирович	13924	646	925	910	815	588	935	951	479	606	236	680	844	780	781	902	579	380	466	715	706									
		73.81%	66.05%	74.66%	75.77%	71.62%	71.62%	78.57%	74.65%	73.24%	72.66%	73.52%	73.20%	72.95%	77.84%	74.59%	73.27%	72.19%	73.08%	72.14%	74.56%	76.57%									
17	Собчак Ксения Анатольевна	147	7	14	11	11	5	5	7	8	7	2	9	10	5	11	7	10	5	4	8	1									
		0.78%	0.72%	1.13%	0.92%	0.97%	0.61%	0.42%	0.55%	1.22%	0.84%	0.62%	0.97%	0.86%	0.50%	1.05%	0.57%	1.25%	0.96%	0.62%	0.83%	0.11%									
18	Сурайкин Максим Александрович	173	9	11	16	7	8	13	6	13	7	7	3	11	10	9	15	6	2	8	5	7									
		0.92%	0.92%	0.89%	1.33%	0.62%	0.97%	1.09%	0.47%	1.99%	0.84%	2.18%	0.32%	0.95%	0.99%	0.86%	1.22%	0.75%	0.38%	1.24%	0.52%	0.76%									
19	Титов Борис Юрьевич	102	7	5	6	7	5	8	5	3	8	1	5	2	3	7	10	11	2	1	3	3									
		0.54%	0.72%	0.40%	0.50%	0.62%	0.61%	0.67%	0.39%	0.46%	0.96%	0.31%	0.54%	0.17%	0.30%	0.67%	0.81%	1.37%	0.38%	0.15%	0.31%	0.33%									
20	Явлинский Григорий Алексеевич	88	7	4	3	6	2	6	6	6	2	0	6	4	3	3	12	3	4	6	4	1									
		0.47%	0.72%	0.32%	0.25%	0.53%	0.24%	0.50%	0.47%	0.92%	0.24%	0.00%	0.65%	0.35%	0.30%	0.29%	0.97%	0.37%	0.77%	0.93%	0.42%	0.11%									
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
