Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Ухоловская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736					
1	"Число избирателей, внесенных в список избирателей"	8868	274	243	170	275	301	114	130	371	121	437	76	218	363	470	345	73	166	286	152	1865	2418					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	9070	285	250	170	285	310	120	130	400	130	440	80	230	375	500	355	75	170	295	150	1910	2410					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	4261	140	144	59	117	144	49	71	156	77	202	46	103	175	202	136	44	87	131	76	928	1174					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	872	33	34	30	44	64	26	5	52	14	46	12	22	42	113	65	7	32	30	19	68	114					
6	Число погашенных избирательных бюллетеней	3937	112	72	81	124	102	45	54	192	39	192	22	105	158	185	154	24	51	134	55	914	1122					
7	Число избирательных бюллетеней в переносных ящиках для голосования	872	33	34	30	44	64	26	5	52	14	46	12	22	42	113	65	7	32	30	19	68	114					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	4261	140	144	59	117	144	49	71	156	77	202	46	103	175	202	136	44	87	131	76	928	1174					
9	Число недействительных избирательных бюллетеней	102	2	1	1	3	4	0	0	5	1	8	1	4	1	5	6	0	2	7	2	22	27					
10	Число действительных избирательных бюллетеней	5031	171	177	88	158	204	75	76	203	90	240	57	121	216	310	195	51	117	154	93	974	1261					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	216	6	5	4	6	7	6	3	15	5	12	3	5	14	16	7	3	4	6	4	40	45					
