Выборы Президента Российской Федерации																																							
Дата голосования: 18.03.2018																																							
																																							
Наименование Избирательной комиссии:    Североморская																																							
																																							
Сводная таблица итогов голосования																																							
																																							
	Число участковых избирательных комиссий	28																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	28																																					
																																							
		Сумма	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №163	УИК №164	УИК №421	УИК №730	УИК №731									
1	"Число избирателей, включенных в список избирателей"	44989	308	3047	1480	740	2803	1201	2304	532	2733	1994	2543	1230	2695	1495	1599	2175	2712	799	2482	787	411	1570	2203	526	2061	1945	141	473									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	47596	384	3109	1539	876	2811	1319	2498	605	2813	1832	2747	1325	3002	1585	1689	2284	2853	794	2629	821	482	1643	2313	585	2061	2387	140	470									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	31464	202	2167	1108	590	1943	755	1585	383	2012	1442	1805	711	1822	990	1152	1416	1590	618	1614	494	260	1085	1496	393	1677	1705	103	346									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	472	0	35	7	0	13	8	17	2	25	17	16	14	13	13	4	32	28	2	38	8	2	7	7	8	0	0	34	122									
6	Число погашенных избирательных бюллетеней	15660	182	907	424	286	855	556	896	220	776	373	926	600	1167	582	533	836	1235	174	977	319	220	551	810	184	384	682	3	2									
7	Число избирательных бюллетеней в переносных ящиках для голосования	471	0	35	7	0	13	8	17	2	25	17	16	14	12	13	4	32	28	2	38	8	2	7	7	8	0	0	34	122									
8	Число бюллетеней в стационарных ящиках для голосования	31394	202	2157	1106	590	1940	754	1579	383	1995	1440	1803	711	1819	989	1151	1415	1588	615	1609	494	260	1085	1495	393	1674	1698	103	346									
9	Число недействительных избирательных бюллетеней	182	0	14	9	5	7	3	12	0	6	10	10	2	11	12	4	10	9	1	18	4	1	1	7	6	8	5	0	7									
10	Число действительных избирательных бюллетеней	31683	202	2178	1104	585	1946	759	1584	385	2014	1447	1809	723	1820	990	1151	1437	1607	616	1629	498	261	1091	1495	395	1666	1693	137	461									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																							
13	Бабурин Сергей Николаевич	143	2	9	8	3	9	5	9	2	15	4	4	3	7	3	4	4	8	1	6	1	1	7	7	3	7	7	0	4									
		0.45%	0.99%	0.41%	0.72%	0.51%	0.46%	0.66%	0.56%	0.52%	0.74%	0.27%	0.22%	0.41%	0.38%	0.30%	0.35%	0.28%	0.50%	0.16%	0.36%	0.20%	0.38%	0.64%	0.47%	0.75%	0.42%	0.41%	0.00%	0.85%									
14	Грудинин Павел Николаевич	2604	20	204	78	45	166	76	168	37	172	107	130	48	140	77	106	111	151	58	114	44	12	85	95	29	166	106	15	44									
