Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Няганьская городская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366					
1	"Число избирателей, внесенных в списки"	42309	1937	1803	1851	2465	410	1211	1168	1269	2710	2823	1250	1745	2151	2355	1517	2929	2884	3107	3212	464	1247	1801					
2	"Число бюллетеней, полученных участковыми комиссиями"	37470	1700	1600	1600	2200	370	1000	1000	1000	2500	2600	1000	1400	2000	2100	1300	2500	2600	3000	3000	500	1000	1500					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	19570	768	821	748	995	166	485	357	514	1387	1525	685	886	1138	1321	822	1712	1127	1224	1381	262	637	609					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	355	38	28	10	54	1	32	27	4	19	26	5	42	4	5	4	8	8	19	8	2	7	4					
6	Число погашенных бюллетеней	17545	894	751	842	1151	203	483	616	482	1094	1049	310	472	858	774	474	780	1465	1757	1611	236	356	887					
7	Число бюллетеней в переносных ящиках для голосования	355	38	28	10	54	1	32	27	4	19	26	5	42	4	5	4	8	8	19	8	2	7	4					
8	Число бюллетеней в стационарных ящиках для голосования	19558	768	821	748	995	166	485	357	514	1386	1524	684	886	1138	1318	822	1712	1126	1224	1379	262	636	607					
9	Число недействительных бюллетеней	164	7	5	4	8	3	16	7	3	9	12	1	9	10	11	8	9	6	9	12	3	2	10					
10	Число действительных бюллетеней	19749	799	844	754	1041	164	501	377	515	1396	1538	688	919	1132	1312	818	1711	1128	1234	1375	261	641	601					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	494	20	20	10	20	20	20	20	20	25	25	20	20	20	20	20	30	35	35	34	20	20	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	208	6	10	4	4	4	8	5	6	20	20	8	13	17	14	7	6	13	15	9	8	7	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	92	4	1	2	4	2	0	3	5	3	8	2	5	8	12	3	6	3	7	7	4	1	2					
14	Число погашенных открепительных удостоверений	286	14	10	6	16	16	12	15	14	5	5	12	7	3	6	13	24	22	20	25	12	13	16					
15	Число открепительных удостоверений выданных ТИК	6	0	0	0	0	0	0	0	1	0	1	0	0	1	1	0	0	0	1	1	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	213	11	12	8	9	2	7	4	6	10	19	3	13	8	9	16	16	9	8	17	5	11	10					
		1.06%	1.36%	1.41%	1.05%	0.85%	1.19%	1.35%	1.04%	1.15%	0.71%	1.22%	0.43%	1.40%	0.70%	0.68%	1.93%	0.93%	0.79%	0.64%	1.22%	1.89%	1.71%	1.63%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	672	14	28	17	22	3	18	11	16	48	66	38	48	48	65	40	22	36	44	36	13	16	23					
		3.37%	1.73%	3.29%	2.24%	2.09%	1.79%	3.48%	2.86%	3.08%	3.41%	4.25%	5.51%	5.17%	4.20%	4.91%	4.84%	1.27%	3.17%	3.53%	2.59%	4.92%	2.48%	3.76%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	518	22	22	28	22	8	16	12	13	36	36	11	30	26	39	24	42	28	24	38	7	20	14					
		2.60%	2.72%	2.59%	3.69%	2.09%	4.79%	3.09%	3.12%	2.50%	2.56%	2.32%	1.59%	3.23%	2.27%	2.94%	2.90%	2.44%	2.46%	1.93%	2.73%	2.65%	3.11%	2.29%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	900	23	32	23	38	4	8	11	12	115	83	54	61	66	83	57	34	36	46	48	17	26	23					
		4.51%	2.85%	3.76%	3.03%	3.62%	2.39%	1.54%	2.86%	2.31%	8.18%	5.35%	7.83%	6.57%	5.77%	6.27%	6.90%	1.97%	3.17%	3.70%	3.46%	6.43%	4.04%	3.76%					
22	"5. ""За Русь Святую"""	72	2	4	1	3	0	0	1	0	3	5	0	6	4	1	5	12	5	6	7	3	3	1					
		0.36%	0.24%	0.47%	0.13%	0.28%	0.0%	0.0%	0.26%	0.0%	0.21%	0.32%	0.0%	0.64%	0.35%	0.07%	0.60%	0.69%	0.44%	0.48%	0.50%	1.13%	0.46%	0.16%					
23	"6. ""Объединенная Российская партия ""Русь"""	55	0	6	4	5	0	1	0	2	1	2	0	2	6	3	2	7	2	4	4	0	0	4					
		0.27%	0.0%	0.70%	0.52%	0.47%	0.0%	0.19%	0.0%	0.38%	0.07%	0.12%	0.0%	0.21%	0.52%	0.22%	0.24%	0.40%	0.17%	0.32%	0.28%	0.0%	0.0%	0.65%					
24	"7. ""Новый курс - Автомобильная Россия"""	143	11	4	4	3	2	1	4	3	13	24	2	6	2	9	9	11	10	5	10	2	7	1					
		0.71%	1.36%	0.47%	0.52%	0.28%	1.19%	0.19%	1.04%	0.57%	0.92%	1.54%	0.29%	0.64%	0.17%	0.68%	1.08%	0.63%	0.88%	0.40%	0.72%	0.75%	1.08%	0.16%					
25	"8. ""Народно-республиканская партия России"""	18	1	0	0	2	0	2	0	1	4	1	0	0	0	0	1	2	0	1	2	0	0	1					
		0.09%	0.12%	0.0%	0.0%	0.19%	0.0%	0.38%	0.0%	0.19%	0.28%	0.06%	0.0%	0.0%	0.0%	0.0%	0.12%	0.11%	0.0%	0.08%	0.14%	0.0%	0.0%	0.16%					
26	"9. ""Российская экологическая партия ""Зеленые"""	64	2	2	3	2	0	2	1	0	6	4	3	1	4	7	5	3	3	3	4	2	4	3					
		0.32%	0.24%	0.23%	0.39%	0.19%	0.0%	0.38%	0.26%	0.0%	0.42%	0.25%	0.43%	0.10%	0.35%	0.52%	0.60%	0.17%	0.26%	0.24%	0.28%	0.75%	0.62%	0.49%					
27	"10. ""Аграрная партия России"""	287	5	16	16	15	0	6	4	8	18	25	6	11	14	21	12	28	17	19	13	9	14	10					
		1.44%	0.62%	1.88%	2.11%	1.42%	0.0%	1.16%	1.04%	1.54%	1.28%	1.61%	0.87%	1.18%	1.22%	1.58%	1.45%	1.62%	1.49%	1.52%	0.93%	3.40%	2.17%	1.63%					
28	"11. ""Истинные патриоты России"""	56	0	2	2	1	1	0	1	5	5	6	2	0	0	3	6	5	7	2	2	0	3	3					
		0.28%	0.0%	0.23%	0.26%	0.09%	0.59%	0.0%	0.26%	0.96%	0.35%	0.38%	0.29%	0.0%	0.0%	0.22%	0.72%	0.29%	0.61%	0.16%	0.14%	0.0%	0.46%	0.49%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	115	6	3	6	6	1	5	5	2	4	8	6	7	3	6	4	10	9	8	10	0	4	2					
		0.57%	0.74%	0.35%	0.79%	0.57%	0.59%	0.96%	1.30%	0.38%	0.28%	0.51%	0.87%	0.75%	0.26%	0.45%	0.48%	0.58%	0.79%	0.64%	0.72%	0.0%	0.62%	0.32%					
30	"13. ""Демократическая партия России"""	25	0	3	1	0	0	1	1	2	2	0	0	2	1	4	1	1	0	1	1	1	0	3					
		0.12%	0.0%	0.35%	0.13%	0.0%	0.0%	0.19%	0.26%	0.38%	0.14%	0.0%	0.0%	0.21%	0.08%	0.30%	0.12%	0.05%	0.0%	0.08%	0.07%	0.37%	0.0%	0.49%					
