Выборы Президента Российской Федерации																								
																								
Наименование Избирательной комиссии:    Камышловская городская																								
																								
Итоги голосования 																								
																								
		Сумма	УИК №1915	УИК №1916	УИК №1917	УИК №1918	УИК №1919	УИК №1920	УИК №1921	УИК №1922	УИК №1923	УИК №1924	УИК №1925	УИК №1926	УИК №1927	УИК №1928	УИК №1929	УИК №1930	УИК №1931					
1	"Число избирателей, внесенных в список"	23117	847	790	1013	783	1488	346	1973	1484	1357	1580	1990	1100	2815	1755	432	1437	1927					
2	Число полученных избирательных бюллетеней	22450	800	750	1000	750	1450	400	1900	1450	1350	1500	2000	1100	2750	1750	450	1400	1650					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	11451	410	369	469	324	794	328	842	653	599	866	1021	563	1391	818	213	760	1031					
5	"Число избирательных бюллетеней, выданных вне помещения"	569	15	15	29	75	66	0	35	36	18	21	34	13	105	35	9	22	41					
6	Число погашенных избирательных бюллетеней	10430	375	366	502	351	590	72	1023	761	733	613	945	524	1254	897	228	618	578					
7	Число избирательных бюллетеней в переносных ящиках	569	15	15	29	75	66	0	35	36	18	21	34	13	105	35	9	22	41					
8	Число бюллетеней в стационарных ящиках для голосования	11450	410	369	469	324	794	328	842	653	599	866	1021	563	1391	818	213	759	1031					
9	Число недействительных избирательных бюллетеней	110	1	1	3	16	4	5	13	7	8	6	10	10	9	6	1	7	3					
10	Число действительных избирательных бюллетеней	11909	424	383	495	383	856	323	864	682	609	881	1045	566	1487	847	221	774	1069					
11	Число полученных открепительных  удостоверений	446	11	15	20	15	30	10	40	30	25	25	40	20	50	35	20	25	35					
12	Число выданных открепительных удостоверений	127	0	2	3	1	10	0	10	7	21	15	10	6	13	7	12	2	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	74	3	4	1	0	8	1	5	7	3	7	3	5	12	2	7	2	4					
14	Число неиспользованных открепительных удостоверений	319	11	13	17	14	20	10	30	23	4	10	30	14	37	28	8	23	27					
15	"Число открепительных удостоверений, выданных в ТИК"	4	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																								
18	. Глазьев Сергей Юрьевич	382	17	21	15	15	40	3	22	19	16	31	36	22	41	28	5	23	28					
		3.18%	4.00%	5.47%	3.01%	3.76%	4.65%	0.91%	2.51%	2.76%	2.59%	3.49%	3.41%	3.82%	2.74%	3.28%	2.25%	2.94%	2.61%					
19	. Малышкин Олег Александрович	265	12	5	7	6	12	45	15	12	19	12	19	5	27	25	6	17	21					
		2.20%	2.82%	1.30%	1.41%	1.50%	1.40%	13.72%	1.71%	1.74%	3.08%	1.35%	1.80%	0.87%	1.80%	2.93%	2.70%	2.18%	1.96%					
20	. Миронов Сергей Михайлович	86	2	2	1	1	10	3	6	7	2	5	10	3	8	11	2	5	8					
		0.72%	0.47%	0.52%	0.20%	0.25%	1.16%	0.91%	0.68%	1.02%	0.32%	0.56%	0.95%	0.52%	0.53%	1.29%	0.90%	0.64%	0.75%					
21	. Путин Владимир Владимирович	8846	305	284	381	297	596	246	682	492	445	650	752	422	1120	631	174	543	826					
		73.60%	71.76%	73.96%	76.51%	74.44%	69.30%	75.00%	77.77%	71.41%	72.12%	73.28%	71.28%	73.26%	74.87%	73.97%	78.38%	69.53%	77.05%					
22	. Хакамада Ирина Муцуовна	474	25	21	15	18	30	2	34	30	33	37	48	24	67	20	7	39	24					
		3.94%	5.88%	5.47%	3.01%	4.51%	3.49%	0.61%	3.88%	4.35%	5.35%	4.17%	4.55%	4.17%	4.48%	2.34%	3.15%	4.99%	2.24%					
23	. Харитонов Николай Михайлович	1567	52	46	63	44	146	11	89	107	78	115	154	81	187	118	19	133	124					
		13.04%	12.24%	11.98%	12.65%	11.03%	16.98%	3.35%	10.15%	15.53%	12.64%	12.97%	14.60%	14.06%	12.50%	13.83%	8.56%	17.03%	11.57%					
																								
24	Против всех	289	11	4	13	2	22	13	16	15	16	31	26	9	37	14	8	14	38					
		2.40%	2.59%	1.04%	2.61%	0.50%	2.56%	3.96%	1.82%	2.18%	2.59%	3.49%	2.46%	1.56%	2.47%	1.64%	3.60%	1.79%	3.54%					
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
																								
