Выборы Президента Российской Федерации																																																			
Дата голосования: 18.03.2018																																																			
																																																			
"Наименование Избирательной комиссии:    Кемерово, Центральная"																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																																	
																																																			
		Сумма	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №1766	УИК №1767									
1	"Число избирателей, включенных в список избирателей"	75340	1626	1308	1358	2386	1572	1511	1804	1345	1768	1657	1813	1364	1362	1894	1885	2685	2247	2930	2100	1602	1629	1566	1758	1935	1964	2637	2221	1737	1766	1872	2121	2290	1964	2115	2055	2699	2702	2963	390	739									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	63800	1300	1050	1250	2100	1300	1250	1450	1100	1450	1350	1500	1150	1050	1700	1700	2150	1850	2450	1750	1550	1350	1300	1450	1650	1650	2250	1850	1450	1500	1650	1750	1950	1600	1750	1700	2500	2300	2500	400	800									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	54116	1017	851	890	1727	1153	1160	1129	1006	1226	1306	1214	838	900	1258	1546	1638	1662	2221	1612	1354	1201	1190	1329	1580	1518	1506	1733	1224	1199	1347	1587	1650	1491	1632	1405	2283	2128	1856	298	251									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	4917	50	156	238	301	105	58	139	67	146	20	77	52	58	371	122	55	68	180	97	55	115	50	77	46	113	145	44	183	171	151	109	163	80	50	244	69	37	77	92	486									
6	Число погашенных избирательных бюллетеней	4767	233	43	122	72	42	32	182	27	78	24	209	260	92	71	32	457	120	49	41	141	34	60	44	24	19	599	73	43	130	152	54	137	29	68	51	148	135	567	10	63									
