Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Петровская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546					
1	"Число избирателей, внесенных в списки избирателей"	16574	2202	1150	1745	421	842	431	345	384	266	434	114	302	226	412	286	316	299	374	101	282	722	118	342	548	240	680	845	153	122	414	221	412	429	115	59	222					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15800	2000	1070	1690	410	800	420	330	380	250	400	107	298	220	400	280	309	287	350	99	311	680	112	320	510	230	650	790	149	118	400	210	410	420	113	57	220					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8880	1168	616	827	226	531	237	170	145	165	224	74	154	128	228	165	189	161	205	29	173	419	67	163	302	103	335	512	84	82	220	145	216	216	53	39	109					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2133	109	21	67	49	72	45	43	144	56	73	19	36	35	91	54	58	53	108	39	58	70	24	36	100	73	109	134	37	20	60	37	79	57	28	5	34					
6	Число погашенных избирательных бюллетеней	4787	723	433	796	135	197	138	117	91	29	103	14	108	57	81	61	62	73	37	31	80	191	21	121	108	54	206	144	28	16	120	28	115	147	32	13	77					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2133	109	21	67	49	72	45	43	144	56	73	19	36	35	91	54	58	53	108	39	58	70	24	36	100	73	109	134	37	20	60	37	79	57	28	5	34					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8878	1168	614	827	226	531	237	170	145	165	224	74	154	128	228	165	189	161	205	29	173	419	67	163	302	103	335	512	84	82	220	145	216	216	53	39	109					
9	Число недействительных избирательных бюллетеней	112	22	9	17	4	3	2	3	3	1	3	2	2	1	1	0	1	1	1	0	1	10	0	5	4	1	4	0	1	0	0	1	0	4	1	1	3					
10	Число действительных избирательных бюллетеней	10899	1255	626	877	271	600	280	210	286	220	294	91	188	162	318	219	246	213	312	68	230	479	91	194	398	175	440	646	120	102	280	181	295	269	80	43	140					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	298	50	30	40	5	25	6	5	6	4	6	2	5	4	5	2	5	6	5	6	2	5	6	3	6	6	4	16	6	4	6	3	5	4	2	1	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	134	33	29	22	1	3	2	0	1	0	6	0	3	1	5	0	1	0	2	1	0	5	0	1	1	2	3	6	0	0	4	0	1	0	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	87	7	2	1	4	1	6	3	2	3	3	1	4	0	0	2	1	5	4	0	2	5	1	2	7	2	2	3	2	2	1	2	1	1	1	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	164	17	1	18	4	22	4	5	5	4	0	2	2	3	0	2	4	6	3	5	2	0	6	2	5	4	1	10	6	4	2	3	4	4	1	1	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	1.Политическая партия «Аграрная партия России»	237	30	17	13	14	21	3	2	0	3	4	0	6	3	2	10	3	1	3	1	0	14	1	10	14	5	13	14	4	3	8	0	6	4	1	1	3					
		2.15%	2.35%	2.68%	1.45%	5.09%	3.48%	1.06%	0.94%	0.00%	1.36%	1.35%	0.00%	3.16%	1.84%	0.63%	4.57%	1.21%	0.47%	0.96%	1.47%	0.00%	2.86%	1.10%	5.03%	3.48%	2.84%	2.93%	2.17%	3.31%	2.94%	2.86%	0.00%	2.03%	1.47%	1.23%	2.27%	2.10%					
19	2.Всероссийская политическая партия «Гражданская Сила»	35	10	1	3	0	0	0	0	0	0	3	1	3	0	1	1	0	1	2	0	0	5	0	1	1	0	0	0	0	0	1	1	0	0	0	0	0					
