Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Краснобаковская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №1003	УИК №1004	УИК №1005	УИК №1006	УИК №1007	УИК №1008	УИК №1009	УИК №1010	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024					
1	"Число избирателей, внесенных в списки"	17469	942	1619	1699	1507	465	1393	1662	1638	453	497	426	182	402	619	919	240	597	167	212	422	982	426					
2	"Число бюллетеней, полученных участковыми комиссиями"	15990	850	1430	1550	1350	440	1280	1520	1500	430	460	380	160	370	590	840	230	550	160	190	400	920	390					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7419	416	748	822	678	223	599	563	627	165	164	186	67	121	231	667	128	237	73	92	136	316	160					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1038	67	49	23	36	16	39	48	23	80	142	15	30	79	67	0	1	85	32	15	116	55	20					
6	Число погашенных бюллетеней	7533	367	633	705	636	201	642	909	850	185	154	179	63	170	292	173	101	228	55	83	148	549	210					
7	Число бюллетеней в переносных ящиках для голосования	1038	67	49	23	36	16	39	48	23	80	142	15	30	79	67	0	1	85	32	15	116	55	20					
8	Число бюллетеней в стационарных ящиках для голосования	7417	416	748	821	678	223	599	563	626	165	164	186	67	121	231	667	128	237	73	92	136	316	160					
9	Число недействительных бюллетеней	198	7	11	8	16	6	33	19	26	5	1	4	4	5	4	7	3	11	3	5	6	7	7					
10	Число действительных бюллетеней	8257	476	786	836	698	233	605	592	623	240	305	197	93	195	294	660	126	311	102	102	246	364	173					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	300	25	30	25	30	10	15	15	20	10	10	10	5	10	10	15	10	10	5	5	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	77	8	11	10	8	0	6	6	1	4	2	0	0	1	2	12	0	4	0	1	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	74	3	7	1	3	3	10	6	4	2	0	3	2	2	2	16	1	0	1	3	1	1	3					
14	Число погашенных открепительных удостоверений	223	17	19	15	22	10	9	9	19	6	8	10	5	9	8	3	10	6	5	4	10	10	9					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	123	4	8	12	6	4	8	9	14	4	3	2	2	1	4	9	4	13	2	2	6	4	2					
		1.45%	0.82%	1.00%	1.42%	0.84%	1.67%	1.25%	1.47%	2.15%	1.63%	0.98%	0.99%	2.06%	0.5%	1.34%	1.34%	3.10%	4.03%	1.90%	1.86%	2.38%	1.07%	1.11%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	152	18	17	11	20	2	15	8	12	4	1	4	3	2	1	7	0	8	1	2	3	7	6					
		1.79%	3.72%	2.13%	1.30%	2.80%	0.83%	2.35%	1.30%	1.84%	1.63%	0.32%	1.99%	3.09%	1.0%	0.33%	1.04%	0.0%	2.48%	0.95%	1.86%	1.19%	1.88%	3.33%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	220	17	18	16	16	11	27	20	17	9	5	6	0	10	2	12	5	4	3	2	6	12	2					
		2.60%	3.51%	2.25%	1.89%	2.24%	4.60%	4.23%	3.27%	2.61%	3.67%	1.63%	2.98%	0.0%	5.0%	0.67%	1.79%	3.87%	1.24%	2.85%	1.86%	2.38%	3.23%	1.11%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	91	6	8	10	10	1	11	10	7	5	0	0	0	3	2	6	2	0	0	1	0	6	3					
