Выборы Президента Российской Федерации																																																																			
Дата голосования: 04.03.2012																																																																			
																																																																			
Наименование Избирательной комиссии:    Новосергиевская																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	56																																																																	
																																																																			
		Сумма	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822									
1	Число избирателей, включенных в список избирателей	28311	2402	1529	2384	1481	1687	1485	380	50	54	583	91	628	114	94	216	391	726	114	789	177	137	882	54	25	747	262	896	577	765	931	198	91	203	488	224	84	40	125	573	130	87	410	1049	164	218	245	710	96	193	520	241	46	424	413	191	497									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	28233	2400	1500	2300	1490	1680	1460	375	50	52	585	90	615	113	90	215	392	730	118	785	181	136	870	53	28	750	265	900	580	770	945	195	93	205	490	225	84	40	125	565	131	84	415	1070	174	215	245	710	100	195	500	239	48	420	410	237	500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17499	1557	990	1439	915	1053	981	256	38	38	382	69	348	86	67	148	249	456	73	457	118	87	440	24	25	490	161	502	328	393	549	117	56	112	300	150	46	27	76	383	96	72	217	597	98	131	141	406	76	125	325	158	42	220	316	167	326									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1821	100	91	174	85	78	60	30	0	7	44	5	66	4	5	18	12	27	7	60	7	8	77	2	0	24	27	34	35	56	75	14	6	12	26	13	4	3	5	34	9	0	51	53	19	24	15	71	7	8	67	19	0	56	30	24	33									
6	Число погашенных избирательных бюллетеней	8913	743	419	687	490	549	419	89	12	7	159	16	201	23	18	49	131	247	38	268	56	41	353	27	3	236	77	364	217	321	321	64	31	81	164	62	34	10	44	148	26	12	147	420	57	60	89	233	17	62	108	62	6	144	64	46	141									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1821	100	91	174	85	78	60	30	0	7	44	5	66	4	5	18	12	27	7	60	7	8	77	2	0	24	27	34	35	56	75	14	6	12	26	13	4	3	5	34	9	0	51	53	19	24	15	71	7	8	67	19	0	56	30	24	33									
8	Число бюллетеней в стационарных ящиках для голосования	17498	1557	990	1439	915	1053	981	256	38	38	382	69	348	86	67	148	249	456	73	457	118	87	440	24	25	490	161	501	328	393	549	117	56	112	300	150	46	27	76	383	96	72	217	597	98	131	141	406	76	125	325	158	42	220	316	167	326									
9	Число недействительных избирательных бюллетеней	141	12	15	10	12	7	5	3	1	0	2	0	4	1	0	3	1	2	0	6	0	1	4	0	0	2	2	2	0	2	8	4	1	0	4	2	1	0	1	0	0	0	1	5	1	0	2	0	0	2	2	3	0	0	1	3	3									
10	Число действительных избирательных бюллетеней	19178	1645	1066	1603	988	1124	1036	283	37	45	424	74	410	89	72	163	260	481	80	511	125	94	513	26	25	512	186	533	363	447	616	127	61	124	322	161	49	30	80	417	105	72	267	645	116	155	154	477	83	131	390	174	42	276	345	188	356									
11	Число полученных открепительных  удостоверений	191	20	16	12	8	10	10	0	0	0	5	0	7	0	0	1	3	3	2	3	0	0	3	0	0	3	3	3	3	5	6	0	2	2	3	1	1	0	0	3	3	0	3	14	5	0	1	11	2	1	5	2	2	0	0	1	3									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	191	20	16	12	8	10	10	0	0	0	5	0	7	0	0	1	3	3	2	3	0	0	3	0	0	3	3	3	3	5	6	0	2	2	3	1	1	0	0	3	3	0	3	14	5	0	1	11	2	1	5	2	2	0	0	1	3									
13	Число избирателей, проголосовавших по открепительным удостоверениям	175	10	4	14	3	10	5	3	0	1	4	1	17	0	3	1	1	2	0	1	2	2	13	1	2	6	0	3	1	4	0	1	1	0	1	1	1	0	1	2	1	2	0	8	0	2	1	2	0	0	28	5	1	1	2	0	0									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	29	7	2	6	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
19	Жириновский Владимир Вольфович	1494	129	79	125	94	107	103	23	4	5	25	3	22	6	9	8	22	44	18	48	9	11	50	4	0	39	34	41	37	38	47	13	8	6	25	8	3	0	4	36	7	3	5	32	4	4	4	24	4	4	30	10	1	21	17	6	31									
		7.73%	7.79%	7.31%	7.75%	9.40%	9.46%	9.89%	8.04%	10.53%	11.11%	5.87%	4.05%	5.31%	6.67%	12.50%	4.82%	8.43%	9.11%	22.50%	9.28%	7.20%	11.58%	9.67%	15.38%	0.00%	7.59%	18.09%	7.66%	10.19%	8.46%	7.53%	9.92%	12.90%	4.84%	7.67%	4.91%	6.00%	0.00%	4.94%	8.63%	6.67%	4.17%	1.87%	4.92%	3.42%	2.58%	2.56%	5.03%	4.82%	3.01%	7.65%	5.65%	2.38%	7.61%	4.91%	3.14%	8.64%									
20	Зюганов Геннадий Андреевич	5169	442	252	442	280	290	260	64	3	4	165	7	130	18	6	65	51	179	26	134	25	24	129	1	7	153	31	121	81	155	140	15	25	52	118	57	9	8	36	115	36	11	98	181	12	37	57	155	13	25	111	45	16	92	77	54	29									
		26.76%	26.67%	23.31%	27.40%	28.00%	25.64%	24.98%	22.38%	7.89%	8.89%	38.73%	9.46%	31.40%	20.00%	8.33%	39.16%	19.54%	37.06%	32.50%	25.92%	20.00%	25.26%	24.95%	3.85%	28.00%	29.77%	16.49%	22.62%	22.31%	34.52%	22.44%	11.45%	40.32%	41.94%	36.20%	34.97%	18.00%	26.67%	44.44%	27.58%	34.29%	15.28%	36.57%	27.85%	10.26%	23.87%	36.54%	32.49%	15.66%	18.80%	28.32%	25.42%	38.10%	33.33%	22.25%	28.27%	8.08%									
21	Миронов Сергей Михайлович	613	71	29	64	34	44	46	7	2	0	6	0	3	1	1	0	7	12	2	22	3	2	17	0	0	15	4	16	8	18	28	5	1	3	15	5	2	0	4	17	0	3	7	15	1	4	3	7	1	2	6	8	2	9	9	3	19									
		3.17%	4.28%	2.68%	3.97%	3.40%	3.89%	4.42%	2.45%	5.26%	0.00%	1.41%	0.00%	0.72%	1.11%	1.39%	0.00%	2.68%	2.48%	2.50%	4.26%	2.40%	2.11%	3.29%	0.00%	0.00%	2.92%	2.13%	2.99%	2.20%	4.01%	4.49%	3.82%	1.61%	2.42%	4.60%	3.07%	4.00%	0.00%	4.94%	4.08%	0.00%	4.17%	2.61%	2.31%	0.85%	2.58%	1.92%	1.47%	1.20%	1.50%	1.53%	4.52%	4.76%	3.26%	2.60%	1.57%	5.29%									
22	Прохоров Михаил Дмитриевич	609	80	49	64	51	34	61	10	0	1	12	0	16	2	0	2	10	19	0	9	6	0	5	1	0	11	4	14	7	5	26	4	1	2	6	6	0	1	1	7	0	0	5	19	2	9	0	7	0	4	8	4	1	12	6	2	3									
		3.15%	4.83%	4.53%	3.97%	5.10%	3.01%	5.86%	3.50%	0.00%	2.22%	2.82%	0.00%	3.86%	2.22%	0.00%	1.20%	3.83%	3.93%	0.00%	1.74%	4.80%	0.00%	0.97%	3.85%	0.00%	2.14%	2.13%	2.62%	1.93%	1.11%	4.17%	3.05%	1.61%	1.61%	1.84%	3.68%	0.00%	3.33%	1.23%	1.68%	0.00%	0.00%	1.87%	2.92%	1.71%	5.81%	0.00%	1.47%	0.00%	3.01%	2.04%	2.26%	2.38%	4.35%	1.73%	1.05%	0.84%									
23	Путин Владимир Владимирович	11293	923	657	908	529	649	566	179	28	35	216	64	239	62	56	88	170	227	34	298	82	57	312	20	18	294	113	341	230	231	375	90	26	61	158	85	35	21	35	242	62	55	152	398	97	101	90	284	65	96	235	107	22	142	236	123	274									
		58.46%	55.70%	60.78%	56.29%	52.90%	57.38%	54.37%	62.59%	73.68%	77.78%	50.70%	86.49%	57.73%	68.89%	77.78%	53.01%	65.13%	46.99%	42.50%	57.64%	65.60%	60.00%	60.35%	76.92%	72.00%	57.20%	60.11%	63.74%	63.36%	51.45%	60.10%	68.70%	41.94%	49.19%	48.47%	52.15%	70.00%	70.00%	43.21%	58.03%	59.05%	76.39%	56.72%	61.23%	82.91%	65.16%	57.69%	59.54%	78.31%	72.18%	59.95%	60.45%	52.38%	51.45%	68.21%	64.40%	76.32%									
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
