Выборы Президента Российской Федерации																									
																									
Наименование Избирательной комиссии:    Советская																									
																									
Итоги голосования 																									
																									
		Сумма	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427					
1	"Число избирателей, внесенных в список"	13592	2063	2380	655	191	125	834	419	364	359	566	1240	195	352	468	785	137	951	1508					
2	Число полученных избирательных бюллетеней	13472	2000	2350	698	203	134	821	571	360	354	547	1200	191	352	468	756	137	930	1400					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	9156	1338	1464	494	152	93	518	388	293	250	372	794	107	207	362	575	120	589	1040					
5	"Число избирательных бюллетеней, выданных вне помещения"	495	82	38	18	9	14	48	31	20	9	26	30	12	10	19	49	0	32	48					
6	Число погашенных избирательных бюллетеней	3820	580	848	186	42	27	255	152	46	95	149	376	72	135	87	132	17	309	312					
7	Число избирательных бюллетеней в переносных ящиках	495	82	38	18	9	14	48	31	20	9	26	30	12	10	19	49	0	32	48					
8	Число бюллетеней в стационарных ящиках для голосования	9149	1336	1464	494	152	93	518	388	293	250	372	790	107	207	362	575	120	588	1040					
9	Число недействительных избирательных бюллетеней	134	12	14	6	2	0	10	5	5	6	2	9	0	1	9	8	1	17	27					
10	Число действительных избирательных бюллетеней	9510	1406	1488	506	159	107	556	414	308	253	396	811	119	216	372	616	119	603	1061					
11	Число полученных открепительных  удостоверений	169	15	15	10	7	7	10	10	7	7	10	7	7	10	10	10	7	10	10					
12	Число выданных открепительных удостоверений	24	5	6	0	0	0	1	1	2	0	0	4	1	0	0	0	0	1	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	41	4	4	0	0	0	1	1	1	1	2	4	2	0	0	8	0	6	7					
14	Число неиспользованных открепительных удостоверений	145	10	9	10	7	7	9	9	5	7	10	3	6	10	10	10	7	9	7					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																									
18	. Глазьев Сергей Юрьевич	344	31	33	20	3	0	25	6	4	13	17	59	5	17	14	36	0	15	46					
		3.57%	2.19%	2.20%	3.91%	1.86%	0.00%	4.42%	1.43%	1.28%	5.02%	4.27%	7.20%	4.20%	7.83%	3.67%	5.77%	0.00%	2.42%	4.23%					
19	. Малышкин Олег Александрович	285	34	49	25	10	3	20	8	4	5	23	27	3	5	4	19	4	9	33					
		2.96%	2.40%	3.26%	4.88%	6.21%	2.80%	3.53%	1.91%	1.28%	1.93%	5.78%	3.29%	2.52%	2.30%	1.05%	3.04%	3.33%	1.45%	3.03%					
20	. Миронов Сергей Михайлович	75	5	11	7	4	0	5	2	4	2	10	4	0	0	3	6	1	1	10					
		0.78%	0.35%	0.73%	1.37%	2.48%	0.00%	0.88%	0.48%	1.28%	0.77%	2.51%	0.49%	0.00%	0.00%	0.79%	0.96%	0.83%	0.16%	0.92%					
21	. Путин Владимир Владимирович	6333	1004	1041	318	119	86	315	268	211	180	282	508	88	152	283	376	97	410	595					
		65.67%	70.80%	69.31%	62.11%	73.91%	80.37%	55.65%	63.96%	67.41%	69.50%	70.85%	61.95%	73.95%	70.05%	74.28%	60.26%	80.83%	66.13%	54.69%					
22	. Хакамада Ирина Муцуовна	161	28	20	8	1	2	7	10	3	5	9	8	1	1	6	15	2	11	24					
		1.67%	1.97%	1.33%	1.56%	0.62%	1.87%	1.24%	2.39%	0.96%	1.93%	2.26%	0.98%	0.84%	0.46%	1.57%	2.40%	1.67%	1.77%	2.21%					
23	. Харитонов Николай Михайлович	2161	284	312	118	18	16	178	112	77	45	52	182	19	36	58	159	14	145	336					
		22.41%	20.03%	20.77%	23.05%	11.18%	14.95%	31.45%	26.73%	24.60%	17.37%	13.07%	22.20%	15.97%	16.59%	15.22%	25.48%	11.67%	23.39%	30.88%					
																									
24	Против всех	151	20	22	10	4	0	6	8	5	3	3	23	3	5	4	5	1	12	17					
		1.57%	1.41%	1.46%	1.95%	2.48%	0.00%	1.06%	1.91%	1.60%	1.16%	0.75%	2.80%	2.52%	2.30%	1.05%	0.80%	0.83%	1.94%	1.56%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
