Выборы Президента Российской Федерации																																																	
Дата голосования: 04.03.2012																																																	
																																																	
Наименование Избирательной комиссии:    Дуванская																																																	
																																																	
Сводная таблица итогов голосования																																																	
																																																	
	Число участковых избирательных комиссий	38																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	38																																															
																																																	
		Сумма	УИК №1764	УИК №1765	УИК №1766	УИК №1767	УИК №1768	УИК №1769	УИК №1770	УИК №1771	УИК №1772	УИК №1773	УИК №1774	УИК №1775	УИК №1776	УИК №1777	УИК №1778	УИК №1779	УИК №1780	УИК №1781	УИК №1782	УИК №1783	УИК №1784	УИК №1785	УИК №1786	УИК №1787	УИК №1788	УИК №1789	УИК №1790	УИК №1791	УИК №1792	УИК №1793	УИК №1794	УИК №1795	УИК №1796	УИК №1797	УИК №1798	УИК №1799	УИК №1800	УИК №1801									
1	Число избирателей, включенных в список избирателей	21246	449	1086	941	908	1679	648	703	540	274	342	339	287	593	293	436	230	261	668	480	798	158	1033	671	661	459	627	157	207	210	373	725	776	347	684	418	592	758	435									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	22055	449	1113	962	937	1719	658	707	551	275	346	355	306	691	301	464	241	280	764	494	810	163	1085	683	684	467	650	163	207	217	381	758	826	357	697	424	608	791	471									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14208	339	739	641	658	1198	531	489	421	159	220	171	228	395	235	341	173	226	472	335	398	103	687	354	428	323	411	115	113	66	250	555	514	251	416	246	370	403	234									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3801	32	79	168	82	217	26	105	51	70	40	108	13	80	48	27	47	14	114	75	301	35	153	200	135	83	135	33	82	113	56	73	121	71	119	138	125	278	154									
6	Число погашенных избирательных бюллетеней	4046	78	295	153	197	304	101	113	79	46	86	76	65	216	18	96	21	40	178	84	111	25	245	129	121	61	104	15	12	38	75	130	191	35	162	40	113	110	83									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3801	32	79	168	82	217	26	105	51	70	40	108	13	80	48	27	47	14	114	75	301	35	153	200	135	83	135	33	82	113	56	73	121	71	119	138	125	278	154									
8	Число бюллетеней в стационарных ящиках для голосования	14208	339	739	641	658	1198	531	489	421	159	220	171	228	395	235	341	173	226	472	335	398	103	687	354	428	323	411	115	113	66	250	555	514	251	416	246	370	403	234									
9	Число недействительных избирательных бюллетеней	132	2	10	16	1	14	5	7	3	1	1	2	2	8	0	0	0	2	4	1	1	1	6	0	2	5	4	0	2	0	2	3	7	6	1	1	0	12	0									
10	Число действительных избирательных бюллетеней	17877	369	808	793	739	1401	552	587	469	228	259	277	239	467	283	368	220	238	582	409	698	137	834	554	561	401	542	148	193	179	304	625	628	316	534	383	495	669	388									
11	Число полученных открепительных  удостоверений	468	10	16	6	16	25	12	2	8	8	3	10	14	20	1	25	10	17	11	3	5	6	39	6	8	7	9	3	5	2	5	35	38	3	5	2	8	30	35									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	468	10	16	6	16	25	12	2	8	8	3	10	14	20	1	25	10	17	11	3	5	6	39	6	8	7	9	3	5	2	5	35	38	3	5	2	8	30	35									
13	Число избирателей, проголосовавших по открепительным удостоверениям	167	22	10	4	6	11	9	4	1	0	3	4	3	7	1	2	3	3	6	3	1	1	0	1	5	2	2	2	3	4	4	3	0	1	3	3	0	19	11									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	32	2	1	2	3	4	0	1	3	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	1	0	2	1	0	0	0	0	0	1	1	1	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																	
19	Жириновский Владимир Вольфович	696	9	35	14	21	51	25	29	22	5	14	4	7	3	4	24	4	7	49	5	51	10	16	20	31	21	21	6	6	9	14	20	31	19	28	16	16	26	3									
		3.86%	2.43%	4.28%	1.73%	2.84%	3.60%	4.49%	4.88%	4.66%	2.18%	5.38%	1.43%	2.90%	0.63%	1.41%	6.52%	1.82%	2.92%	8.36%	1.22%	7.30%	7.25%	1.90%	3.61%	5.51%	5.17%	3.85%	4.05%	3.08%	5.03%	4.58%	3.18%	4.88%	5.90%	5.23%	4.17%	3.23%	3.82%	0.77%									
20	Зюганов Геннадий Андреевич	2689	82	183	162	91	294	57	90	58	26	37	45	38	103	55	45	10	21	115	53	86	9	155	67	67	46	59	19	7	14	52	107	88	66	82	25	48	87	40									
		14.93%	22.10%	22.37%	20.02%	12.30%	20.78%	10.23%	15.15%	12.29%	11.35%	14.23%	16.13%	15.77%	21.68%	19.43%	12.23%	4.55%	8.75%	19.62%	12.93%	12.30%	6.52%	18.45%	12.09%	11.90%	11.33%	10.81%	12.84%	3.59%	7.82%	16.99%	17.04%	13.86%	20.50%	15.33%	6.51%	9.70%	12.78%	10.31%									
21	Миронов Сергей Михайлович	386	3	24	6	37	29	27	14	5	6	4	1	2	6	6	9	4	3	17	3	17	4	10	13	7	27	12	1	2	1	4	14	8	10	12	5	7	17	9									
		2.14%	0.81%	2.93%	0.74%	5.00%	2.05%	4.85%	2.36%	1.06%	2.62%	1.54%	0.36%	0.83%	1.26%	2.12%	2.45%	1.82%	1.25%	2.90%	0.73%	2.43%	2.90%	1.19%	2.35%	1.24%	6.65%	2.20%	0.68%	1.03%	0.56%	1.31%	2.23%	1.26%	3.11%	2.24%	1.30%	1.41%	2.50%	2.32%									
22	Прохоров Михаил Дмитриевич	462	13	42	4	36	80	16	9	8	1	10	2	7	9	3	18	1	1	21	1	19	0	8	5	25	4	12	0	2	1	10	7	12	8	26	21	7	12	1									
		2.57%	3.50%	5.13%	0.49%	4.86%	5.65%	2.87%	1.52%	1.69%	0.44%	3.85%	0.72%	2.90%	1.89%	1.06%	4.89%	0.45%	0.42%	3.58%	0.24%	2.72%	0.00%	0.95%	0.90%	4.44%	0.99%	2.20%	0.00%	1.03%	0.56%	3.27%	1.11%	1.89%	2.48%	4.86%	5.47%	1.41%	1.76%	0.26%									
23	Путин Владимир Владимирович	13644	262	524	607	554	947	427	445	376	190	194	225	185	346	215	272	201	206	380	347	525	114	645	449	431	303	438	122	176	154	224	477	489	213	386	316	417	527	335									
		75.76%	70.62%	64.06%	75.03%	74.86%	66.93%	76.66%	74.92%	79.66%	82.97%	74.62%	80.65%	76.76%	72.84%	75.97%	73.91%	91.36%	85.83%	64.85%	84.63%	75.11%	82.61%	76.79%	81.05%	76.55%	74.63%	80.22%	82.43%	90.26%	86.03%	73.20%	75.96%	77.01%	66.15%	72.15%	82.29%	84.24%	77.39%	86.34%									
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
																																																	
