Выборы Президента Российской Федерации																													
																													
Наименование Избирательной комиссии:    район Северное Бутово																													
																													
Итоги голосования 																													
																													
		Сумма	УИК №2185	УИК №2186	УИК №2187	УИК №2188	УИК №2189	УИК №2190	УИК №2191	УИК №2192	УИК №2193	УИК №2194	УИК №2195	УИК №2196	УИК №2197	УИК №2198	УИК №2199	УИК №2200	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206					
1	"Число избирателей, внесенных в список"	49627	2279	2347	1991	1938	2161	1825	1929	1790	2042	2833	2479	2753	2249	2651	2301	2174	2533	2285	2098	2647	2158	2164					
2	Число полученных избирательных бюллетеней	44700	2100	2150	1800	1750	1900	1850	2000	1550	1800	2450	2200	2550	2000	2400	2050	1900	2250	2050	1900	2200	1950	1900					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	29371	1478	1294	1196	1133	1194	1230	1446	1123	1300	1622	1454	1741	1312	1442	1297	1179	1463	1293	1153	1487	1255	1279					
5	"Число избирательных бюллетеней, выданных вне помещения"	711	16	24	26	33	15	35	26	26	23	70	22	49	26	24	23	16	23	21	32	95	31	55					
6	Число погашенных избирательных бюллетеней	14618	606	832	578	584	691	585	528	401	477	758	724	760	662	934	730	705	764	736	715	618	664	566					
7	Число избирательных бюллетеней в переносных ящиках	711	16	24	26	33	15	35	26	26	23	70	22	49	26	24	23	16	23	21	32	95	31	55					
8	Число бюллетеней в стационарных ящиках для голосования	29359	1477	1294	1196	1131	1192	1230	1446	1123	1300	1622	1454	1741	1312	1442	1297	1179	1463	1291	1150	1487	1255	1277					
9	Число недействительных избирательных бюллетеней	301	12	11	20	12	16	10	5	22	8	23	10	17	10	8	11	9	11	39	8	11	10	18					
10	Число действительных избирательных бюллетеней	29769	1481	1307	1202	1152	1191	1255	1467	1127	1315	1669	1466	1773	1328	1458	1309	1186	1475	1273	1174	1571	1276	1314					
11	Число полученных открепительных  удостоверений	1622	85	75	65	60	60	75	80	50	65	100	110	132	60	70	70	60	70	85	70	60	60	60					
12	Число выданных открепительных удостоверений	1375	74	73	54	47	41	59	67	24	53	81	93	122	50	57	61	59	56	80	70	51	55	48					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1291	43	34	31	35	83	29	31	70	51	104	98	51	57	32	43	65	89	23	42	178	36	66					
14	Число неиспользованных открепительных удостоверений	247	11	2	11	13	19	16	13	26	12	19	17	10	10	13	9	1	14	5	0	9	5	12					
15	"Число открепительных удостоверений, выданных в ТИК"	8	0	2	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
