Выборы Президента Российской Федерации																																															
Дата голосования: 04.03.2012																																															
																																															
Наименование Избирательной комиссии:    Чистопольская																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	36																																													
																																															
		Сумма	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832									
1	Число избирателей, включенных в список избирателей	14618	877	86	281	340	231	279	652	488	210	1653	568	378	236	128	140	343	189	303	219	377	287	598	98	484	206	256	476	213	485	95	103	410	558	161	1017	1193									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	14888	879	83	279	334	237	297	657	493	206	1707	571	394	242	130	144	358	187	308	225	387	287	599	98	502	211	267	491	216	494	95	105	440	563	162	1043	1197									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11634	652	63	221	236	179	187	561	448	180	1294	478	303	206	111	103	269	165	252	189	337	258	450	98	395	142	224	414	195	379	73	84	346	523	124	766	729									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1973	122	14	46	62	40	81	65	33	26	346	70	63	29	15	30	57	20	51	25	35	24	98	0	65	56	20	52	15	97	16	13	35	29	33	80	110									
6	Число погашенных избирательных бюллетеней	1281	105	6	12	36	18	29	31	12	0	67	23	28	7	4	11	32	2	5	11	15	5	51	0	42	13	23	25	6	18	6	8	59	11	5	197	358									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1968	122	14	46	62	40	81	65	33	26	346	70	63	29	15	30	57	20	51	25	35	24	98	0	65	56	20	52	15	97	16	13	35	24	33	80	110									
8	Число бюллетеней в стационарных ящиках для голосования	11634	652	63	221	236	179	187	561	448	180	1294	478	303	206	111	103	269	165	252	189	337	258	450	98	395	142	224	414	195	379	73	84	346	523	124	766	729									
9	Число недействительных избирательных бюллетеней	63	3	2	0	3	1	0	4	0	0	0	1	1	0	0	0	0	2	0	0	5	0	8	0	0	0	2	0	0	0	0	0	0	0	0	11	20									
10	Число действительных избирательных бюллетеней	13539	771	75	267	295	218	268	622	481	206	1640	547	365	235	126	133	326	183	303	214	367	282	540	98	460	198	242	466	210	476	89	97	381	547	157	835	819									
11	Число полученных открепительных  удостоверений	396	21	2	6	7	6	6	14	10	4	41	12	18	5	3	7	8	4	7	5	8	6	31	2	26	10	8	10	5	10	2	8	32	12	0	16	24									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	345	20	1	0	2	6	6	9	10	1	39	12	18	5	3	7	8	0	7	5	8	2	31	1	18	10	8	10	1	10	2	8	32	8	0	13	24									
13	Число избирателей, проголосовавших по открепительным удостоверениям	261	17	6	8	7	4	4	7	8	5	10	7	4	3	3	3	0	4	3	2	2	2	91	3	5	4	1	2	4	4	5	2	8	5	5	5	8									
14	Число неиспользованных открепительных удостоверений	51	1	1	6	5	0	0	5	0	3	2	0	0	0	0	0	0	4	0	0	0	4	0	1	8	0	0	0	4	0	0	0	0	4	0	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
19	Жириновский Владимир Вольфович	253	9	9	4	14	4	3	2	1	1	4	9	0	1	0	1	2	0	0	1	0	2	15	1	2	1	2	4	0	3	0	0	23	1	0	81	53									
		1.86%	1.16%	11.69%	1.50%	4.70%	1.83%	1.12%	0.32%	0.21%	0.49%	0.24%	1.64%	0.00%	0.43%	0.00%	0.75%	0.61%	0.00%	0.00%	0.47%	0.00%	0.71%	2.74%	1.02%	0.43%	0.51%	0.82%	0.86%	0.00%	0.63%	0.00%	0.00%	6.04%	0.18%	0.00%	9.57%	6.32%									
20	Зюганов Геннадий Андреевич	1049	66	19	7	42	4	7	21	19	4	48	91	5	6	4	4	8	5	15	3	18	5	134	2	17	6	3	10	5	27	3	2	48	11	5	150	225									
		7.71%	8.53%	24.68%	2.62%	14.09%	1.83%	2.61%	3.35%	3.95%	1.94%	2.93%	16.61%	1.37%	2.55%	3.17%	3.01%	2.45%	2.70%	4.95%	1.40%	4.84%	1.77%	24.45%	2.04%	3.70%	3.03%	1.23%	2.15%	2.38%	5.67%	3.37%	2.06%	12.60%	2.01%	3.18%	17.73%	26.82%									
21	Миронов Сергей Михайлович	111	4	0	0	14	3	3	3	0	1	0	4	0	1	1	1	2	0	0	1	0	3	9	0	3	1	4	0	1	2	0	0	11	3	2	22	12									
		0.82%	0.52%	0.00%	0.00%	4.70%	1.37%	1.12%	0.48%	0.00%	0.49%	0.00%	0.73%	0.00%	0.43%	0.79%	0.75%	0.61%	0.00%	0.00%	0.47%	0.00%	1.06%	1.64%	0.00%	0.65%	0.51%	1.64%	0.00%	0.48%	0.42%	0.00%	0.00%	2.89%	0.55%	1.27%	2.60%	1.43%									
22	Прохоров Михаил Дмитриевич	167	5	1	2	15	0	1	1	1	0	3	5	1	1	2	1	4	0	0	2	0	2	34	1	1	1	1	0	4	9	0	0	12	12	0	17	28									
