8	Число бюллетеней в стационарных ящиках для голосования	19561	627	251	136	1382	290	163	52	1020	1387	677	829	136	258	508	372	65	284	97	82	542	335	233	110	40	707	1175	2355	575	248	1245	825	501	101	133	197	314	840	112	199	158									
9	Число недействительных избирательных бюллетеней	44	0	0	0	0	16	0	0	0	2	0	2	0	2	7	1	0	0	0	0	0	0	0	0	0	1	4	0	6	0	0	0	0	0	0	0	0	0	0	0	3									
10	Число действительных избирательных бюллетеней	19690	627	251	136	1421	274	163	52	1040	1396	677	843	136	256	503	381	65	284	97	82	556	339	233	111	42	717	1185	2355	570	251	1245	840	504	101	133	200	314	840	116	199	155									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																			
13	Бабурин Сергей Николаевич	11	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	1	1	1	0	0	0	0	0	0	0									
		0.06%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.40%	0.12%	0.20%	0.99%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
14	Грудинин Павел Николаевич	1471	56	20	11	113	11	3	8	80	107	11	67	7	11	38	31	4	25	8	5	40	22	29	9	4	58	101	212	43	20	62	63	37	7	11	18	28	59	5	18	9									
		7.45%	8.93%	7.97%	8.09%	7.95%	3.79%	1.84%	15.38%	7.69%	7.65%	1.62%	7.93%	5.15%	4.26%	7.45%	8.12%	6.15%	8.80%	8.25%	6.10%	7.19%	6.49%	12.45%	8.11%	9.52%	8.08%	8.49%	9.00%	7.47%	7.97%	4.98%	7.50%	7.34%	6.93%	8.27%	9.00%	8.92%	7.02%	4.31%	9.05%	5.70%									
15	Жириновский Владимир Вольфович	16	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0	1	0	0	0	7	0	2	0	0	0	0	0	0	0	0									
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.70%	0.00%	1.22%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.56%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
16	Путин Владимир Владимирович	18130	571	231	125	1308	259	159	44	960	1286	665	769	127	245	465	342	56	254	88	76	512	316	204	102	37	659	1076	2143	526	231	1158	773	463	92	122	182	285	781	111	181	146									
		91.87%	91.07%	92.03%	91.91%	92.05%	89.31%	97.55%	84.62%	92.31%	91.99%	98.23%	91.01%	93.38%	94.96%	91.18%	89.53%	86.15%	89.44%	90.72%	92.68%	92.09%	93.22%	87.55%	91.89%	88.10%	91.78%	90.50%	90.99%	91.32%	92.03%	93.01%	92.02%	91.87%	91.09%	91.73%	91.00%	90.76%	92.98%	95.69%	90.95%	92.41%									
17	Собчак Ксения Анатольевна	19	0	0	0	0	1	0	0	0	1	0	3	0	0	0	2	0	0	0	0	1	1	0	0	0	0	3	0	0	0	5	1	1	0	0	0	0	0	0	0	0									
		0.10%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.07%	0.00%	0.36%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.18%	0.29%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.40%	0.12%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
18	Сурайкин Максим Александрович	30	0	0	0	0	3	1	0	0	1	1	3	2	0	0	2	2	3	0	0	1	0	0	0	1	0	2	0	1	0	3	2	0	1	0	0	1	0	0	0	0									
		0.15%	0.00%	0.00%	0.00%	0.00%	1.03%	0.61%	0.00%	0.00%	0.07%	0.15%	0.36%	1.47%	0.00%	0.00%	0.52%	3.08%	1.06%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	2.38%	0.00%	0.17%	0.00%	0.17%	0.00%	0.24%	0.24%	0.00%	0.99%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0									
		0.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	3.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
		0.02%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.26%	1.54%	0.00%	1.03%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
																																																			
