Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																													
Дата голосования: 02.12.2007																													
																													
Наименование Избирательной комиссии:    Адыге-Хабльская 																													
																													
Сводная таблица результатов выборов																													
																													
		Сумма	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88	УИК №89	УИК №90	УИК №91	УИК №92					
1	"Число избирателей, внесенных в списки избирателей"	20179	2672	1021	2854	172	547	421	234	159	1514	137	1004	953	2183	1676	438	230	276	867	806	1310	434	271					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	19899	2600	1014	2750	170	550	430	234	162	1495	132	1000	950	2156	1650	437	225	265	877	802	1306	425	269					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	18948	2566	1006	2423	157	529	395	214	127	1449	128	986	940	2072	1593	403	208	255	863	772	1197	404	261					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	776	34	4	300	11	16	13	18	29	32	4	8	10	36	50	30	15	10	4	30	103	11	8					
6	Число погашенных избирательных бюллетеней	175	0	4	27	2	5	22	2	6	14	0	6	0	48	7	4	2	0	10	0	6	10	0					
7	Число избирательных бюллетеней в переносных ящиках для голосования	776	34	4	300	11	16	13	18	29	32	4	8	10	36	50	30	15	10	4	30	103	11	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18948	2566	1006	2423	157	529	395	214	127	1449	128	986	940	2072	1593	403	208	255	863	772	1197	404	261					
9	Число недействительных избирательных бюллетеней	7	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	2					
10	Число действительных избирательных бюллетеней	19717	2600	1010	2721	168	545	408	232	156	1481	131	994	950	2108	1642	433	223	264	867	802	1300	415	267					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	42	9	3	9	3	0	1	0	0	2	0	3	1	4	2	0	0	0	0	0	5	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	34	9	0	9	3	0	1	0	0	1	0	1	1	4	0	0	0	0	0	0	5	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	15	0	4	2	0	0	1	0	0	2	0	0	0	3	3	0	0	0	0	0	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	8	0	3	0	0	0	0	0	0	1	0	2	0	0	2	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	1	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	1.Политическая партия «Аграрная партия России»	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
		0.03%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%					
19	2.Всероссийская политическая партия «Гражданская Сила»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	451	75	6	81	10	15	10	5	3	57	4	18	2	44	54	14	4	3	18	12	6	9	1					
		2.29%	2.88%	0.59%	2.97%	5.95%	2.75%	2.45%	2.16%	1.92%	3.85%	3.03%	1.81%	0.21%	2.09%	3.29%	3.23%	1.79%	1.13%	2.08%	1.50%	0.46%	2.17%	0.37%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
		0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	15	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	2	0	2	0	0	1					
		0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.00%	0.00%	0.75%	0.00%	0.25%	0.00%	0.00%	0.37%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	33	0	0	6	0	3	7	3	6	0	0	0	0	6	0	0	0	0	0	1	0	0	1					
