Выборы Президента Российской Федерации																																																
Дата голосования: 02.03.2008																																																
																																																
Наименование Избирательной комиссии:    Кузнецкая																																																
																																																
Сводная таблица результатов выборов																																																
																																																
	Число участковых избирательных комиссий	41																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																														
																																																
		Сумма	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666					
1	"Число избирателей, включенных в списки избирателей"	29429	58	433	73	218	120	575	83	301	1302	1228	62	1213	1210	410	446	590	1675	599	288	1483	1419	180	212	998	590	95	1575	417	370	199	779	1045	537	163	156	1253	958	1617	1728	1691	1080					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29000	55	420	70	200	115	570	80	300	1280	1200	60	1200	1200	400	440	600	1700	600	270	1450	1420	170	210	990	600	90	1600	420	350	200	780	950	540	160	150	1220	900	1530	1700	1740	1070					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	21029	28	346	44	177	95	437	75	223	813	706	46	830	898	293	350	466	878	336	195	1052	1154	132	151	786	422	80	1198	301	298	168	631	777	399	128	91	1102	813	1175	1102	1045	788					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2697	21	52	24	8	10	92	5	24	122	113	7	175	75	41	24	31	332	126	47	150	99	27	38	73	83	10	152	46	22	13	12	113	88	15	45	7	16	15	120	149	75					
6	Число погашенных избирательных бюллетеней	5274	6	22	2	15	10	41	0	53	345	381	7	195	227	66	66	103	490	138	28	248	167	11	21	131	95	0	250	73	30	19	137	60	53	17	14	111	71	340	478	546	207					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2697	21	52	24	8	10	92	5	24	122	113	7	175	75	41	24	31	332	126	47	150	99	27	38	73	83	10	152	46	22	13	12	113	88	15	45	7	16	15	120	149	75					
8	Число бюллетеней в стационарных ящиках для голосования	21027	28	346	44	177	95	437	75	223	813	706	46	830	898	293	350	466	878	336	195	1052	1154	132	151	786	422	80	1198	301	298	168	631	777	399	128	91	1100	813	1175	1102	1045	788					
9	Число недействительных избирательных бюллетеней	868	7	0	0	17	0	84	0	1	5	0	0	32	11	4	0	3	18	4	4	116	12	0	3	46	29	17	159	0	3	0	53	38	21	0	0	60	0	24	18	71	8					
10	Число действительных избирательных бюллетеней	22856	42	398	68	168	105	445	80	246	930	819	53	973	962	330	374	494	1192	458	238	1086	1241	159	186	813	476	73	1191	347	317	181	590	852	466	143	136	1047	829	1166	1204	1123	855					
11	Число полученных открепительных  удостоверений	596	3	10	3	3	5	10	2	11	9	8	2	25	20	10	6	10	49	10	5	25	30	5	3	17	10	3	20	7	7	5	13	15	15	3	3	10	6	37	77	60	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	495	1	4	2	3	5	10	2	11	5	8	2	25	12	10	3	2	35	10	5	25	9	0	1	12	10	0	20	4	7	5	13	15	8	3	0	6	4	37	77	60	24					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	147	3	5	1	4	2	2	1	3	2	5	3	3	2	3	9	3	4	4	6	4	5	4	0	4	2	2	6	2	4	2	1	6	0	2	4	2	2	2	7	9	12					
14	Число неиспользованных открепительных удостоверений	101	2	6	1	0	0	0	0	0	4	0	0	0	8	0	3	8	14	0	0	0	21	5	2	5	0	3	0	3	0	0	0	0	7	0	3	4	2	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																
18	Богданов Андрей Владимирович	144	0	2	0	2	1	3	0	6	1	1	0	3	11	1	3	0	16	1	2	6	7	0	1	3	5	1	10	1	0	0	1	6	0	1	0	0	10	2	18	7	12					
