Выборы Президента Российской Федерации																																																																				
Дата голосования: 04.03.2012																																																																				
																																																																				
Наименование Избирательной комиссии:    Петрозаводская городская №3 (судовая)																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	57																																																																		
																																																																				
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757									
1	Число избирателей, включенных в список избирателей	591	12	13	12	12	12	11	12	12	11	9	9	9	9	9	9	9	10	10	10	10	10	10	10	12	13	11	9	9	9	9	11	11	11	11	11	7	10	10	10	10	10	10	10	13	12	9	9	9	9	11	11	11	11	10	12	11	9									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	591	12	13	12	12	12	11	12	12	11	9	9	9	9	9	9	9	10	10	10	10	10	10	10	12	13	11	9	9	9	9	11	11	11	11	11	7	10	10	10	10	10	10	10	13	12	9	9	9	9	11	11	11	11	10	12	11	9									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	568	12	12	11	12	12	9	12	12	11	8	9	9	9	9	9	9	10	10	10	9	9	10	9	10	13	9	9	9	9	9	11	11	11	11	11	7	10	10	5	9	9	10	8	13	12	8	8	9	9	11	11	11	11	10	12	11	9									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
6	Число погашенных избирательных бюллетеней	23	0	1	1	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	1	1	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	567	12	12	10	12	12	9	12	12	11	8	9	9	9	9	9	9	10	10	10	9	9	10	9	10	13	9	9	9	9	9	11	11	11	11	11	7	10	10	5	9	9	10	8	13	12	8	8	9	9	11	11	11	11	10	12	11	9									
8	Число бюллетеней в стационарных ящиках для голосования	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
9	Число недействительных избирательных бюллетеней	12	0	0	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	1	0	0									
10	Число действительных избирательных бюллетеней	555	12	12	10	12	12	9	12	12	8	8	9	9	8	9	9	9	10	10	9	9	9	10	9	10	13	9	9	9	9	7	11	11	11	11	10	7	10	10	5	9	9	10	6	13	12	8	8	9	9	11	11	11	10	10	11	11	9									
11	Число полученных открепительных  удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
19	Жириновский Владимир Вольфович	103	1	7	4	1	2	1	1	4	0	1	2	0	2	3	2	3	0	1	1	2	1	3	0	1	2	0	1	1	0	4	4	3	1	0	5	5	1	3	0	1	2	3	2	1	1	0	0	0	3	4	2	1	2	3	3	0	2									
		18.17%	8.33%	58.33%	40.00%	8.33%	16.67%	11.11%	8.33%	33.33%	0.00%	12.50%	22.22%	0.00%	22.22%	33.33%	22.22%	33.33%	0.00%	10.00%	10.00%	22.22%	11.11%	30.00%	0.00%	10.00%	15.38%	0.00%	11.11%	11.11%	0.00%	44.44%	36.36%	27.27%	9.09%	0.00%	45.45%	71.43%	10.00%	30.00%	0.00%	11.11%	22.22%	30.00%	25.00%	7.69%	8.33%	0.00%	0.00%	0.00%	33.33%	36.36%	18.18%	9.09%	18.18%	30.00%	25.00%	0.00%	22.22%									
20	Зюганов Геннадий Андреевич	78	0	0	3	4	3	0	5	0	0	2	1	1	2	2	0	0	0	1	0	1	0	2	1	0	0	3	0	0	0	0	1	0	2	11	2	1	0	4	0	1	0	1	0	1	4	5	2	2	2	1	1	0	1	0	1	4	0									
		13.76%	0.00%	0.00%	30.00%	33.33%	25.00%	0.00%	41.67%	0.00%	0.00%	25.00%	11.11%	11.11%	22.22%	22.22%	0.00%	0.00%	0.00%	10.00%	0.00%	11.11%	0.00%	20.00%	11.11%	0.00%	0.00%	33.33%	0.00%	0.00%	0.00%	0.00%	9.09%	0.00%	18.18%	100.00%	18.18%	14.29%	0.00%	40.00%	0.00%	11.11%	0.00%	10.00%	0.00%	7.69%	33.33%	62.50%	25.00%	22.22%	22.22%	9.09%	9.09%	0.00%	9.09%	0.00%	8.33%	36.36%	0.00%									
21	Миронов Сергей Михайлович	60	1	1	1	0	4	1	1	4	0	1	1	0	0	1	2	0	1	3	1	0	1	0	2	0	0	0	1	7	0	0	3	2	0	0	0	0	2	2	2	0	1	1	0	0	0	0	0	1	1	1	0	2	1	2	3	0	2									
		10.58%	8.33%	8.33%	10.00%	0.00%	33.33%	11.11%	8.33%	33.33%	0.00%	12.50%	11.11%	0.00%	0.00%	11.11%	22.22%	0.00%	10.00%	30.00%	10.00%	0.00%	11.11%	0.00%	22.22%	0.00%	0.00%	0.00%	11.11%	77.78%	0.00%	0.00%	27.27%	18.18%	0.00%	0.00%	0.00%	0.00%	20.00%	20.00%	40.00%	0.00%	11.11%	10.00%	0.00%	0.00%	0.00%	0.00%	0.00%	11.11%	11.11%	9.09%	0.00%	18.18%	9.09%	20.00%	25.00%	0.00%	22.22%									
22	Прохоров Михаил Дмитриевич	79	3	0	0	5	1	5	3	0	4	0	1	6	1	1	2	0	1	1	3	2	1	1	2	1	2	1	2	0	1	1	2	4	1	0	0	0	2	0	0	2	2	0	1	0	5	1	0	0	0	1	0	1	0	3	0	2	1									
