Выборы Президента Российской Федерации																																																																																										
Дата голосования: 02.03.2008																																																																																										
																																																																																										
Наименование Избирательной комиссии:    Норильская городская																																																																																										
																																																																																										
Сводная таблица результатов выборов																																																																																										
																																																																																										
	Число участковых избирательных комиссий	83																																																																																								
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	83																																																																																								
																																																																																										
		Сумма	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №2184	УИК №2185	УИК №2186	УИК №2187	УИК №2273	УИК №2274	УИК №2275	УИК №2276	УИК №2277					
1	"Число избирателей, включенных в списки избирателей"	143094	1882	2077	1843	1714	1983	1766	2155	1891	1715	2103	2374	2640	2184	2022	1917	1863	1540	2312	1980	1874	1465	2254	2170	1524	2312	1876	1805	2282	1945	2076	2265	2050	1935	2363	1827	1898	1077	2607	2576	2230	410	1593	2390	727	1570	1393	1695	1090	1167	2151	1633	1472	1545	1384	1650	1595	1479	1529	1577	1777	1414	1741	1648	1848	1623	1715	2283	2846	2806	1936	2309	2972	1907	655	713	550	863	294	224	525	654	596	773					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	141886	1900	2000	1400	1750	1950	1700	2100	1900	1700	2100	2350	2650	2050	1950	1950	1900	1550	2400	2200	1850	1650	2300	2200	1500	2350	1900	1900	2300	1900	2100	2300	2100	1950	2400	1800	1950	1100	2500	2600	2250	402	1600	2350	650	1450	1300	1550	1050	1000	2050	1650	1500	1600	1400	1650	1500	1450	1550	1600	1850	1450	1800	1650	1850	1550	1850	2250	2700	2700	1900	2150	2850	1750	655	714	547	873	298	226	532	657	600	782					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	87992	1196	1263	951	1080	1191	1035	1375	1192	999	1366	1288	1635	1271	1253	1149	1084	897	1339	1185	1119	887	1357	1297	843	1233	1008	1073	1164	1125	1170	1299	1119	1034	1347	1083	1036	518	1500	1564	1273	326	1004	1550	596	928	851	1061	690	777	1323	942	970	997	913	1093	1058	931	1011	1061	1099	893	1144	1049	1213	1053	955	1297	1711	1702	1164	1344	1868	1084	602	664	521	811	280	220	491	623	573	751					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1511	12	5	351	11	7	53	47	12	54	10	13	15	144	6	15	8	7	16	20	11	16	10	15	4	12	8	17	11	22	11	10	8	17	12	23	9	3	105	16	10	36	3	5	14	10	8	10	4	53	15	13	13	8	5	15	8	8	7	9	5	9	8	4	9	12	5	3	10	16	10	8	7	5	0	0	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	52383	692	732	98	659	752	612	678	696	647	724	1049	1000	635	691	786	808	646	1045	995	720	747	933	888	653	1105	884	810	1125	753	919	991	973	899	1041	694	905	579	895	1020	967	40	593	795	40	512	441	479	356	170	712	695	517	595	482	542	434	511	532	530	746	548	648	597	628	485	890	950	979	982	726	798	975	661	53	50	26	62	18	6	41	34	27	31					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1511	12	5	351	11	7	53	47	12	54	10	13	15	144	6	15	8	7	16	20	11	16	10	15	4	12	8	17	11	22	11	10	8	17	12	23	9	3	105	16	10	36	3	5	14	10	8	10	4	53	15	13	13	8	5	15	8	8	7	9	5	9	8	4	9	12	5	3	10	16	10	8	7	5	0	0	0	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	87882	1196	1263	950	1078	1191	1035	1373	1192	999	1366	1285	1635	1271	1250	1148	1079	897	1333	1185	1106	886	1357	1296	841	1233	1008	1070	1164	1114	1168	1299	1118	1024	1344	1083	1034	518	1498	1564	1273	326	1003	1550	594	928	851	1061	690	777	1323	941	967	997	913	1093	1058	931	1011	1060	1098	893	1144	1046	1212	1053	955	1297	1711	1701	1162	1339	1863	1084	600	663	519	811	280	219	490	620	573	751					
9	Число недействительных избирательных бюллетеней	1336	19	27	27	25	19	17	19	12	18	23	16	26	10	22	21	20	10	13	13	14	14	21	15	13	7	11	12	12	9	10	17	24	16	23	17	23	15	31	19	20	2	11	19	12	13	6	17	9	11	22	17	9	19	13	15	18	18	15	10	15	12	18	19	15	10	10	21	21	24	11	17	27	11	19	13	8	20	4	4	22	14	27	18					
10	Число действительных избирательных бюллетеней	88057	1189	1241	1274	1064	1179	1071	1401	1192	1035	1353	1282	1624	1405	1234	1142	1067	894	1336	1192	1103	888	1346	1296	832	1238	1005	1075	1163	1127	1169	1292	1102	1025	1333	1089	1020	506	1572	1561	1263	360	995	1536	596	925	853	1054	685	819	1316	937	971	986	905	1093	1048	921	1003	1059	1088	890	1134	1031	1206	1055	950	1279	1700	1693	1161	1330	1843	1078	581	650	511	791	276	215	468	606	546	733					
11	Число полученных открепительных  удостоверений	1349	24	18	22	18	23	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	24	18	18	18	18	18	18	18	18	22	18	18	18	18	18	18	18	18	18	0	18	22	18	18	24	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	18	22	18	18	28	18	18	22	18	0	0	0	0	0	0	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	802	19	13	15	17	18	7	14	12	11	16	10	13	3	10	9	11	5	16	14	10	11	22	14	4	6	3	8	14	11	14	16	11	5	8	5	14	6	8	9	11	0	13	21	9	4	17	10	8	7	15	14	9	7	6	5	11	6	12	8	9	12	12	8	15	5	21	12	11	22	10	10	15	15	0	0	0	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	583	7	12	20	9	5	11	17	6	9	3	8	10	15	9	12	4	7	8	7	9	3	9	7	9	6	2	5	8	15	10	9	6	2	15	12	0	5	7	4	5	8	8	39	0	2	11	8	5	12	2	4	7	3	2	3	2	3	5	1	5	5	3	8	7	6	2	40	1	6	4	5	10	3	3	4	3	1	2	2	6	1	2	2					
14	Число неиспользованных открепительных удостоверений	547	5	5	7	1	5	11	4	6	7	2	8	5	15	8	9	7	13	2	4	8	7	2	4	14	12	15	10	4	7	4	6	7	13	10	13	4	12	10	9	7	0	5	1	9	14	7	8	10	11	3	4	9	11	12	13	7	12	6	10	9	6	6	10	3	13	1	6	7	6	8	8	7	3	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	623	8	11	6	6	3	11	11	3	4	9	13	12	9	14	6	11	8	14	9	12	14	10	8	3	10	12	11	12	8	12	15	9	5	19	13	9	14	16	12	10	0	8	17	0	6	2	9	4	6	8	2	2	7	1	11	3	8	6	11	8	4	6	6	9	6	5	11	9	14	10	6	11	5	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																																										
18	Богданов Андрей Владимирович	1426	11	14	28	19	22	16	25	20	20	25	17	24	31	22	20	12	16	22	15	18	14	24	15	18	22	21	17	17	22	26	23	14	15	23	14	10	11	20	19	21	8	15	21	12	25	9	16	12	21	23	13	11	9	20	19	19	11	9	17	18	11	16	17	20	20	14	27	25	22	20	20	23	19	14	14	9	12	3	3	10	15	13	8					
		1.60%	0.91%	1.10%	2.15%	1.74%	1.84%	1.47%	1.76%	1.66%	1.90%	1.82%	1.31%	1.45%	2.19%	1.75%	1.72%	1.10%	1.77%	1.63%	1.24%	1.61%	1.55%	1.76%	1.14%	2.13%	1.77%	2.07%	1.56%	1.45%	1.94%	2.21%	1.76%	1.24%	1.44%	1.70%	1.27%	0.96%	2.11%	1.25%	1.20%	1.64%	2.21%	1.49%	1.35%	1.97%	2.67%	1.05%	1.49%	1.73%	2.53%	1.72%	1.36%	1.12%	0.90%	2.18%	1.71%	1.78%	1.17%	0.88%	1.59%	1.63%	1.22%	1.39%	1.62%	1.64%	1.88%	1.46%	2.08%	1.45%	1.28%	1.71%	1.48%	1.23%	1.74%	2.33%	2.11%	1.73%	1.48%	1.07%	1.37%	2.04%	2.42%	2.27%	1.07%					
19	Жириновский Владимир Вольфович	13999	161	178	292	173	152	158	210	156	169	218	216	239	201	180	184	169	128	218	191	179	128	199	224	134	206	185	176	189	177	186	209	177	168	225	183	169	76	253	230	200	47	182	240	72	127	130	184	79	106	197	134	129	167	134	193	161	134	152	168	180	132	172	166	192	184	139	212	280	275	197	217	297	169	126	133	97	155	39	29	97	95	99	115					
		15.66%	13.33%	14.04%	22.44%	15.89%	12.69%	14.52%	14.79%	12.96%	16.05%	15.84%	16.64%	14.48%	14.20%	14.33%	15.82%	15.55%	14.16%	16.16%	15.85%	16.03%	14.19%	14.56%	17.09%	15.86%	16.55%	18.21%	16.19%	16.09%	15.58%	15.78%	15.97%	15.72%	16.14%	16.59%	16.55%	16.20%	14.59%	15.78%	14.56%	15.59%	12.98%	18.09%	15.43%	11.84%	13.54%	15.13%	17.18%	11.38%	12.77%	14.72%	14.05%	13.16%	16.62%	14.60%	17.42%	15.10%	14.27%	14.93%	15.72%	16.32%	14.63%	14.93%	15.81%	15.72%	17.28%	14.48%	16.31%	16.27%	16.02%	16.81%	16.11%	15.88%	15.52%	21.00%	20.06%	18.69%	19.11%	13.93%	13.24%	19.80%	15.32%	17.28%	15.31%					
20	Зюганов Геннадий Андреевич	9744	136	132	115	121	147	117	145	133	104	145	129	211	136	123	143	113	115	141	136	108	110	127	158	95	119	106	116	125	146	141	132	133	122	119	133	114	72	190	246	144	42	97	180	66	111	93	109	71	104	162	112	126	105	102	121	114	93	124	107	124	92	107	89	132	70	93	138	159	164	116	141	211	94	78	89	74	91	36	24	64	60	72	89					
		10.90%	11.26%	10.41%	8.84%	11.11%	12.27%	10.75%	10.21%	11.05%	9.88%	10.54%	9.94%	12.79%	9.61%	9.79%	12.30%	10.40%	12.72%	10.45%	11.29%	9.67%	12.20%	9.29%	12.05%	11.24%	9.56%	10.43%	10.67%	10.64%	12.85%	11.96%	10.08%	11.81%	11.72%	8.78%	12.03%	10.93%	13.82%	11.85%	15.57%	11.22%	11.60%	9.64%	11.58%	10.86%	11.83%	10.83%	10.18%	10.23%	12.53%	12.11%	11.74%	12.86%	10.45%	11.11%	10.92%	10.69%	9.90%	12.18%	10.01%	11.24%	10.20%	9.29%	8.48%	10.81%	6.57%	9.69%	10.62%	9.24%	9.55%	9.90%	10.47%	11.28%	8.63%	13.00%	13.42%	14.26%	11.22%	12.86%	10.96%	13.06%	9.68%	12.57%	11.85%					
21	Медведев Дмитрий Анатольевич	62888	881	917	839	751	858	780	1021	883	742	965	920	1150	1037	909	795	773	635	955	850	798	636	996	899	585	891	693	766	832	782	816	928	778	720	966	759	727	347	1109	1066	898	263	701	1095	446	662	621	745	523	588	934	678	705	705	649	760	754	683	718	767	766	655	839	759	862	781	704	902	1236	1232	828	952	1312	796	363	414	331	533	198	159	297	436	362	521					
		70.35%	72.93%	72.32%	64.49%	68.96%	71.62%	71.69%	71.90%	73.34%	70.47%	70.13%	70.88%	69.70%	73.29%	72.37%	68.36%	71.11%	70.24%	70.79%	70.54%	71.44%	70.51%	72.86%	68.57%	69.23%	71.57%	68.21%	70.47%	70.81%	68.84%	69.21%	70.89%	69.09%	69.16%	71.24%	68.63%	69.70%	66.60%	69.18%	67.47%	69.99%	72.65%	69.68%	70.42%	73.36%	70.58%	72.29%	69.56%	75.36%	70.84%	69.81%	71.07%	71.94%	70.15%	70.70%	68.59%	70.73%	72.74%	70.53%	71.75%	69.45%	72.62%	72.83%	72.29%	70.60%	73.33%	73.33%	69.38%	71.82%	71.75%	70.65%	70.68%	70.16%	73.09%	60.50%	62.44%	63.78%	65.72%	70.71%	72.60%	60.61%	70.32%	63.18%	69.37%					
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
																																																																																										
