Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																											
Дата голосования: 07.12.2003 0:00:00																																											
																																											
Наименование Избирательной комиссии:    Советская																																											
																																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																											
																																											
		Сумма	УИК №1094	УИК №1095	УИК №1096	УИК №1097	УИК №1098	УИК №1099	УИК №1100	УИК №1101	УИК №1102	УИК №1103	УИК №1104	УИК №1105	УИК №1106	УИК №1107	УИК №1108	УИК №1109	УИК №1110	УИК №1111	УИК №1112	УИК №1113	УИК №1114	УИК №1115	УИК №1116	УИК №1117	УИК №1118	УИК №1119	УИК №1120	УИК №1121	УИК №1122	УИК №1123	УИК №1124	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129					
1	"Число избирателей, внесенных в списки"	23896	236	460	282	315	237	695	295	328	109	751	215	779	224	1059	316	484	480	286	379	179	1195	140	1327	1584	1651	1161	1587	1526	1475	1216	1084	923	157	216	266	279					
2	"Число бюллетеней, полученных участковыми комиссиями"	23201	231	471	274	315	235	705	295	338	105	734	207	759	218	1069	318	490	463	381	372	183	1125	140	1272	1525	1506	1153	1573	1366	1417	1151	1028	878	147	217	262	278					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12629	155	208	154	167	148	349	179	188	70	419	72	358	152	540	165	185	284	216	214	117	725	94	599	937	729	593	811	740	852	571	572	547	108	115	167	129					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	930	19	39	28	10	16	49	20	36	0	30	49	66	34	6	25	39	30	70	10	4	26	12	26	26	19	14	21	34	17	13	30	26	14	33	9	30					
6	Число погашенных бюллетеней	9642	57	224	92	138	71	307	96	114	35	285	86	335	32	523	128	266	149	95	148	62	374	34	647	562	758	546	741	592	548	567	426	305	25	69	86	119					
7	Число бюллетеней в переносных ящиках для голосования	930	19	39	28	10	16	49	20	36	0	30	49	66	34	6	25	39	30	70	10	4	26	12	26	26	19	14	21	34	17	13	30	26	14	33	9	30					
8	Число бюллетеней в стационарных ящиках для голосования	12625	155	208	154	167	148	349	179	188	70	419	72	358	152	540	165	185	284	215	214	117	725	94	599	936	729	593	811	740	850	571	572	547	108	115	167	129					
9	Число недействительных бюллетеней	268	9	4	2	5	2	16	12	10	1	13	0	6	0	14	6	8	10	3	7	5	9	4	15	6	12	12	10	13	12	8	19	5	1	0	7	2					
10	Число действительных бюллетеней	13287	165	243	180	172	162	382	187	214	69	436	121	418	186	532	184	216	304	282	217	116	742	102	610	956	736	595	822	761	855	576	583	568	121	148	169	157					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	188	5	2	5	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	6	8	10	6	6	10	6	5	3	6	5	5	5	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	84	1	0	1	0	1	0	0	2	0	5	0	5	2	4	1	1	3	0	1	0	3	0	3	6	6	5	5	10	6	2	0	6	0	3	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	63	1	1	2	0	1	1	1	0	4	1	0	4	1	0	0	0	1	1	0	0	1	0	3	6	1	4	2	6	6	3	1	4	2	2	2	1					
14	Число погашенных открепительных удостоверений	104	4	2	4	3	4	5	5	3	5	0	5	0	3	1	4	4	2	5	4	5	1	5	3	2	4	1	1	0	0	3	3	0	5	2	4	2					
15	Число открепительных удостоверений выданных ТИК	12	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	2	2	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																											
18	"1. ""ЕДИНЕНИЕ"""	169	2	4	4	1	1	6	2	2	2	4	3	4	2	10	3	2	5	3	5	5	9	3	3	8	6	8	8	4	13	8	6	14	2	4	2	1					
		1.24%	1.14%	1.61%	2.19%	0.56%	0.60%	1.50%	1.00%	0.89%	2.85%	0.89%	2.47%	0.94%	1.07%	1.83%	1.57%	0.89%	1.59%	1.05%	2.23%	4.13%	1.19%	2.83%	0.48%	0.83%	0.80%	1.31%	0.96%	0.51%	1.49%	1.36%	0.99%	2.44%	1.63%	2.70%	1.13%	0.62%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	215	2	2	1	3	3	2	2	1	0	11	0	1	1	4	3	1	1	0	1	1	20	2	6	30	11	20	15	10	16	18	13	8	2	2	0	2					
		1.58%	1.14%	0.80%	0.54%	1.69%	1.82%	0.50%	1.00%	0.44%	0.0%	2.44%	0.0%	0.23%	0.53%	0.73%	1.57%	0.44%	0.31%	0.0%	0.44%	0.82%	2.66%	1.88%	0.96%	3.11%	1.47%	3.29%	1.80%	1.29%	1.84%	3.08%	2.15%	1.39%	1.63%	1.35%	0.0%	1.25%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	404	12	16	8	11	2	8	9	10	4	10	2	15	10	14	12	3	5	4	6	2	17	5	16	30	23	14	19	25	27	13	19	12	3	9	2	7					
		2.98%	6.89%	6.47%	4.39%	6.21%	1.21%	2.01%	4.52%	4.46%	5.71%	2.22%	1.65%	3.53%	5.37%	2.56%	6.31%	1.33%	1.59%	1.40%	2.67%	1.65%	2.26%	4.71%	2.56%	3.11%	3.07%	2.30%	2.28%	3.22%	3.11%	2.22%	3.15%	2.09%	2.45%	6.08%	1.13%	4.40%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	375	1	1	4	1	6	7	0	2	3	11	0	5	2	6	1	0	6	3	3	1	10	4	28	49	31	18	33	35	34	15	18	28	3	4	1	1					
		2.76%	0.57%	0.40%	2.19%	0.56%	3.65%	1.75%	0.0%	0.89%	4.28%	2.44%	0.0%	1.17%	1.07%	1.09%	0.52%	0.0%	1.91%	1.05%	1.33%	0.82%	1.33%	3.77%	4.48%	5.09%	4.14%	2.96%	3.96%	4.52%	3.92%	2.56%	2.99%	4.88%	2.45%	2.70%	0.56%	0.62%					
22	"5. ""За Русь Святую"""	116	1	2	2	0	2	10	4	3	3	4	1	3	2	6	2	1	2	2	2	0	7	1	6	5	8	4	6	4	5	10	2	3	1	0	1	1					
		0.85%	0.57%	0.80%	1.09%	0.0%	1.21%	2.51%	2.01%	1.33%	4.28%	0.89%	0.82%	0.70%	1.07%	1.09%	1.05%	0.44%	0.63%	0.70%	0.89%	0.0%	0.93%	0.94%	0.96%	0.51%	1.06%	0.65%	0.72%	0.51%	0.57%	1.71%	0.33%	0.52%	0.81%	0.0%	0.56%	0.62%					
23	"6. ""Объединенная Российская партия ""Русь"""	27	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	1	2	3	1	0	2	3	2	2	0	0	0	0	1					
		0.19%	0.57%	0.40%	0.0%	0.0%	0.0%	0.25%	0.50%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.52%	0.44%	0.31%	0.35%	0.0%	0.82%	0.0%	0.0%	0.16%	0.20%	0.40%	0.16%	0.0%	0.25%	0.34%	0.34%	0.33%	0.0%	0.0%	0.0%	0.0%	0.62%					
24	"7. ""Новый курс - Автомобильная Россия"""	114	0	1	1	0	1	2	2	1	1	1	0	4	0	6	2	1	1	0	0	1	8	0	6	9	6	9	9	4	9	11	11	7	0	0	0	0					
		0.84%	0.0%	0.40%	0.54%	0.0%	0.60%	0.50%	1.00%	0.44%	1.42%	0.22%	0.0%	0.94%	0.0%	1.09%	1.05%	0.44%	0.31%	0.0%	0.0%	0.82%	1.06%	0.0%	0.96%	0.93%	0.80%	1.48%	1.08%	0.51%	1.03%	1.88%	1.82%	1.22%	0.0%	0.0%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	29	0	3	0	1	0	1	2	1	2	1	0	2	0	0	1	0	1	0	0	0	0	0	0	1	2	0	2	0	2	1	2	1	1	1	0	1					
		0.21%	0.0%	1.21%	0.0%	0.56%	0.0%	0.25%	1.00%	0.44%	2.85%	0.22%	0.0%	0.47%	0.0%	0.0%	0.52%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.10%	0.26%	0.0%	0.24%	0.0%	0.23%	0.17%	0.33%	0.17%	0.81%	0.67%	0.0%	0.62%					
26	"9. ""Российская экологическая партия ""Зеленые"""	39	0	1	0	1	2	0	0	1	0	0	1	1	0	4	0	0	0	1	0	0	6	0	3	4	1	0	2	2	3	0	1	3	0	1	0	1					
		0.28%	0.0%	0.40%	0.0%	0.56%	1.21%	0.0%	0.0%	0.44%	0.0%	0.0%	0.82%	0.23%	0.0%	0.73%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.79%	0.0%	0.48%	0.41%	0.13%	0.0%	0.24%	0.25%	0.34%	0.0%	0.16%	0.52%	0.0%	0.67%	0.0%	0.62%					
27	"10. ""Аграрная партия России"""	1943	43	40	21	44	29	88	35	42	3	107	23	80	32	101	60	82	50	129	20	13	156	13	59	99	55	54	58	75	83	46	45	34	25	21	40	38					
		14.33%	24.71%	16.19%	11.53%	24.85%	17.68%	22.11%	17.58%	18.74%	4.28%	23.83%	19.00%	18.86%	17.20%	18.49%	31.57%	36.60%	15.92%	45.26%	8.92%	10.74%	20.77%	12.26%	9.44%	10.29%	7.35%	8.89%	6.97%	9.68%	9.57%	7.87%	7.47%	5.93%	20.49%	14.18%	22.72%	23.89%					
28	"11. ""Истинные патриоты России"""	21	0	0	0	1	0	2	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	0	1	1	1	0	2	0	0	1	0	7	0	0	0	0					
		0.15%	0.0%	0.0%	0.0%	0.56%	0.0%	0.50%	0.50%	0.0%	0.0%	0.22%	0.0%	0.23%	0.0%	0.0%	0.52%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.16%	0.10%	0.13%	0.0%	0.24%	0.0%	0.0%	0.17%	0.0%	1.22%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	190	0	3	1	1	0	13	1	1	1	8	0	3	2	5	1	1	2	1	5	5	12	1	13	15	15	12	17	14	13	10	3	7	0	0	1	3					
		1.40%	0.0%	1.21%	0.54%	0.56%	0.0%	3.26%	0.50%	0.44%	1.42%	1.78%	0.0%	0.70%	1.07%	0.91%	0.52%	0.44%	0.63%	0.35%	2.23%	4.13%	1.59%	0.94%	2.08%	1.55%	2.00%	1.97%	2.04%	1.80%	1.49%	1.71%	0.49%	1.22%	0.0%	0.0%	0.56%	1.88%					
30	"13. ""Демократическая партия России"""	36	0	0	0	1	0	1	0	0	0	1	0	1	0	2	0	0	1	3	1	0	2	1	1	1	1	3	3	3	3	2	1	4	0	0	0	0					
