Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Дивеевская 																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962					
1	"Число избирателей, внесенных в список избирателей"	13244	632	367	492	1718	1586	2098	580	443	191	456	560	109	77	249	269	251	2126	189	245	471	135					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13330	650	390	500	1670	1580	2100	600	450	200	470	550	100	70	250	280	250	2150	190	250	490	140					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6696	332	243	322	960	605	1021	343	267	139	247	206	50	43	147	168	116	919	139	89	285	55					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1465	69	40	67	136	319	91	43	67	18	108	162	19	11	31	36	33	64	24	44	53	30					
6	Число погашенных избирательных бюллетеней	5169	249	107	111	574	656	988	214	116	43	115	182	31	16	72	76	101	1167	27	117	152	55					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1465	69	40	67	136	319	91	43	67	18	108	162	19	11	31	36	33	64	24	44	53	30					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6695	332	243	322	960	605	1020	343	267	139	247	206	50	43	147	168	116	919	139	89	285	55					
9	Число недействительных избирательных бюллетеней	131	7	3	4	15	17	27	10	3	0	0	9	0	1	3	1	5	16	0	0	6	4					
10	Число действительных избирательных бюллетеней	8029	394	280	385	1081	907	1084	376	331	157	355	359	69	53	175	203	144	967	163	133	332	81					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	492	30	30	30	47	30	20	30	30	15	15	15	15	15	15	15	15	60	10	20	20	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	350	23	30	19	47	24	20	30	6	8	7	5	6	1	7	15	7	39	7	15	20	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	154	7	7	5	26	8	20	14	3	3	3	14	3	1	3	7	8	9	3	1	7	2					
14	Число погашенных неиспользованных открепительных удостоверений	142	7	0	11	0	6	0	0	24	7	8	10	9	14	8	0	8	21	3	5	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	2	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	448	0	0	15	5	135	134	6	9	1	2	12	0	3	0	11	2	95	8	1	9	0					
		5.49%	0.00%	0.00%	3.86%	0.46%	14.61%	12.06%	1.55%	2.69%	0.64%	0.56%	3.26%	0.00%	5.56%	0.00%	5.39%	1.34%	9.66%	4.91%	0.75%	2.66%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	578	25	22	28	26	74	89	24	18	3	4	24	9	7	16	21	11	127	16	1	25	8					
		7.08%	6.23%	7.77%	7.20%	2.37%	8.01%	8.01%	6.22%	5.39%	1.91%	1.13%	6.52%	13.04%	12.96%	8.99%	10.29%	7.38%	12.92%	9.82%	0.75%	7.40%	9.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	30	0	0	2	0	6	8	0	1	0	1	0	0	1	0	1	0	8	2	0	0	0					
		0.37%	0.00%	0.00%	0.51%	0.00%	0.65%	0.72%	0.00%	0.30%	0.00%	0.28%	0.00%	0.00%	1.85%	0.00%	0.49%	0.00%	0.81%	1.23%	0.00%	0.00%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2139	120	79	83	404	223	345	92	64	7	66	52	11	4	35	68	26	352	16	33	50	9					
		26.21%	29.93%	27.92%	21.34%	36.86%	24.13%	31.05%	23.83%	19.16%	4.46%	18.59%	14.13%	15.94%	7.41%	19.66%	33.33%	17.45%	35.81%	9.82%	24.81%	14.79%	10.59%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	46	0	0	4	0	8	16	0	1	0	0	0	0	0	0	0	0	15	1	0	0	1					
		0.56%	0.00%	0.00%	1.03%	0.00%	0.87%	1.44%	0.00%	0.30%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.53%	0.61%	0.00%	0.00%	1.18%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4778	249	179	251	646	460	489	254	237	146	280	271	49	38	124	102	105	369	120	98	248	63					
		58.55%	62.09%	63.25%	64.52%	58.94%	49.78%	44.01%	65.80%	70.96%	92.99%	78.87%	73.64%	71.01%	70.37%	69.66%	50.00%	70.47%	37.54%	73.62%	73.68%	73.37%	74.12%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	10	0	0	2	0	1	3	0	1	0	2	0	0	0	0	0	0	1	0	0	0	0					
		0.12%	0.00%	0.00%	0.51%	0.00%	0.11%	0.27%	0.00%	0.30%	0.00%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.10%	0.00%	0.00%	0.00%	0.00%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
