Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																																
Дата голосования: 07.12.2003 0:00:00																																																
																																																
Наименование Избирательной комиссии:    Сегежская																																																
																																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																																
																																																
		Сумма	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515					
1	"Число избирателей, внесенных в списки"	37311	1358	1253	2348	2514	2387	2467	1267	2704	1287	1380	1193	1284	1309	1323	390	796	589	229	206	1263	1280	1152	1298	270	429	444	849	166	461	114	237	201	565	198	46	339	55	250	1214	134	62					
2	"Число бюллетеней, полученных участковыми комиссиями"	33560	1250	1100	2100	2200	2200	2200	1100	2500	1100	1200	1100	1100	1100	1100	350	800	500	200	200	1100	1100	1000	1100	250	400	400	800	150	450	120	240	200	550	200	45	350	55	250	1200	130	70					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	19231	498	691	1158	1120	1408	1503	653	1508	680	757	673	774	695	732	185	487	181	78	105	648	638	542	708	150	237	143	399	84	205	63	130	112	237	77	13	147	41	129	533	74	35					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	749	19	21	22	138	17	25	21	25	6	9	18	10	11	15	8	23	9	5	9	7	19	42	27	55	14	7	33	10	4	0	4	4	44	4	1	28	0	21	13	0	1					
6	Число погашенных бюллетеней	13580	733	388	920	942	775	672	426	967	414	434	409	316	394	353	157	290	310	117	86	445	443	416	365	45	149	250	368	56	241	57	106	84	269	119	31	175	14	100	654	56	34					
7	Число бюллетеней в переносных ящиках для голосования	749	19	21	22	138	17	25	21	25	6	9	18	10	11	15	8	23	9	5	9	7	19	42	27	55	14	7	33	10	4	0	4	4	44	4	1	28	0	21	13	0	1					
8	Число бюллетеней в стационарных ящиках для голосования	19220	497	691	1158	1120	1408	1502	653	1505	679	757	673	773	695	732	184	487	181	78	105	647	638	542	708	150	237	143	399	84	205	63	130	112	237	77	13	147	41	129	531	74	35					
9	Число недействительных бюллетеней	351	17	12	31	20	24	21	9	27	11	11	14	10	13	7	4	18	8	2	4	9	13	6	9	4	2	6	5	1	3	0	5	4	0	3	1	3	0	0	13	1	0					
10	Число действительных бюллетеней	19618	499	700	1149	1238	1401	1506	665	1503	674	755	677	773	693	740	188	492	182	81	110	645	644	578	726	201	249	144	427	93	206	63	129	112	281	78	13	172	41	150	531	73	36					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	486	10	10	21	20	20	20	10	25	15	15	15	15	15	15	5	15	5	5	10	15	15	15	15	5	5	10	15	5	15	5	10	10	15	5	5	15	5	10	15	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	148	1	6	21	13	10	12	2	3	6	4	2	6	5	4	0	1	2	3	2	3	1	5	7	1	1	0	3	1	1	0	1	0	0	2	0	7	0	5	4	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	114	5	1	4	4	2	2	2	3	0	0	1	0	0	0	1	46	2	1	0	3	4	5	1	3	3	5	4	0	0	0	0	0	3	2	0	1	1	1	3	0	1					
14	Число погашенных открепительных удостоверений	338	9	4	0	7	10	8	8	22	9	11	13	9	10	11	5	14	3	2	8	12	14	10	8	4	4	10	12	4	14	5	9	10	15	3	5	8	5	5	11	5	2					
15	Число открепительных удостоверений выданных ТИК	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																
18	"1. ""ЕДИНЕНИЕ"""	220	12	3	7	20	10	20	9	13	2	8	8	11	7	8	4	10	3	3	3	3	2	3	5	1	4	2	6	2	1	0	1	1	4	2	0	6	3	1	9	3	0					
		1.10%	2.32%	0.42%	0.59%	1.58%	0.70%	1.30%	1.33%	0.84%	0.29%	1.04%	1.15%	1.40%	0.99%	1.07%	2.08%	1.96%	1.57%	3.61%	2.63%	0.45%	0.30%	0.51%	0.68%	0.48%	1.59%	1.33%	1.38%	2.12%	0.47%	0.0%	0.74%	0.86%	1.42%	2.46%	0.0%	3.42%	7.31%	0.66%	1.65%	4.05%	0.0%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1027	17	36	88	118	120	90	32	80	38	30	42	25	56	46	7	18	13	7	7	23	23	29	29	3	9	3	14	0	6	1	2	2	1	1	0	2	1	3	5	0	0					
		5.14%	3.29%	5.05%	7.45%	9.37%	8.42%	5.89%	4.74%	5.22%	5.54%	3.91%	6.07%	3.19%	7.93%	6.15%	3.64%	3.52%	6.84%	8.43%	6.14%	3.51%	3.50%	4.96%	3.94%	1.46%	3.58%	2.0%	3.24%	0.0%	2.87%	1.58%	1.49%	1.72%	0.35%	1.23%	0.0%	1.14%	2.43%	2.0%	0.91%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	578	13	21	42	32	48	47	25	29	21	8	25	23	22	26	11	10	5	1	2	24	16	17	21	13	10	7	15	5	5	3	1	1	6	1	1	6	0	4	9	2	0					
		2.89%	2.51%	2.94%	3.55%	2.54%	3.36%	3.07%	3.70%	1.89%	3.06%	1.04%	3.61%	2.93%	3.11%	3.48%	5.72%	1.96%	2.63%	1.20%	1.75%	3.66%	2.43%	2.91%	2.85%	6.34%	3.98%	4.66%	3.47%	5.31%	2.39%	4.76%	0.74%	0.86%	2.13%	1.23%	7.14%	3.42%	0.0%	2.66%	1.65%	2.70%	0.0%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1465	25	56	74	70	95	118	68	140	56	89	60	93	47	67	8	34	4	4	3	72	57	48	61	14	29	5	39	4	8	0	3	0	1	1	0	1	0	4	6	1	0					
		7.33%	4.84%	7.86%	6.27%	5.56%	6.66%	7.72%	10.08%	9.15%	8.17%	11.61%	8.68%	11.87%	6.65%	8.96%	4.16%	6.66%	2.10%	4.81%	2.63%	11.00%	8.67%	8.21%	8.29%	6.82%	11.55%	3.33%	9.02%	4.25%	3.82%	0.0%	2.23%	0.0%	0.35%	1.23%	0.0%	0.57%	0.0%	2.66%	1.10%	1.35%	0.0%					
22	"5. ""За Русь Святую"""	78	0	6	2	6	1	4	1	3	2	2	8	4	1	1	1	2	2	0	2	4	5	1	5	0	2	1	1	0	0	0	3	1	4	1	0	1	0	0	1	0	0					
		0.39%	0.0%	0.84%	0.16%	0.47%	0.07%	0.26%	0.14%	0.19%	0.29%	0.26%	1.15%	0.51%	0.14%	0.13%	0.52%	0.39%	1.05%	0.0%	1.75%	0.61%	0.76%	0.17%	0.68%	0.0%	0.79%	0.66%	0.23%	0.0%	0.0%	0.0%	2.23%	0.86%	1.42%	1.23%	0.0%	0.57%	0.0%	0.0%	0.18%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	38	1	0	1	2	2	1	1	4	2	1	1	2	1	5	0	4	0	0	1	1	1	0	1	0	0	0	0	0	3	0	0	1	0	0	0	0	0	2	0	0	0					
		0.19%	0.19%	0.0%	0.08%	0.15%	0.14%	0.06%	0.14%	0.26%	0.29%	0.13%	0.14%	0.25%	0.14%	0.66%	0.0%	0.78%	0.0%	0.0%	0.87%	0.15%	0.15%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	1.43%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	151	1	2	6	10	15	12	5	15	4	1	3	8	6	1	2	7	3	0	0	11	6	7	7	2	1	1	2	3	1	0	0	0	3	1	0	1	0	0	4	0	0					
		0.75%	0.19%	0.28%	0.50%	0.79%	1.05%	0.78%	0.74%	0.98%	0.58%	0.13%	0.43%	1.02%	0.84%	0.13%	1.04%	1.37%	1.57%	0.0%	0.0%	1.68%	0.91%	1.19%	0.95%	0.97%	0.39%	0.66%	0.46%	3.19%	0.47%	0.0%	0.0%	0.0%	1.06%	1.23%	0.0%	0.57%	0.0%	0.0%	0.73%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	17	2	2	0	0	2	1	0	0	1	0	2	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0					
		0.08%	0.38%	0.28%	0.0%	0.0%	0.14%	0.06%	0.0%	0.0%	0.14%	0.0%	0.28%	0.0%	0.0%	0.13%	0.0%	0.19%	0.0%	0.0%	0.87%	0.0%	0.0%	0.0%	0.0%	0.48%	0.39%	0.0%	0.0%	0.0%	0.47%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	72	1	4	6	5	7	9	4	7	1	0	3	1	1	1	1	2	0	1	0	2	3	2	4	1	1	0	2	0	0	0	0	1	0	0	0	0	0	0	2	0	0					
		0.36%	0.19%	0.56%	0.50%	0.39%	0.49%	0.58%	0.59%	0.45%	0.14%	0.0%	0.43%	0.12%	0.14%	0.13%	0.52%	0.39%	0.0%	1.20%	0.0%	0.30%	0.45%	0.34%	0.54%	0.48%	0.39%	0.0%	0.46%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	393	7	9	23	22	30	40	5	29	15	13	14	10	14	18	6	8	4	2	0	10	5	13	22	8	7	4	4	1	6	6	4	3	4	4	0	6	0	3	14	0	0					
		1.96%	1.35%	1.26%	1.94%	1.74%	2.10%	2.61%	0.74%	1.89%	2.18%	1.69%	2.02%	1.27%	1.98%	2.40%	3.12%	1.56%	2.10%	2.40%	0.0%	1.52%	0.76%	2.22%	2.99%	3.90%	2.78%	2.66%	0.92%	1.06%	2.87%	9.52%	2.98%	2.58%	1.42%	4.93%	0.0%	3.42%	0.0%	2.0%	2.57%	0.0%	0.0%					
28	"11. ""Истинные патриоты России"""	15	0	1	1	1	3	0	0	2	0	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
		0.07%	0.0%	0.14%	0.08%	0.07%	0.21%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.25%	0.0%	0.0%	1.04%	0.19%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	229	9	7	22	12	10	12	8	24	9	6	4	7	10	6	0	5	1	1	3	13	11	4	18	3	1	0	3	2	3	0	2	0	1	0	1	1	0	1	8	0	1					
		1.14%	1.74%	0.98%	1.86%	0.95%	0.70%	0.78%	1.18%	1.56%	1.31%	0.78%	0.57%	0.89%	1.41%	0.80%	0.0%	0.98%	0.52%	1.20%	2.63%	1.98%	1.67%	0.68%	2.44%	1.46%	0.39%	0.0%	0.69%	2.12%	1.43%	0.0%	1.49%	0.0%	0.35%	0.0%	7.14%	0.57%	0.0%	0.66%	1.47%	0.0%	2.77%					
30	"13. ""Демократическая партия России"""	32	2	1	0	3	2	3	1	0	0	2	2	0	1	1	0	2	0	0	1	3	1	2	1	0	0	2	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0					
		0.16%	0.38%	0.14%	0.0%	0.23%	0.14%	0.19%	0.14%	0.0%	0.0%	0.26%	0.28%	0.0%	0.14%	0.13%	0.0%	0.39%	0.0%	0.0%	0.87%	0.45%	0.15%	0.34%	0.13%	0.0%	0.0%	1.33%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	0.0%	0.0%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	1	1	2	0	2	1	2	3	2	2	3	0	3	1	0	1	0	0	0	1	0	0	2	0	0	0	1	0	1	0	1	2	1	0	0	0	0	1	1	0	0					
		0.17%	0.19%	0.14%	0.16%	0.0%	0.14%	0.06%	0.29%	0.19%	0.29%	0.26%	0.43%	0.0%	0.42%	0.13%	0.0%	0.19%	0.0%	0.0%	0.0%	0.15%	0.0%	0.0%	0.27%	0.0%	0.0%	0.0%	0.23%	0.0%	0.47%	0.0%	0.74%	1.72%	0.35%	0.0%	0.0%	0.0%	0.0%	0.66%	0.18%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	26	1	2	1	2	2	1	1	3	0	1	1	0	1	0	1	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0					
		0.13%	0.19%	0.28%	0.08%	0.15%	0.14%	0.06%	0.14%	0.19%	0.0%	0.13%	0.14%	0.0%	0.14%	0.0%	0.52%	0.0%	0.52%	1.20%	0.0%	0.0%	0.0%	0.17%	0.13%	0.0%	0.0%	0.66%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.35%	1.23%	0.0%	0.57%	0.0%	0.0%	0.0%	1.35%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	1618	43	69	68	95	120	141	50	128	59	66	51	66	70	53	8	27	15	8	10	75	57	59	75	18	27	4	47	2	15	1	8	6	14	5	3	14	3	4	26	2	6					
		8.10%	8.33%	9.69%	5.76%	7.55%	8.42%	9.23%	7.41%	8.36%	8.61%	8.61%	7.38%	8.42%	9.91%	7.09%	4.16%	5.29%	7.89%	9.63%	8.77%	11.46%	8.67%	10.10%	10.20%	8.78%	10.75%	2.66%	10.87%	2.12%	7.17%	1.58%	5.97%	5.17%	4.98%	6.17%	21.42%	8.0%	7.31%	2.66%	4.77%	2.70%	16.66%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	46	3	1	2	3	2	4	1	3	3	3	3	3	1	1	0	0	2	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	2	1	0	1	2	0	0					
		0.23%	0.58%	0.14%	0.16%	0.23%	0.14%	0.26%	0.14%	0.19%	0.43%	0.39%	0.43%	0.38%	0.14%	0.13%	0.0%	0.0%	1.05%	0.0%	0.0%	0.15%	0.15%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.47%	1.58%	0.0%	0.0%	0.0%	0.0%	14.28%	0.57%	0.0%	0.66%	0.36%	0.0%	0.0%					
35	"18. ""ЛДПР"""	3002	111	114	191	182	207	215	96	237	110	125	98	113	118	134	29	116	37	15	9	75	95	69	72	23	34	23	45	23	37	10	26	15	37	7	3	25	0	25	77	19	5					
		15.03%	21.51%	16.01%	16.18%	14.46%	14.52%	14.07%	14.24%	15.49%	16.05%	16.31%	14.18%	14.43%	16.71%	17.93%	15.10%	22.74%	19.47%	18.07%	7.89%	11.46%	14.45%	11.81%	9.79%	11.21%	13.54%	15.33%	10.41%	24.46%	17.70%	15.87%	19.40%	12.93%	13.16%	8.64%	21.42%	14.28%	0.0%	16.66%	14.15%	25.67%	13.88%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	356	7	14	20	21	20	21	15	20	11	14	9	13	11	16	0	8	4	0	3	12	21	19	12	7	3	1	12	3	5	0	0	4	13	1	0	4	0	3	5	2	2					
		1.78%	1.35%	1.96%	1.69%	1.66%	1.40%	1.37%	2.22%	1.30%	1.60%	1.82%	1.30%	1.66%	1.55%	2.14%	0.0%	1.56%	2.10%	0.0%	2.63%	1.83%	3.19%	3.25%	1.63%	3.41%	1.19%	0.66%	2.77%	3.19%	2.39%	0.0%	0.0%	3.44%	4.62%	1.23%	0.0%	2.28%	0.0%	2.0%	0.91%	2.70%	5.55%					
37	"20. ""Политическая партия ""Единая Россия"""	7301	175	275	420	476	504	546	250	519	241	274	245	275	236	263	86	169	63	29	46	206	242	191	239	65	76	58	153	43	88	29	52	50	137	44	1	87	33	69	294	38	14					
		36.56%	33.91%	38.62%	35.59%	37.83%	35.36%	35.75%	37.09%	33.92%	35.18%	35.77%	35.45%	35.12%	33.42%	35.20%	44.79%	33.13%	33.15%	34.93%	40.35%	31.49%	36.83%	32.70%	32.51%	31.70%	30.27%	38.66%	35.41%	45.74%	42.10%	46.03%	38.80%	43.10%	48.75%	54.32%	7.14%	49.71%	80.48%	46.0%	54.04%	51.35%	38.88%					
38	"21. ""Российская Конституционно-демократическая партия"""	26	1	0	3	3	1	2	2	1	2	0	1	0	1	0	0	1	0	0	1	0	1	0	2	0	0	0	1	0	0	0	0	1	0	0	0	2	0	0	0	0	0					
		0.13%	0.19%	0.0%	0.25%	0.23%	0.07%	0.13%	0.29%	0.06%	0.29%	0.0%	0.14%	0.0%	0.14%	0.0%	0.0%	0.19%	0.0%	0.0%	0.87%	0.0%	0.15%	0.0%	0.27%	0.0%	0.0%	0.0%	0.23%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	1.14%	0.0%	0.0%	0.0%	0.0%	0.0%					
39	"22. ""Развитие предпринимательства"""	34	0	2	1	4	3	0	0	1	5	0	0	2	0	3	3	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	2	0	1	0	0	0					
		0.17%	0.0%	0.28%	0.08%	0.31%	0.21%	0.0%	0.0%	0.06%	0.72%	0.0%	0.0%	0.25%	0.0%	0.40%	1.56%	0.19%	0.52%	0.0%	0.0%	0.0%	0.0%	0.0%	0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.86%	1.06%	0.0%	0.0%	1.14%	0.0%	0.66%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1652	42	45	99	74	89	118	43	132	56	40	52	72	39	49	10	21	15	7	14	61	55	82	109	33	28	25	47	3	17	10	21	18	31	6	1	7	0	21	52	3	5					
		8.27%	8.13%	6.32%	8.38%	5.88%	6.24%	7.72%	6.37%	8.62%	8.17%	5.22%	7.52%	9.19%	5.52%	6.55%	5.20%	4.11%	7.89%	8.43%	12.28%	9.32%	8.37%	14.04%	14.82%	16.09%	11.15%	16.66%	10.87%	3.19%	8.13%	15.87%	15.67%	15.51%	11.03%	7.40%	7.14%	4.0%	0.0%	14.0%	9.55%	4.05%	13.88%					
																																																
41	Против всех	1207	25	29	70	77	106	100	46	110	34	70	42	43	47	39	9	44	9	2	4	48	42	31	38	9	16	7	34	2	8	2	5	4	18	3	1	5	1	6	16	2	3					
		6.04%	4.84%	4.07%	5.93%	6.12%	7.43%	6.54%	6.82%	7.18%	4.96%	9.13%	6.07%	5.49%	6.65%	5.22%	4.68%	8.62%	4.73%	2.40%	3.50%	7.33%	6.39%	5.30%	5.17%	4.39%	6.37%	4.66%	7.87%	2.12%	3.82%	3.17%	3.73%	3.44%	6.40%	3.70%	7.14%	2.85%	2.43%	4.0%	2.94%	2.70%	8.33%					
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
																																																
