Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Стерлибашевская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №3008	УИК №3009	УИК №3010	УИК №3011	УИК №3012	УИК №3013	УИК №3014	УИК №3015	УИК №3016	УИК №3017	УИК №3018	УИК №3019	УИК №3020	УИК №3021	УИК №3022	УИК №3023	УИК №3024	УИК №3025	УИК №3026	УИК №3027	УИК №3028	УИК №3029	УИК №3030	УИК №3031	УИК №3032	УИК №3033	УИК №3034	УИК №3035	УИК №3036	УИК №3037	УИК №3038	УИК №3039	УИК №3040					
1	"Число избирателей, внесенных в списки"	15861	640	479	602	647	69	234	512	573	696	279	306	210	382	245	131	245	288	412	585	833	1182	1145	134	1173	458	358	737	443	308	519	183	309	544					
2	"Число бюллетеней, полученных участковыми комиссиями"	15368	642	478	600	654	68	233	503	568	697	279	307	198	363	234	129	231	287	408	585	769	1103	1015	127	1050	456	355	740	442	298	522	180	307	540					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12186	513	403	552	484	67	191	459	439	538	207	224	163	316	215	106	175	240	329	437	561	838	822	82	864	319	259	580	361	261	415	127	214	425					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	934	36	47	24	52	1	14	38	66	93	8	13	16	12	11	14	30	17	13	0	16	40	22	3	7	51	41	38	32	29	67	20	40	23					
6	Число погашенных бюллетеней	2254	93	28	24	118	0	28	6	63	66	64	70	19	35	8	9	26	30	66	154	192	225	171	42	179	86	55	122	49	8	40	33	53	92					
7	Число бюллетеней в переносных ящиках для голосования	934	36	47	24	52	1	14	38	66	93	8	13	16	12	11	14	30	17	13	0	16	40	22	3	7	51	41	38	32	29	67	20	40	23					
8	Число бюллетеней в стационарных ящиках для голосования	12178	513	396	552	484	67	191	459	439	538	207	224	163	316	215	106	175	240	329	437	561	838	822	82	863	319	259	580	361	261	415	127	214	425					
9	Число недействительных бюллетеней	471	6	0	10	25	1	19	0	19	0	3	0	4	23	10	2	6	7	12	11	35	50	34	3	36	14	21	48	5	5	8	7	15	32					
10	Число действительных бюллетеней	12641	543	443	566	511	67	186	497	486	631	212	237	175	305	216	118	199	250	330	426	542	828	810	82	834	356	279	570	388	285	474	140	239	416					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	299	11	10	5	10	3	5	10	10	3	6	6	5	6	5	2	4	7	6	7	19	31	20	4	33	8	8	14	8	6	8	4	5	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	167	4	2	2	6	0	1	3	0	1	4	2	0	0	0	1	1	7	2	7	16	29	16	1	31	5	6	12	4	0	0	0	1	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	145	4	2	5	4	3	3	8	4	5	4	3	3	5	12	2	2	3	2	3	9	5	13	2	7	5	6	3	5	3	0	3	2	5					
14	Число погашенных открепительных удостоверений	132	7	8	3	4	3	4	7	10	2	2	4	5	6	5	1	3	0	4	0	3	2	4	3	2	3	2	2	4	6	8	4	4	7					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	410	24	9	22	8	3	8	10	13	18	8	2	17	12	8	3	8	13	8	9	15	21	14	4	18	17	3	25	21	8	18	6	18	19					
		3.12%	4.37%	2.03%	3.81%	1.49%	4.41%	3.90%	2.01%	2.57%	2.85%	3.72%	0.84%	9.49%	3.65%	3.53%	2.5%	3.90%	5.05%	2.33%	2.05%	2.59%	2.39%	1.65%	4.70%	2.06%	4.59%	1.0%	4.04%	5.34%	2.75%	3.73%	4.08%	7.08%	4.24%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	115	3	0	0	5	1	2	2	2	3	5	4	3	10	2	1	1	3	0	1	10	13	6	2	14	6	3	6	0	1	2	0	4	0					
		0.87%	0.54%	0.0%	0.0%	0.93%	1.47%	0.97%	0.40%	0.39%	0.47%	2.32%	1.68%	1.67%	3.04%	0.88%	0.83%	0.48%	1.16%	0.0%	0.22%	1.73%	1.48%	0.71%	2.35%	1.60%	1.62%	1.0%	0.97%	0.0%	0.34%	0.41%	0.0%	1.57%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	253	7	1	6	0	6	4	3	13	2	7	1	3	3	4	8	0	5	6	8	10	40	26	3	20	3	9	10	2	4	7	3	12	17					
		1.92%	1.27%	0.22%	1.04%	0.0%	8.82%	1.95%	0.60%	2.57%	0.31%	3.25%	0.42%	1.67%	0.91%	1.76%	6.66%	0.0%	1.94%	1.75%	1.83%	1.73%	4.55%	3.08%	3.52%	2.29%	0.81%	3.0%	1.61%	0.50%	1.37%	1.45%	2.04%	4.72%	3.79%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	123	2	2	6	5	0	2	3	3	5	1	0	1	2	0	0	2	6	0	5	6	8	20	0	17	3	2	4	4	3	2	1	2	6					
		0.93%	0.36%	0.45%	1.04%	0.93%	0.0%	0.97%	0.60%	0.59%	0.79%	0.46%	0.0%	0.55%	0.60%	0.0%	0.0%	0.97%	2.33%	0.0%	1.14%	1.03%	0.91%	2.36%	0.0%	1.95%	0.81%	0.66%	0.64%	1.01%	1.03%	0.41%	0.68%	0.78%	1.33%					
22	"5. ""За Русь Святую"""	36	0	0	0	2	0	2	0	0	0	0	0	0	0	0	1	0	0	0	2	1	11	1	1	1	2	3	0	2	0	2	0	2	3					
		0.27%	0.0%	0.0%	0.0%	0.37%	0.0%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.83%	0.0%	0.0%	0.0%	0.45%	0.17%	1.25%	0.11%	1.17%	0.11%	0.54%	1.0%	0.0%	0.50%	0.0%	0.41%	0.0%	0.78%	0.66%					
23	"6. ""Объединенная Российская партия ""Русь"""	42	0	1	1	3	0	2	1	2	2	1	0	0	0	1	0	0	2	0	2	1	2	4	0	3	2	0	2	1	3	0	1	1	4					
		0.32%	0.0%	0.22%	0.17%	0.55%	0.0%	0.97%	0.20%	0.39%	0.31%	0.46%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.77%	0.0%	0.45%	0.17%	0.22%	0.47%	0.0%	0.34%	0.54%	0.0%	0.32%	0.25%	1.03%	0.0%	0.68%	0.39%	0.89%					
24	"7. ""Новый курс - Автомобильная Россия"""	103	3	5	1	0	1	3	0	1	2	0	1	0	5	1	1	2	2	7	2	10	23	7	0	6	0	1	8	0	3	3	0	0	5					
		0.78%	0.54%	1.12%	0.17%	0.0%	1.47%	1.46%	0.0%	0.19%	0.31%	0.0%	0.42%	0.0%	1.52%	0.44%	0.83%	0.97%	0.77%	2.04%	0.45%	1.73%	2.61%	0.82%	0.0%	0.68%	0.0%	0.33%	1.29%	0.0%	1.03%	0.62%	0.0%	0.0%	1.11%					
25	"8. ""Народно-республиканская партия России"""	65	2	0	2	11	0	2	0	5	2	2	2	0	0	1	0	1	2	0	1	3	5	2	0	4	1	1	4	2	2	1	0	3	4					
		0.49%	0.36%	0.0%	0.34%	2.05%	0.0%	0.97%	0.0%	0.99%	0.31%	0.93%	0.84%	0.0%	0.0%	0.44%	0.0%	0.48%	0.77%	0.0%	0.22%	0.51%	0.56%	0.23%	0.0%	0.45%	0.27%	0.33%	0.64%	0.50%	0.68%	0.20%	0.0%	1.18%	0.89%					
26	"9. ""Российская экологическая партия ""Зеленые"""	49	4	0	3	2	0	2	1	3	0	0	0	0	1	0	0	2	1	0	0	3	2	6	1	4	1	1	1	1	0	2	2	0	6					
		0.37%	0.72%	0.0%	0.52%	0.37%	0.0%	0.97%	0.20%	0.59%	0.0%	0.0%	0.0%	0.0%	0.30%	0.0%	0.0%	0.97%	0.38%	0.0%	0.0%	0.51%	0.22%	0.71%	1.17%	0.45%	0.27%	0.33%	0.16%	0.25%	0.0%	0.41%	1.36%	0.0%	1.33%					
27	"10. ""Аграрная партия России"""	1081	61	14	59	97	5	17	17	47	37	22	33	28	13	7	19	12	20	48	37	38	50	64	9	71	19	42	53	19	15	8	11	21	68					
		8.24%	11.11%	3.16%	10.24%	18.09%	7.35%	8.29%	3.42%	9.30%	5.86%	10.23%	13.92%	15.64%	3.96%	3.09%	15.83%	5.85%	7.78%	14.03%	8.46%	6.58%	5.69%	7.58%	10.58%	8.16%	5.13%	14.0%	8.57%	4.83%	5.17%	1.65%	7.48%	8.26%	15.17%					
28	"11. ""Истинные патриоты России"""	67	3	0	5	4	1	2	0	0	0	0	0	0	4	2	0	0	1	3	5	1	5	3	0	2	1	1	8	1	0	4	1	5	5					
		0.51%	0.54%	0.0%	0.86%	0.74%	1.47%	0.97%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.21%	0.88%	0.0%	0.0%	0.38%	0.87%	1.14%	0.17%	0.56%	0.35%	0.0%	0.22%	0.27%	0.33%	1.29%	0.25%	0.0%	0.82%	0.68%	1.96%	1.11%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	83	4	1	1	6	0	2	0	0	1	1	2	2	2	0	0	0	4	0	2	6	5	11	1	5	1	2	5	3	2	6	2	0	6					
		0.63%	0.72%	0.22%	0.17%	1.11%	0.0%	0.97%	0.0%	0.0%	0.15%	0.46%	0.84%	1.11%	0.60%	0.0%	0.0%	0.0%	1.55%	0.0%	0.45%	1.03%	0.56%	1.30%	1.17%	0.57%	0.27%	0.66%	0.80%	0.76%	0.68%	1.24%	1.36%	0.0%	1.33%					
30	"13. ""Демократическая партия России"""	38	1	0	3	8	0	2	1	0	0	1	2	0	0	0	0	0	1	0	1	3	0	2	1	4	0	1	1	1	0	0	1	2	2					
		0.28%	0.18%	0.0%	0.52%	1.49%	0.0%	0.97%	0.20%	0.0%	0.0%	0.46%	0.84%	0.0%	0.0%	0.0%	0.0%	0.0%	0.38%	0.0%	0.22%	0.51%	0.0%	0.23%	1.17%	0.45%	0.0%	0.33%	0.16%	0.25%	0.0%	0.0%	0.68%	0.78%	0.44%					
31	"14. ""Великая Россия - Евразийский Союз"""	37	1	1	1	3	0	1	0	0	1	3	0	0	1	1	0	0	0	0	1	2	2	4	0	2	0	1	2	4	2	0	0	0	4					
		0.28%	0.18%	0.22%	0.17%	0.55%	0.0%	0.48%	0.0%	0.0%	0.15%	1.39%	0.0%	0.0%	0.30%	0.44%	0.0%	0.0%	0.0%	0.0%	0.22%	0.34%	0.22%	0.47%	0.0%	0.22%	0.0%	0.33%	0.32%	1.01%	0.68%	0.0%	0.0%	0.0%	0.89%					
32	"15. ""Партия СЛОН"""	23	1	1	3	1	2	1	0	2	1	0	0	0	0	1	0	0	0	0	2	1	0	0	0	3	0	0	1	0	0	0	0	1	2					
		0.17%	0.18%	0.22%	0.52%	0.18%	2.94%	0.48%	0.0%	0.39%	0.15%	0.0%	0.0%	0.0%	0.0%	0.44%	0.0%	0.0%	0.0%	0.0%	0.45%	0.17%	0.0%	0.0%	0.0%	0.34%	0.0%	0.0%	0.16%	0.0%	0.0%	0.0%	0.0%	0.39%	0.44%					
33	"16. ""Родина"" (народно-патриотический союз)"""	278	11	3	12	2	0	6	6	7	4	7	1	3	3	2	3	2	6	3	12	19	32	39	1	43	5	9	10	2	3	9	0	7	6					
		2.12%	2.00%	0.67%	2.08%	0.37%	0.0%	2.92%	1.20%	1.38%	0.63%	3.25%	0.42%	1.67%	0.91%	0.88%	2.5%	0.97%	2.33%	0.87%	2.74%	3.29%	3.64%	4.62%	1.17%	4.94%	1.35%	3.0%	1.61%	0.50%	1.03%	1.86%	0.0%	2.75%	1.33%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	133	4	3	1	6	0	12	3	4	6	4	2	3	2	3	0	2	4	0	4	8	16	2	1	2	1	1	11	1	2	1	8	5	11					
		1.01%	0.72%	0.67%	0.17%	1.11%	0.0%	5.85%	0.60%	0.79%	0.95%	1.86%	0.84%	1.67%	0.60%	1.32%	0.0%	0.97%	1.55%	0.0%	0.91%	1.38%	1.82%	0.23%	1.17%	0.22%	0.27%	0.33%	1.77%	0.25%	0.68%	0.20%	5.44%	1.96%	2.45%					
35	"18. ""ЛДПР"""	638	36	7	29	12	1	14	11	19	20	22	5	14	7	6	14	6	22	4	49	37	57	64	4	56	10	22	17	13	9	15	9	11	16					
		4.86%	6.55%	1.58%	5.03%	2.23%	1.47%	6.82%	2.21%	3.76%	3.16%	10.23%	2.10%	7.82%	2.13%	2.65%	11.66%	2.92%	8.56%	1.16%	11.21%	6.41%	6.49%	7.58%	4.70%	6.43%	2.70%	7.33%	2.75%	3.30%	3.10%	3.11%	6.12%	4.33%	3.57%					
