Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Усть-Вымская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636					
1	"Число избирателей, внесенных в список"	26496	828	492	619	180	1693	2276	2746	1600	509	130	525	102	2945	262	669	696	132	279	239	166	161	1574	1600	2946	1494	1314	319					
2	Число полученных избирательных бюллетеней	24087	745	440	560	184	1520	2045	2485	1430	455	128	475	100	2660	240	605	650	134	255	215	162	164	1420	1455	2655	1360	1235	310					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	13432	411	256	315	99	720	1269	1448	862	242	69	278	63	1539	156	393	323	64	154	137	95	95	596	850	1404	786	598	210					
5	"Число избирательных бюллетеней, выданных вне помещения"	810	41	28	17	34	21	21	20	22	16	12	1	11	111	19	32	51	11	22	27	25	25	23	24	76	40	34	46					
6	Число погашенных избирательных бюллетеней	9845	293	156	228	51	779	755	1017	546	197	47	196	26	1010	65	180	276	59	79	51	42	44	801	581	1175	534	603	54					
7	Число избирательных бюллетеней в переносных ящиках	810	41	28	17	34	21	21	20	22	16	12	1	11	111	19	32	51	11	22	27	25	25	23	24	76	40	34	46					
8	Число бюллетеней в стационарных ящиках для голосования	13432	411	256	315	99	720	1269	1448	862	242	69	278	63	1539	156	393	323	64	154	137	95	95	596	850	1404	786	598	210					
9	Число недействительных избирательных бюллетеней	120	3	1	2	3	5	7	12	8	2	2	3	0	15	0	11	8	0	3	4	1	6	0	5	8	3	8	0					
10	Число действительных избирательных бюллетеней	14122	449	283	330	130	736	1283	1456	876	256	79	276	74	1635	175	414	366	75	173	160	119	114	619	869	1472	823	624	256					
11	Число полученных открепительных  удостоверений	247	5	5	5	5	18	18	18	18	3	3	3	3	20	2	4	3	3	3	3	2	4	18	18	18	18	17	10					
12	Число выданных открепительных удостоверений	134	4	5	4	3	9	10	11	7	0	0	2	0	17	2	4	3	0	0	0	0	4	1	10	10	9	12	7					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	72	2	4	2	0	4	2	4	3	6	2	1	1	7	0	4	1	0	0	0	0	0	6	0	12	4	3	4					
14	Число неиспользованных открепительных удостоверений	113	1	0	1	2	9	8	7	11	3	3	1	3	3	0	0	0	3	3	3	2	0	17	8	8	9	5	3					
15	"Число открепительных удостоверений, выданных в ТИК"	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	364	6	4	3	1	14	42	39	21	6	3	2	1	42	3	5	9	1	5	3	3	1	8	39	46	29	22	6					
		2.56%	1.33%	1.41%	0.90%	0.75%	1.89%	3.26%	2.66%	2.38%	2.33%	3.70%	0.72%	1.35%	2.55%	1.71%	1.18%	2.41%	1.33%	2.84%	1.83%	2.50%	0.83%	1.29%	4.46%	3.11%	3.51%	3.48%	2.34%					
19	. Малышкин Олег Александрович	385	19	10	10	6	17	44	47	29	5	3	6	0	58	6	11	3	2	0	3	1	4	30	24	20	13	12	2					
		2.70%	4.20%	3.52%	3.01%	4.51%	2.29%	3.41%	3.20%	3.28%	1.94%	3.70%	2.15%	0.00%	3.52%	3.43%	2.59%	0.80%	2.67%	0.00%	1.83%	0.83%	3.33%	4.85%	2.75%	1.35%	1.57%	1.90%	0.78%					
20	. Миронов Сергей Михайлович	143	1	2	5	2	9	11	14	12	1	2	1	1	24	2	7	4	2	4	4	3	2	5	4	7	10	3	1					
		1.00%	0.22%	0.70%	1.51%	1.50%	1.21%	0.85%	0.95%	1.36%	0.39%	2.47%	0.36%	1.35%	1.45%	1.14%	1.65%	1.07%	2.67%	2.27%	2.44%	2.50%	1.67%	0.81%	0.46%	0.47%	1.21%	0.47%	0.39%					
21	. Путин Владимир Владимирович	10248	343	213	252	82	515	928	1048	624	164	47	218	53	1168	126	314	283	54	127	82	88	86	473	591	1069	639	464	197					
		71.96%	75.88%	75.00%	75.90%	61.65%	69.50%	71.94%	71.39%	70.59%	63.57%	58.02%	78.14%	71.62%	70.79%	72.00%	73.88%	75.67%	72.00%	72.16%	50.00%	73.33%	71.67%	76.41%	67.62%	72.23%	77.36%	73.42%	76.95%					
22	. Хакамада Ирина Муцуовна	385	8	12	6	2	16	34	32	32	7	2	4	2	29	5	8	12	2	7	6	4	4	25	35	41	26	18	6					
		2.70%	1.77%	4.23%	1.81%	1.50%	2.16%	2.64%	2.18%	3.62%	2.71%	2.47%	1.43%	2.70%	1.76%	2.86%	1.88%	3.21%	2.67%	3.98%	3.66%	3.33%	3.33%	4.04%	4.00%	2.77%	3.15%	2.85%	2.34%					
23	. Харитонов Николай Михайлович	2247	68	38	51	34	155	189	238	136	60	20	41	16	255	30	60	51	14	27	57	19	16	74	147	251	79	85	36					
