Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Каргопольская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №342									
1	"Число избирателей, включенных в список избирателей"	14936	213	1608	972	995	1447	1070	623	993	434	141	89	172	110	133	132	334	103	130	65	465	114	275	776	289	457	229	414	122	116	597	120	603	410	185									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14690	200	1600	900	1000	1400	1000	650	965	430	135	80	160	110	130	140	340	100	110	50	450	100	270	800	300	470	225	420	110	110	605	110	620	410	190									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8047	110	909	526	607	819	674	288	457	242	81	51	98	60	71	57	195	54	70	28	278	52	132	418	144	226	114	216	56	60	313	54	277	197	113									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	727	14	26	32	20	68	22	22	107	12	4	5	2	2	9	9	5	7	14	7	19	6	31	33	25	28	9	26	14	9	40	13	46	39	2									
6	Число погашенных избирательных бюллетеней	5912	76	665	342	373	513	304	340	401	176	50	24	60	48	50	74	140	39	26	15	153	42	103	349	131	216	102	178	40	41	252	43	297	174	75									
7	Число избирательных бюллетеней в переносных ящиках для голосования	731	14	26	32	20	68	22	22	107	12	4	5	2	2	9	9	5	7	14	7	19	6	35	33	25	28	9	26	14	9	40	13	46	39	2									
8	Число бюллетеней в стационарных ящиках для голосования	8047	110	909	526	607	819	674	288	457	242	81	51	98	60	71	57	195	54	70	28	278	52	132	418	144	226	114	216	56	60	313	54	277	197	113									
9	Число недействительных избирательных бюллетеней	69	0	13	1	4	5	10	6	3	4	0	0	0	2	0	0	0	0	0	0	0	0	6	4	1	2	1	2	0	0	2	0	1	1	1									
