Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Таганский район																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №3218	УИК №3219	УИК №3220	УИК №3221									
1	Число избирателей, включенных в список избирателей	79297	3089	2549	1467	2540	2418	2742	2533	1966	2476	2691	2235	3037	2873	2858	2622	2724	2114	2615	2500	2509	2432	3036	2737	1648	2806	3174	3021	2277	2846	2800	64	798	961	139									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	66050	2500	2100	1000	2100	2000	2400	2100	1500	2100	2100	1800	2500	2400	2500	2200	2300	1700	2200	2000	2100	2000	2500	2200	1300	2400	2500	2400	2000	2400	2500	100	1000	1000	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	45140	1639	1317	870	1443	1429	1538	1460	1174	1277	1443	1181	1659	1466	1563	1442	1400	1151	1427	1301	1312	1419	1739	1643	842	1645	1775	1778	1261	1669	1955	62	798	961	101									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1326	51	61	20	21	29	61	55	35	24	34	37	60	50	41	59	49	44	46	49	39	28	42	23	36	26	111	79	47	35	34	0	0	0	0									
6	Число погашенных избирательных бюллетеней	19584	810	722	110	636	542	801	585	291	799	623	582	781	884	896	699	851	505	727	650	749	553	719	534	422	729	614	543	692	696	511	38	202	39	49									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1325	51	61	20	21	29	61	55	35	24	34	37	59	50	41	59	49	44	46	49	39	28	42	23	36	26	111	79	47	35	34	0	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	44978	1634	1312	870	1438	1423	1532	1455	1169	1275	1434	1179	1658	1464	1559	1429	1370	1148	1427	1298	1310	1414	1729	1639	842	1642	1768	1773	1251	1663	1953	62	796	961	101									
