Выборы Президента Российской Федерации																																														
Дата голосования: 02.03.2008																																														
																																														
Наименование Избирательной комиссии:    Тахтамукайская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
	Число участковых избирательных комиссий	39																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	39																																												
																																														
		Сумма	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228					
1	"Число избирателей, включенных в списки избирателей"	48419	1559	1927	2184	766	517	267	2166	1938	1720	1735	1829	1717	1032	1398	177	321	642	292	1325	1855	1769	1782	2000	1737	2329	1585	1758	1636	939	133	1750	1052	548	310	1595	1182	457	200	290					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	45758	1500	1800	2000	750	500	271	2000	1900	1700	1700	1800	1600	1000	1300	174	305	600	292	1200	1800	1700	1700	1900	1700	2000	1500	1700	1600	800	134	1700	1000	500	303	1400	1000	452	201	276					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	29747	1250	1595	1717	645	438	228	1135	889	1002	962	809	827	387	471	126	166	324	134	1073	1153	732	737	1464	960	1024	1193	1286	1065	646	104	1003	784	434	231	1246	802	296	172	237					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1050	52	46	145	9	16	15	28	38	15	34	14	30	13	55	2	19	14	0	61	25	28	19	30	69	21	17	19	48	21	1	26	40	19	9	30	7	9	6	0					
6	Число погашенных избирательных бюллетеней	14961	198	159	138	96	46	28	837	973	683	704	977	743	600	774	46	120	262	158	66	622	940	944	406	671	955	290	395	487	133	29	671	176	47	63	124	191	147	23	39					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1050	52	46	145	9	16	15	28	38	15	34	14	30	13	55	2	19	14	0	61	25	28	19	30	69	21	17	19	48	21	1	26	40	19	9	30	7	9	6	0					
8	Число бюллетеней в стационарных ящиках для голосования	29743	1250	1595	1717	645	438	228	1135	889	1002	962	809	827	387	471	126	166	324	134	1071	1153	732	737	1464	960	1024	1191	1286	1065	646	104	1003	784	434	231	1246	802	296	172	237					
9	Число недействительных избирательных бюллетеней	314	9	7	23	4	0	3	8	14	12	7	12	11	12	12	0	7	2	2	22	4	9	10	29	5	11	13	13	10	5	1	13	8	0	3	5	2	1	0	5					
10	Число действительных избирательных бюллетеней	30479	1293	1634	1839	650	454	240	1155	913	1005	989	811	846	388	514	128	178	336	132	1110	1174	751	746	1465	1024	1034	1195	1292	1103	662	104	1016	816	453	237	1271	807	304	178	232					
11	Число полученных открепительных  удостоверений	213	6	4	8	6	4	0	11	8	6	8	7	11	4	5	0	0	2	1	5	10	10	9	11	8	9	6	4	12	4	0	11	5	0	0	11	4	0	1	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	206	6	4	8	5	4	0	11	8	6	8	7	11	4	5	0	0	2	1	5	10	10	9	11	8	9	6	4	10	2	0	10	5	0	0	11	4	0	1	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	109	0	2	1	1	3	0	10	12	9	2	5	5	0	2	0	2	0	0	2	8	3	5	1	5	9	4	0	4	2	0	5	0	1	2	3	0	0	0	1					
14	Число неиспользованных открепительных удостоверений	7	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	11	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	2	0	1	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																														
18	Богданов Андрей Владимирович	339	0	14	28	4	4	0	11	10	4	11	13	13	2	11	1	0	1	1	16	11	17	6	17	11	17	11	34	19	10	3	15	4	0	0	9	1	1	3	6					
		1.10%	0.00%	0.85%	1.50%	0.61%	0.88%	0.00%	0.95%	1.08%	0.39%	1.10%	1.58%	1.52%	0.50%	2.09%	0.78%	0.00%	0.30%	0.75%	1.41%	0.93%	2.24%	0.79%	1.14%	1.07%	1.63%	0.91%	2.61%	1.71%	1.50%	2.86%	1.46%	0.49%	0.00%	0.00%	0.71%	0.12%	0.33%	1.69%	2.53%					
19	Жириновский Владимир Вольфович	1771	11	10	40	34	32	0	80	101	15	48	78	77	31	32	19	14	39	4	75	90	64	81	105	44	98	43	108	75	87	11	107	16	7	39	25	13	4	3	11					
		5.75%	0.84%	0.61%	2.15%	5.20%	7.05%	0.00%	6.88%	10.90%	1.47%	4.82%	9.48%	8.98%	7.75%	6.08%	14.84%	7.57%	11.54%	2.99%	6.63%	7.64%	8.42%	10.71%	7.03%	4.28%	9.38%	3.56%	8.28%	6.74%	13.04%	10.48%	10.40%	1.94%	1.55%	16.25%	1.96%	1.61%	1.31%	1.69%	4.64%					
20	Зюганов Геннадий Андреевич	7479	181	213	392	177	92	91	295	227	329	327	215	258	141	166	20	56	64	41	294	272	206	201	275	196	239	218	320	315	207	21	225	52	48	55	550	229	150	79	42					
		24.29%	13.90%	12.98%	21.05%	27.06%	20.26%	37.45%	25.37%	24.49%	32.35%	32.83%	26.12%	30.11%	35.25%	31.56%	15.63%	30.27%	18.93%	30.60%	25.97%	23.09%	27.11%	26.59%	18.41%	19.05%	22.87%	18.05%	24.52%	28.30%	31.03%	20.00%	21.87%	6.31%	10.60%	22.92%	43.10%	28.31%	49.18%	44.38%	17.72%					
21	Медведев Дмитрий Анатольевич	20890	1101	1397	1379	435	326	149	769	575	657	603	505	498	214	305	88	108	232	86	725	801	464	458	1068	773	680	923	830	694	358	69	669	744	398	143	687	564	149	93	173					
		67.84%	84.56%	85.13%	74.06%	66.51%	71.81%	61.32%	66.12%	62.03%	64.60%	60.54%	61.36%	58.11%	53.50%	57.98%	68.75%	58.38%	68.64%	64.18%	64.05%	67.99%	61.05%	60.58%	71.49%	75.12%	65.07%	76.41%	63.60%	62.35%	53.67%	65.71%	65.01%	90.29%	87.86%	59.58%	53.84%	69.72%	48.85%	52.25%	72.99%					
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
																																														
