Выборы Президента Российской Федерации																																																		
Дата голосования: 04.03.2012																																																		
																																																		
Наименование Избирательной комиссии:    Тахтамукайская 																																																		
																																																		
Сводная таблица итогов голосования																																																		
																																																		
	Число участковых избирательных комиссий	39																																																
	Число участковых избирательных комиссий, приступивших к передаче сведений	39																																																
																																																		
		Сумма	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224									
1	Число избирателей, включенных в список избирателей	50984	1565	1945	2382	778	518	279	2451	1948	1662	1723	1870	1701	1131	1457	203	355	678	320	1355	1963	1927	788	2230	2391	3083	1303	1681	1669	1024	150	2438	1114	742	313	1602	1232	481	225	307									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	47620	1500	1800	2200	770	513	282	2200	1900	1600	1600	1800	1500	1000	1400	193	336	655	308	1300	1800	1800	756	2200	2100	2800	1200	1600	1600	900	141	2300	1000	689	314	1500	1100	475	208	280									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	32298	1091	1146	1569	535	331	205	1567	1202	1001	1101	1139	1003	670	839	170	225	404	201	978	1167	1066	501	1498	1467	1870	804	989	923	681	108	1617	747	511	230	1072	903	389	185	193									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1426	67	128	116	9	15	22	34	49	26	32	36	27	25	41	10	22	12	17	56	44	56	16	41	56	50	41	36	43	20	1	32	70	13	8	56	40	27	20	12									
6	Число погашенных избирательных бюллетеней	13896	342	526	515	226	167	55	599	649	573	467	625	470	305	520	13	89	239	90	266	589	678	239	661	577	880	355	575	634	199	32	651	183	165	76	372	157	59	3	75									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1426	67	128	116	9	15	22	34	49	26	32	36	27	25	41	10	22	12	17	56	44	56	16	41	56	50	41	36	43	20	1	32	70	13	8	56	40	27	20	12									
8	Число бюллетеней в стационарных ящиках для голосования	32283	1091	1146	1569	535	331	205	1567	1202	1000	1096	1139	1003	670	838	170	225	404	201	978	1165	1065	501	1498	1467	1867	804	989	922	680	108	1617	747	511	230	1072	903	389	185	193									
9	Число недействительных избирательных бюллетеней	516	13	0	22	14	4	1	29	24	11	8	29	16	10	13	0	7	5	6	12	22	10	11	20	29	25	14	12	16	15	2	35	19	17	2	16	18	4	0	5									
10	Число действительных избирательных бюллетеней	33193	1145	1274	1663	530	342	226	1572	1227	1015	1120	1146	1014	685	866	180	240	411	212	1022	1187	1111	506	1519	1494	1892	831	1013	949	685	107	1614	798	507	236	1112	925	412	205	200									
11	Число полученных открепительных  удостоверений	605	10	10	10	10	10	5	25	15	25	20	15	15	15	15	5	5	5	5	10	40	20	20	35	40	40	20	20	20	20	10	20	10	10	5	10	15	10	5	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	392	7	7	5	8	9	2	19	10	15	15	8	15	10	10	0	0	2	1	10	26	19	5	24	23	28	10	12	17	12	7	20	5	0	1	9	15	2	0	4									
13	Число избирателей, проголосовавших по открепительным удостоверениям	204	0	2	7	2	7	0	3	5	2	7	5	7	2	1	3	3	2	4	3	12	10	7	9	0	27	4	5	6	7	6	21	6	4	0	8	4	2	0	1									
14	Число неиспользованных открепительных удостоверений	213	3	3	5	2	1	3	6	5	10	5	7	0	5	5	5	5	3	4	0	14	1	15	11	17	12	10	8	3	8	3	0	5	10	4	1	0	8	5	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	19	0	0	2	0	0	0	0	0	0	1	0	1	0	2	0	0	2	0	1	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	3	2	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																		
19	Жириновский Владимир Вольфович	1567	12	12	22	36	28	1	68	81	59	54	67	65	36	40	5	21	28	2	25	80	78	41	90	92	117	31	55	48	49	3	110	12	15	31	19	19	2	0	13									
		4.65%	1.04%	0.94%	1.31%	6.62%	8.09%	0.44%	4.25%	6.47%	5.75%	4.79%	5.70%	6.31%	5.18%	4.55%	2.78%	8.50%	6.73%	0.92%	2.42%	6.62%	6.96%	7.93%	5.85%	6.04%	6.10%	3.67%	5.37%	4.97%	7.00%	2.75%	6.67%	1.47%	2.86%	13.03%	1.68%	2.01%	0.48%	0.00%	6.34%									
20	Зюганов Геннадий Андреевич	7437	330	345	426	92	70	75	352	248	209	260	229	242	156	158	26	44	71	21	228	284	221	89	340	286	347	228	212	229	149	11	299	166	100	37	319	315	123	67	33									
		22.06%	28.50%	27.08%	25.28%	16.91%	20.23%	33.04%	21.99%	19.82%	20.37%	23.05%	19.49%	23.50%	22.45%	17.97%	14.44%	17.81%	17.07%	9.63%	22.05%	23.49%	19.71%	17.21%	22.09%	18.78%	18.10%	26.98%	20.68%	23.73%	21.29%	10.09%	18.13%	20.32%	19.08%	15.55%	28.28%	33.40%	29.57%	32.68%	16.10%									
21	Миронов Сергей Михайлович	960	24	26	43	15	6	4	63	28	48	40	30	38	18	29	6	3	11	5	20	46	28	16	44	42	78	29	24	32	20	4	61	18	10	3	18	16	7	0	7									
		2.85%	2.07%	2.04%	2.55%	2.76%	1.73%	1.76%	3.94%	2.24%	4.68%	3.55%	2.55%	3.69%	2.59%	3.30%	3.33%	1.21%	2.64%	2.29%	1.93%	3.80%	2.50%	3.09%	2.86%	2.76%	4.07%	3.43%	2.34%	3.32%	2.86%	3.67%	3.70%	2.20%	1.91%	1.26%	1.60%	1.70%	1.68%	0.00%	3.41%									
22	Прохоров Михаил Дмитриевич	2973	77	131	109	31	14	6	155	120	73	90	111	100	61	82	7	11	19	5	73	109	139	51	143	162	220	97	108	80	86	20	152	60	57	19	84	54	30	14	13									
		8.82%	6.65%	10.28%	6.47%	5.70%	4.05%	2.64%	9.68%	9.59%	7.12%	7.98%	9.45%	9.71%	8.78%	9.33%	3.89%	4.45%	4.57%	2.29%	7.06%	9.02%	12.40%	9.86%	9.29%	10.64%	11.48%	11.48%	10.54%	8.29%	12.29%	18.35%	9.22%	7.34%	10.88%	7.98%	7.45%	5.73%	7.21%	6.83%	6.34%									
23	Путин Владимир Владимирович	20256	702	760	1063	356	224	140	934	750	626	676	709	569	414	557	136	161	282	179	676	668	645	309	902	912	1130	446	614	560	381	69	992	542	325	146	672	521	250	124	134									
		60.09%	60.62%	59.65%	63.09%	65.44%	64.74%	61.67%	58.34%	59.95%	61.01%	59.93%	60.34%	55.24%	59.57%	63.37%	75.56%	65.18%	67.79%	82.11%	65.38%	55.25%	57.54%	59.77%	58.61%	59.88%	58.95%	52.78%	59.90%	58.03%	54.43%	63.30%	60.16%	66.34%	62.02%	61.34%	59.57%	55.25%	60.10%	60.49%	65.37%									
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
																																																		
