Выборы Президента Российской Федерации																																		
Дата голосования: 18.03.2018																																		
																																		
Наименование Избирательной комиссии:    Хвалынская																																		
																																		
Сводная таблица итогов голосования																																		
																																		
	Число участковых избирательных комиссий	23																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	23																																
																																		
		Сумма	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734									
1	"Число избирателей, включенных в список избирателей"	18594	1762	296	394	214	1667	489	573	167	503	351	311	719	186	161	298	433	1464	1432	1542	1338	1418	1516	1360									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19064	1790	295	400	215	1760	546	636	173	571	350	320	806	192	170	305	420	1445	1455	1565	1345	1445	1515	1345									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	14268	1403	251	339	198	1464	394	503	146	465	314	285	656	148	151	279	388	822	1169	1168	1031	1290	681	723									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1984	232	26	51	15	61	50	0	15	14	25	15	34	32	6	11	19	125	139	262	182	36	78	556									
6	Число погашенных избирательных бюллетеней	2812	155	18	10	2	235	102	133	12	92	11	20	116	12	13	15	13	498	147	135	132	119	756	66									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1984	232	26	51	15	61	50	0	15	14	25	15	34	32	6	11	19	125	139	262	182	36	78	556									
8	Число бюллетеней в стационарных ящиках для голосования	14268	1403	251	339	198	1464	394	503	146	465	314	285	656	148	151	279	388	822	1169	1168	1031	1290	681	723									
9	Число недействительных избирательных бюллетеней	173	0	0	0	0	1	1	134	0	4	0	0	3	0	0	0	0	3	7	8	0	0	12	0									
