Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Чановская 																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191	УИК №1192	УИК №1193	УИК №1194	УИК №1195	УИК №1196	УИК №1197	УИК №1198	УИК №1199	УИК №1200	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218									
1	Число избирателей, включенных в список избирателей	20096	868	1020	876	781	944	276	268	647	884	107	253	562	121	228	122	165	490	242	84	103	449	236	208	140	150	309	134	151	297	394	82	626	331	866	173	326	398	457	65	64	61	272	119	98	460	770	511	340	101	95	615	376	145	258	116	396	191	275									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	19800	900	1000	900	800	900	250	250	600	800	100	250	550	150	200	150	200	500	250	100	100	450	250	200	150	150	300	150	150	300	350	100	600	300	800	200	300	400	450	60	60	60	250	130	100	450	800	500	350	130	100	600	350	150	250	110	400	150	250									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12199	507	695	589	448	597	160	135	390	466	96	173	311	76	126	108	126	309	143	44	67	289	174	130	109	102	162	59	103	207	231	52	338	218	467	114	172	188	227	38	46	44	152	102	76	265	497	211	293	86	85	329	224	91	153	79	261	138	121									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1529	49	79	71	49	47	31	21	14	79	4	18	55	6	12	14	7	22	19	7	5	33	16	17	11	11	38	50	20	14	16	12	31	24	62	10	24	16	50	8	2	3	37	0	11	33	38	113	27	15	7	38	1	4	15	3	21	12	77									
6	Число погашенных избирательных бюллетеней	6072	344	226	240	303	256	59	94	196	255	0	59	184	68	62	28	67	169	88	49	28	128	60	53	30	37	100	41	27	79	103	36	231	58	271	76	104	196	173	14	12	13	61	28	13	152	265	176	30	29	8	233	125	55	82	28	118	0	52									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1529	49	79	71	49	47	31	21	14	79	4	18	55	6	12	14	7	22	19	7	5	33	16	17	11	11	38	50	20	14	16	12	31	24	62	10	24	16	50	8	2	3	37	0	11	33	38	113	27	15	7	38	1	4	15	3	21	12	77									
8	Число бюллетеней в стационарных ящиках для голосования	12199	507	695	589	448	597	160	135	390	466	96	173	311	76	126	108	126	309	143	44	67	289	174	130	109	102	162	59	103	207	231	52	338	218	467	114	172	188	227	38	46	44	152	102	76	265	497	211	293	86	85	329	224	91	153	79	261	138	121									
9	Число недействительных избирательных бюллетеней	126	7	11	9	4	5	2	1	4	4	0	1	4	1	6	1	1	4	0	1	1	2	3	0	0	1	0	1	1	1	0	2	1	2	6	1	1	4	2	0	0	0	1	0	1	3	10	1	2	0	2	4	0	1	2	0	3	1	0									
10	Число действительных избирательных бюллетеней	13602	549	763	651	493	639	189	155	400	541	100	190	362	81	132	121	132	327	162	50	71	320	187	147	120	112	200	108	122	220	247	62	368	240	523	123	195	200	275	46	48	47	188	102	86	295	525	323	318	101	90	363	225	94	166	82	279	149	198									
11	Число полученных открепительных  удостоверений	632	18	21	35	21	38	5	4	25	12	8	6	5	2	4	4	4	12	10	5	8	12	13	15	7	11	19	6	5	14	10	7	10	9	15	21	5	7	15	2	5	5	4	5	1	15	26	19	8	5	6	23	2	7	6	11	12	11	11									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	580	18	21	35	18	36	5	4	25	12	8	6	5	2	4	4	4	12	10	5	8	12	13	15	7	11	19	6	5	12	10	7	10	8	15	17	5	5	13	2	3	4	4	0	1	13	20	13	5	4	6	19	2	7	5	11	12	8	9									
13	Число избирателей, проголосовавших по открепительным удостоверениям	261	10	22	15	21	5	5	7	10	15	5	5	7	2	0	1	1	4	4	1	1	2	3	2	3	2	2	5	0	2	5	2	5	11	10	4	0	4	3	3	3	1	2	3	1	3	6	4	6	3	1	4	1	2	1	2	2	6	1									
14	Число неиспользованных открепительных удостоверений	52	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	4	0	2	2	0	2	1	0	5	0	2	6	6	3	1	0	4	0	0	1	0	0	3	2									
