Выборы Президента Российской Федерации																																																																		
Дата голосования: 18.03.2018																																																																		
																																																																		
Наименование Избирательной комиссии:    Боровичcкая																																																																		
																																																																		
Сводная таблица итогов голосования																																																																		
																																																																		
	Число участковых избирательных комиссий	55																																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																																
																																																																		
		Сумма	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255									
1	"Число избирателей, включенных в список избирателей"	55154	2133	1217	1008	1063	1122	1731	1279	1334	1322	1226	863	1081	806	1433	1014	1904	1769	681	842	1300	1040	1231	1143	969	1145	736	1609	1566	2041	1613	902	1735	498	700	352	1190	396	258	587	366	243	385	200	1269	469	932	201	510	2338	1277	720	518	506	276	105									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	54320	2000	1250	1000	1050	1100	1700	1250	1300	1300	1200	850	1100	800	1400	1000	1900	1800	650	850	1300	1050	1250	1100	950	1200	700	1600	1500	2000	1600	900	1700	500	650	330	1150	380	240	580	360	240	350	185	1300	470	960	190	500	2300	1200	700	500	480	255	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	28340	1217	706	589	639	605	941	605	785	789	579	382	574	374	721	521	1019	812	337	424	757	402	542	598	523	523	381	894	880	1244	742	470	921	270	346	177	623	206	133	255	242	108	170	86	530	226	473	108	166	1180	656	355	199	179	107	49									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1944	31	15	11	7	8	37	16	11	15	9	24	15	7	25	17	29	26	9	23	28	23	62	43	14	5	27	16	27	22	38	10	31	7	74	35	95	70	28	34	42	46	76	25	116	52	63	9	91	80	67	23	86	73	18	53									
6	Число погашенных избирательных бюллетеней	24036	752	529	400	404	487	722	629	504	496	612	444	511	419	654	462	852	962	304	403	515	625	646	459	413	672	292	690	593	734	820	420	748	223	230	118	432	104	79	291	76	86	104	74	654	192	424	73	243	1040	477	322	215	228	130	48									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1944	31	15	11	7	8	37	16	11	15	9	24	15	7	25	17	29	26	9	23	28	23	62	43	14	5	27	16	27	22	38	10	31	7	74	35	95	70	28	34	42	46	76	25	116	52	63	9	91	80	67	23	86	73	18	53									
8	Число бюллетеней в стационарных ящиках для голосования	28336	1217	706	589	639	605	941	605	785	789	579	382	573	374	721	521	1019	809	337	424	757	402	542	598	523	523	381	894	880	1244	742	470	921	270	346	177	623	206	133	255	242	108	170	86	530	226	473	108	166	1180	656	355	199	179	107	49									
9	Число недействительных избирательных бюллетеней	296	12	12	5	14	6	8	6	5	11	2	3	7	5	2	4	13	11	3	5	4	1	12	9	4	3	1	9	5	13	6	6	10	1	7	1	7	1	1	8	11	0	2	3	1	1	2	2	3	13	8	5	0	1	1	0									
10	Число действительных избирательных бюллетеней	29984	1236	709	595	632	607	970	615	791	793	586	403	581	376	744	534	1035	824	343	442	781	424	592	632	533	525	407	901	902	1253	774	474	942	276	413	211	711	275	160	281	273	154	244	108	645	277	534	115	254	1247	715	373	285	251	124	102									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																		
13	Бабурин Сергей Николаевич	245	12	7	3	6	9	4	8	3	10	5	2	5	2	2	4	8	6	1	2	6	4	10	2	7	4	3	4	9	9	5	4	6	0	9	1	9	6	0	1	5	0	4	1	10	0	5	2	3	7	5	3	0	2	0	0									
		0.81%	0.96%	0.97%	0.50%	0.93%	1.47%	0.41%	1.29%	0.38%	1.24%	0.85%	0.49%	0.85%	0.52%	0.27%	0.74%	0.76%	0.72%	0.29%	0.45%	0.76%	0.94%	1.66%	0.31%	1.30%	0.76%	0.74%	0.44%	0.99%	0.71%	0.64%	0.83%	0.63%	0.00%	2.14%	0.47%	1.25%	2.17%	0.00%	0.35%	1.76%	0.00%	1.63%	0.90%	1.55%	0.00%	0.93%	1.71%	1.17%	0.56%	0.69%	0.79%	0.00%	0.79%	0.00%	0.00%									
14	Грудинин Павел Николаевич	4976	216	116	102	104	99	161	93	140	148	125	70	120	79	143	90	185	141	54	71	114	64	101	107	77	76	62	139	193	222	109	110	185	29	52	23	104	33	13	35	14	19	57	9	94	25	113	12	17	211	133	74	37	27	18	11									
		16.43%	17.31%	16.09%	17.00%	16.10%	16.15%	16.46%	14.98%	17.59%	18.41%	21.26%	17.24%	20.41%	20.73%	19.17%	16.73%	17.65%	16.89%	15.61%	15.88%	14.52%	15.06%	16.72%	16.69%	14.34%	14.39%	15.20%	15.27%	21.28%	17.54%	13.97%	22.92%	19.43%	10.47%	12.38%	10.85%	14.48%	11.96%	8.07%	12.11%	4.93%	12.34%	23.17%	8.11%	14.55%	8.99%	21.08%	10.26%	6.61%	16.75%	18.40%	19.58%	12.98%	10.71%	14.40%	10.78%									
15	Жириновский Владимир Вольфович	2288	86	46	34	38	45	64	60	51	44	47	34	40	26	54	51	67	87	35	24	58	32	63	38	48	60	33	52	47	92	55	39	80	26	26	12	50	18	10	27	28	12	21	7	47	26	39	10	22	123	57	34	20	20	11	12									
		7.56%	6.89%	6.38%	5.67%	5.88%	7.34%	6.54%	9.66%	6.41%	5.47%	7.99%	8.37%	6.80%	6.82%	7.24%	9.48%	6.39%	10.42%	10.12%	5.37%	7.39%	7.53%	10.43%	5.93%	8.94%	11.36%	8.09%	5.71%	5.18%	7.27%	7.05%	8.13%	8.40%	9.39%	6.19%	5.66%	6.96%	6.52%	6.21%	9.34%	9.86%	7.79%	8.54%	6.31%	7.28%	9.35%	7.28%	8.55%	8.56%	9.76%	7.88%	8.99%	7.02%	7.94%	8.80%	11.76%									
