Выборы Президента Российской Федерации																																																																			
Дата голосования: 04.03.2012																																																																			
																																																																			
Наименование Избирательной комиссии:    Калининская																																																																			
																																																																			
Сводная таблица итогов голосования																																																																			
																																																																			
	Число участковых избирательных комиссий	56																																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	56																																																																	
																																																																			
		Сумма	УИК №278	УИК №279	УИК №280	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333									
1	Число избирателей, включенных в список избирателей	44908	1660	1357	204	906	632	426	523	1047	452	322	385	308	474	1195	519	2324	637	409	771	1105	610	1067	242	302	873	777	349	543	1611	956	781	318	947	1279	612	1415	1224	493	306	535	231	595	988	318	146	321	813	408	1772	170	1616	1597	653	1904	1868	612									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	42618	1600	1300	198	800	650	400	500	1050	400	300	300	300	400	1200	500	2300	600	300	700	1100	600	1000	200	250	800	700	300	500	1600	900	800	300	900	1200	600	1300	1200	400	300	500	200	500	900	300	120	250	800	400	1700	150	1600	1600	600	1900	1800	550									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	19775	866	704	0	357	243	197	212	512	111	102	151	99	173	625	235	1337	330	149	272	266	251	446	78	117	352	368	122	177	653	465	402	161	417	526	262	623	614	157	114	163	73	221	395	154	103	111	318	171	843	44	913	884	257	812	790	277									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3345	70	80	191	128	86	44	54	28	74	61	35	37	40	19	70	69	26	88	110	52	94	96	69	43	62	56	29	66	69	14	43	16	39	141	70	105	12	33	20	74	34	68	128	21	5	44	121	49	66	36	24	35	38	63	57	43									
6	Число погашенных избирательных бюллетеней	19498	664	516	7	315	321	159	234	510	215	137	114	164	187	556	195	894	244	63	318	782	255	458	53	90	386	276	149	257	878	421	355	123	444	533	268	572	574	210	166	263	93	211	377	125	12	95	361	180	791	70	663	681	305	1025	953	230									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3345	70	80	191	128	86	44	54	28	74	61	35	37	40	19	70	69	26	88	110	52	94	96	69	43	62	56	29	66	69	14	43	16	39	141	70	105	12	33	20	74	34	68	128	21	5	44	121	49	66	36	24	35	38	63	57	43									
8	Число бюллетеней в стационарных ящиках для голосования	19773	866	704	0	357	242	197	212	512	111	102	151	99	173	625	235	1337	330	149	272	266	251	446	78	117	352	368	122	177	653	465	402	161	417	526	262	623	614	157	114	163	73	221	395	154	103	111	318	171	843	44	912	884	257	812	790	277									
9	Число недействительных избирательных бюллетеней	342	4	7	0	5	0	4	0	7	1	2	0	0	2	7	1	19	0	0	4	4	3	6	3	0	3	2	1	6	13	5	3	1	3	5	7	8	6	2	4	4	0	3	4	0	1	0	104	2	6	2	14	11	5	13	17	8									
10	Число действительных избирательных бюллетеней	22776	932	777	191	480	328	237	266	533	184	161	186	136	211	637	304	1387	356	237	378	314	342	536	144	160	411	422	150	237	709	474	442	176	453	662	325	720	620	188	130	233	107	286	519	175	107	155	335	218	903	78	922	908	290	862	830	312									
11	Число полученных открепительных  удостоверений	654	26	13	1	8	13	12	7	14	5	4	10	4	9	12	7	30	14	3	11	15	7	13	2	4	11	15	5	2	22	12	8	3	12	17	12	23	18	5	7	10	4	8	17	10	2	5	13	8	16	8	30	20	6	37	24	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	553	22	10	0	6	13	10	7	8	4	3	10	3	9	5	6	30	12	2	5	15	6	13	0	4	9	12	4	2	18	12	8	2	7	17	9	23	16	4	7	8	4	8	17	9	2	5	13	8	16	6	30	17	5	32	16	4									
13	Число избирателей, проголосовавших по открепительным удостоверениям	745	15	32	1	8	4	6	4	11	5	3	8	4	4	10	20	38	9	16	20	10	8	12	4	10	11	8	6	21	24	4	8	8	15	31	10	36	17	6	7	17	8	12	23	10	1	5	23	9	52	4	8	21	19	17	11	31									
14	Число неиспользованных открепительных удостоверений	101	4	3	1	2	0	2	0	6	1	1	0	1	0	7	1	0	2	1	6	0	1	0	2	0	2	3	1	0	4	0	0	1	5	0	3	0	2	1	0	2	0	0	0	1	0	0	0	0	0	2	0	3	1	5	8	16									
15	Число открепительных удостоверений, выданных избирателям ТИК	43	1	2	0	1	4	0	1	0	1	0	0	0	2	1	0	1	3	0	2	1	1	1	0	0	0	0	0	1	3	1	1	0	1	1	0	0	1	2	1	1	0	0	1	3	0	0	0	0	0	0	0	1	0	1	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																			
19	Жириновский Владимир Вольфович	1836	72	54	19	48	42	24	22	37	12	27	19	7	18	51	22	127	26	21	16	23	15	41	8	15	48	26	9	15	42	40	44	24	41	39	28	57	55	18	27	12	6	15	33	8	11	14	22	29	84	6	88	67	22	62	61	17									
		7.94%	7.69%	6.89%	9.95%	9.90%	12.80%	9.96%	8.27%	6.85%	6.49%	16.56%	10.22%	5.15%	8.45%	7.92%	7.21%	9.03%	7.30%	8.86%	4.19%	7.23%	4.35%	7.56%	5.44%	9.38%	11.59%	6.13%	5.96%	6.17%	5.82%	8.35%	9.89%	13.56%	8.99%	5.85%	8.43%	7.83%	8.79%	9.47%	20.15%	5.06%	5.61%	5.19%	6.31%	4.57%	10.19%	9.03%	5.01%	13.18%	9.24%	7.50%	9.40%	7.29%	7.46%	7.09%	7.20%	5.31%									
20	Зюганов Геннадий Андреевич	3669	185	117	21	83	75	41	29	73	24	14	19	13	24	78	44	210	69	36	49	44	44	97	20	36	46	110	19	45	131	82	49	26	50	114	59	110	100	27	14	39	18	35	74	34	17	23	67	27	113	13	189	194	65	164	117	53									
		15.87%	19.76%	14.92%	10.99%	17.11%	22.87%	17.01%	10.90%	13.52%	12.97%	8.59%	10.22%	9.56%	11.27%	12.11%	14.43%	14.94%	19.38%	15.19%	12.83%	13.84%	12.75%	17.90%	13.61%	22.50%	11.11%	25.94%	12.58%	18.52%	18.14%	17.12%	11.01%	14.69%	10.96%	17.09%	17.77%	15.11%	15.97%	14.21%	10.45%	16.46%	16.82%	12.11%	14.15%	19.43%	15.74%	14.84%	15.26%	12.27%	12.43%	16.25%	20.19%	21.11%	22.03%	18.74%	13.81%	16.56%									
21	Миронов Сергей Михайлович	1023	56	30	10	18	16	5	4	20	3	14	6	5	7	34	14	59	10	9	16	16	8	36	4	9	17	8	8	10	25	19	15	5	15	17	22	23	42	7	2	12	2	6	23	4	4	9	23	6	34	3	50	49	22	54	69	9									
		4.43%	5.98%	3.83%	5.24%	3.71%	4.88%	2.07%	1.50%	3.70%	1.62%	8.59%	3.23%	3.68%	3.29%	5.28%	4.59%	4.20%	2.81%	3.80%	4.19%	5.03%	2.32%	6.64%	2.72%	5.63%	4.11%	1.89%	5.30%	4.12%	3.46%	3.97%	3.37%	2.82%	3.29%	2.55%	6.63%	3.16%	6.71%	3.68%	1.49%	5.06%	1.87%	2.08%	4.40%	2.29%	3.70%	5.81%	5.24%	2.73%	3.74%	3.75%	5.34%	5.33%	7.46%	6.17%	8.15%	2.81%									
22	Прохоров Михаил Дмитриевич	2012	97	73	5	39	15	13	12	34	3	4	8	5	21	39	30	160	43	22	48	16	31	43	5	16	27	23	13	23	68	41	42	14	49	59	29	77	70	14	7	24	8	16	34	27	4	6	34	14	65	3	139	144	25	44	66	21									
		8.70%	10.36%	9.31%	2.62%	8.04%	4.57%	5.39%	4.51%	6.30%	1.62%	2.45%	4.30%	3.68%	9.86%	6.06%	9.84%	11.38%	12.08%	9.28%	12.57%	5.03%	8.99%	7.93%	3.40%	10.00%	6.52%	5.42%	8.61%	9.47%	9.42%	8.56%	9.44%	7.91%	10.75%	8.85%	8.73%	10.58%	11.18%	7.37%	5.22%	10.13%	7.48%	5.54%	6.50%	15.43%	3.70%	3.87%	7.74%	6.36%	7.15%	3.75%	14.85%	15.67%	8.47%	5.03%	7.79%	6.56%									
23	Путин Владимир Владимирович	14236	522	503	136	292	180	154	199	369	142	102	134	106	141	435	194	831	208	149	249	215	244	319	107	84	273	255	101	144	443	292	292	107	298	433	187	453	353	122	80	146	73	214	355	102	71	103	189	142	607	53	456	454	156	538	517	212									
		61.58%	55.77%	64.16%	71.20%	60.21%	54.88%	63.90%	74.81%	68.33%	76.76%	62.58%	72.04%	77.94%	66.20%	67.55%	63.61%	59.10%	58.43%	62.87%	65.18%	67.61%	70.72%	58.86%	72.79%	52.50%	65.94%	60.14%	66.89%	59.26%	61.36%	60.96%	65.62%	60.45%	65.35%	64.92%	56.33%	62.23%	56.39%	64.21%	59.70%	61.60%	68.22%	74.05%	67.88%	58.29%	65.74%	66.45%	43.05%	64.55%	66.78%	66.25%	48.72%	49.40%	52.88%	61.49%	61.04%	66.25%									
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
																																																																			
