Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Печорская городская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227									
1	Число избирателей, включенных в список избирателей	50747	1594	2073	1929	1695	641	144	356	1981	1854	1797	266	181	81	281	123	517	226	45	144	1918	1447	2142	1925	1896	1964	2023	1890	2006	2019	1892	1952	1723	997	445	128	2564	1084	371	121	465	179	159	648	1568	78	261	84	134	471	265									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	49947	1610	1900	1920	1710	600	120	400	1960	1860	1830	300	190	100	290	120	500	320	50	140	1820	1420	2120	1880	1830	1740	1950	1960	1930	2050	1880	1870	1660	1000	450	130	2400	1060	350	110	400	200	140	787	1500	80	300	110	150	400	350									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	30942	929	1338	1100	907	449	93	264	1196	1099	1079	158	122	62	164	97	350	190	30	91	943	828	1312	1167	1212	1314	1262	1214	1331	1344	1224	1213	1026	634	292	42	1469	676	204	85	273	89	84	400	886	46	143	53	74	300	84									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1601	41	48	30	25	23	3	13	43	36	33	25	0	6	12	6	27	10	3	7	45	21	46	39	53	29	28	40	26	15	32	61	25	27	6	16	160	29	34	10	59	8	13	25	125	0	18	3	18	22	177									
6	Число погашенных избирательных бюллетеней	17404	640	514	790	778	128	24	123	721	725	718	117	68	32	114	17	123	120	17	42	832	571	762	674	565	397	660	706	573	691	624	596	609	339	152	72	771	355	112	15	68	103	43	362	489	34	139	54	58	78	89									
