Выборы Президента Российской Федерации																																																							
Дата голосования: 04.03.2012																																																							
																																																							
Наименование Избирательной комиссии:    Набережные Челны, Комсомольская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	Число участковых избирательных комиссий, приступивших к передаче сведений	44																																																					
																																																							
		Сумма	УИК №2028	УИК №2029	УИК №2030	УИК №2031	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049	УИК №2050	УИК №2051	УИК №2052	УИК №2053	УИК №2054	УИК №2055	УИК №2056	УИК №2057	УИК №2058	УИК №2059	УИК №2060	УИК №2061	УИК №2062	УИК №2063	УИК №2064	УИК №2065	УИК №2066	УИК №2067	УИК №2068	УИК №2069	УИК №2070	УИК №2071	УИК №2072									
1	Число избирателей, включенных в список избирателей	89645	1025	1786	1903	1493	1297	2233	2422	2370	2382	1806	1825	2423	2295	2563	2005	2464	1750	2275	2007	2202	1716	1902	1512	1940	2387	2165	1901	1948	2284	2388	978	2020	1071	2549	2540	1002	2208	2671	2015	2353	2407	2386	2329	2447									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	84100	900	1700	1800	1400	1200	2200	2300	2200	2200	1700	1700	2300	2300	2300	1900	2300	1600	2100	1900	2000	1700	1800	1500	1800	2200	2000	1700	1800	2100	2200	1200	1900	1000	2400	2400	1000	2000	2300	1900	2200	2200	2300	2200	2300									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	72380	746	1386	1565	1224	1084	1878	1824	1886	1774	1331	1266	1832	2142	2112	1721	2069	1364	1778	1564	1788	1416	1479	1279	1544	2040	1735	1573	1536	2027	2125	579	1753	808	2141	2048	833	1621	1955	1613	1855	2137	2016	1994	1939									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3649	141	36	21	74	12	21	88	124	49	195	223	335	69	67	53	173	69	79	20	79	169	50	128	52	50	114	50	32	35	28	312	24	119	12	29	36	94	182	115	16	23	12	19	20									
6	Число погашенных избирательных бюллетеней	8071	13	278	214	102	104	301	388	190	377	174	211	133	89	121	126	58	167	243	316	133	115	271	93	204	110	151	77	232	38	47	309	123	73	247	323	131	285	163	172	329	40	272	187	341									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3649	141	36	21	74	12	21	88	124	49	195	223	335	69	67	53	173	69	79	20	79	169	50	128	52	50	114	50	32	35	28	312	24	119	12	29	36	94	182	115	16	23	12	19	20									
8	Число бюллетеней в стационарных ящиках для голосования	72380	746	1386	1565	1224	1084	1878	1824	1886	1774	1331	1266	1832	2142	2112	1721	2069	1364	1778	1564	1788	1416	1479	1279	1544	2040	1735	1573	1536	2027	2125	579	1753	808	2141	2048	833	1621	1955	1613	1855	2137	2016	1994	1939									
9	Число недействительных избирательных бюллетеней	1310	5	10	4	2	3	99	16	27	48	0	7	12	11	19	13	14	7	0	108	183	2	0	1	8	21	12	22	23	7	3	26	1	12	13	48	6	281	10	6	23	13	15	10	159									
10	Число действительных избирательных бюллетеней	74719	882	1412	1582	1296	1093	1800	1896	1983	1775	1526	1482	2155	2200	2160	1761	2228	1426	1857	1476	1684	1583	1529	1406	1588	2069	1837	1601	1545	2055	2150	865	1776	915	2140	2029	863	1434	2127	1722	1848	2147	2013	2003	1800									
