Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Моркинская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404	УИК №405	УИК №406	УИК №407	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №434	УИК №435	УИК №436					
1	"Число избирателей, включенных в списки избирателей"	24099	2307	1211	1987	2071	323	527	241	306	418	855	290	465	344	184	369	222	520	368	280	287	281	287	262	395	352	1007	257	614	380	98	616	463	553	381	249	602	221	393	169	482	229	877	753	603					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	25400	2300	1150	2050	2100	360	600	250	360	460	880	300	500	390	200	390	240	550	400	300	320	300	330	250	390	350	1040	280	650	400	100	650	500	600	420	270	650	240	420	210	530	270	970	800	680					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	18756	1986	993	1695	1607	227	318	194	233	305	781	214	326	275	140	264	163	400	274	186	189	154	236	175	286	291	723	222	538	332	84	484	334	376	236	169	428	157	326	76	350	172	742	635	460					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3004	119	155	66	127	40	112	30	35	74	60	53	104	31	28	65	47	105	62	72	68	103	33	72	71	43	124	27	42	30	8	76	100	119	85	43	35	28	51	67	89	50	52	90	113					
6	Число погашенных избирательных бюллетеней	3640	195	2	289	366	93	170	26	92	81	39	33	70	84	32	61	30	45	64	42	63	43	61	3	33	16	193	31	70	38	8	90	66	105	99	58	187	55	43	67	91	48	176	75	107					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3004	119	155	66	127	40	112	30	35	74	60	53	104	31	28	65	47	105	62	72	68	103	33	72	71	43	124	27	42	30	8	76	100	119	85	43	35	28	51	67	89	50	52	90	113					
8	Число бюллетеней в стационарных ящиках для голосования	18756	1986	993	1695	1607	227	318	194	233	305	781	214	326	275	140	264	163	400	274	186	189	154	236	175	286	291	723	222	538	332	84	484	334	376	236	169	428	157	326	76	350	172	742	635	460					
9	Число недействительных избирательных бюллетеней	212	1	6	5	9	1	4	0	2	8	39	1	0	0	0	7	1	2	0	4	0	0	5	1	3	0	4	0	1	1	0	10	0	1	3	2	2	0	5	1	0	4	5	60	14					
10	Число действительных избирательных бюллетеней	21548	2104	1142	1756	1725	266	426	224	266	371	802	266	430	306	168	322	209	503	336	254	257	257	264	246	354	334	843	249	579	361	92	550	434	494	318	210	461	185	372	142	439	218	789	665	559					
11	Число полученных открепительных  удостоверений	1919	135	72	93	105	30	54	20	45	60	40	15	50	50	26	35	30	20	27	20	35	20	50	10	15	15	77	35	75	35	15	50	35	50	25	30	35	20	45	20	35	30	95	70	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1919	135	72	93	105	30	54	20	45	60	40	15	50	50	26	35	30	20	27	20	35	20	50	10	15	15	77	35	75	35	15	50	35	50	25	30	35	20	45	20	35	30	95	70	70					
