Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																													
Дата голосования: 02.12.2007																																													
																																													
Наименование Избирательной комиссии:    Костромская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190	УИК №191	УИК №192	УИК №193	УИК №194	УИК №195	УИК №196	УИК №197	УИК №198	УИК №199	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214					
1	"Число избирателей, внесенных в списки избирателей"	34534	1065	129	503	1047	1553	643	2040	2170	2208	552	153	466	191	752	2030	418	212	1585	2029	1022	666	1253	229	1093	360	959	254	393	1189	741	712	1670	196	1434	529	859	644	585					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	33428	1050	125	475	1025	1525	625	2000	2100	2250	534	153	450	172	750	1975	400	210	1275	2050	1000	650	1225	220	1075	344	900	250	340	1175	725	700	1550	180	1400	500	850	625	575					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	19934	694	54	122	518	904	320	1124	1385	1440	301	113	244	105	425	1127	172	154	1006	1220	610	378	789	154	713	245	478	112	229	728	259	395	1011	75	766	312	438	410	404					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2119	88	39	159	64	134	60	82	24	26	49	4	12	36	80	144	45	22	38	37	15	32	79	20	28	16	85	63	54	60	94	71	80	39	74	13	58	65	30					
6	Число погашенных избирательных бюллетеней	11375	268	32	194	443	487	245	794	691	784	184	36	194	31	245	704	183	34	231	793	375	240	357	46	334	83	337	75	57	387	372	234	459	66	560	175	354	150	141					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2119	88	39	159	64	134	60	82	24	26	49	4	12	36	80	144	45	22	38	37	15	32	79	20	28	16	85	63	54	60	94	71	80	39	74	13	58	65	30					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19921	694	54	122	518	904	320	1124	1378	1438	301	113	244	105	425	1127	172	154	1006	1218	610	378	789	154	713	245	478	112	229	727	259	395	1010	75	766	312	438	410	404					
9	Число недействительных избирательных бюллетеней	123	0	0	0	0	4	0	5	17	10	1	0	4	2	3	9	2	0	3	3	8	4	2	0	2	2	5	1	2	7	0	7	5	1	8	2	2	2	0					
10	Число действительных избирательных бюллетеней	21917	782	93	281	582	1034	380	1201	1385	1454	349	117	252	139	502	1262	215	176	1041	1252	617	406	866	174	739	259	558	174	281	780	353	459	1085	113	832	323	494	473	434					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	544	20	3	3	4	32	3	15	20	204	10	10	6	3	6	10	3	10	12	24	11	3	10	3	17	3	13	3	5	14	3	10	19	3	8	3	10	5	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	405	20	3	0	3	6	2	10	20	185	3	2	2	3	6	8	3	7	8	15	5	2	9	2	9	3	6	2	3	10	2	10	18	3	4	0	4	4	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	318	6	3	3	2	7	1	5	10	17	8	2	6	5	1	30	1	2	6	5	3	0	5	3	7	8	43	2	44	2	3	1	44	10	3	4	3	5	8					
14	Число погашенных неиспользованных открепительных удостоверений	139	0	0	3	1	26	1	5	0	19	7	8	4	0	0	2	0	3	4	9	6	1	1	1	8	0	7	1	2	4	1	0	1	0	4	3	6	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
18	1.Политическая партия «Аграрная партия России»	1215	30	0	9	20	28	10	77	98	213	17	12	4	8	10	88	11	2	23	48	27	12	51	9	52	2	31	3	9	43	11	13	101	3	50	19	22	23	26					
		5.51%	3.84%	0.00%	3.20%	3.44%	2.70%	2.63%	6.38%	6.99%	14.55%	4.86%	10.26%	1.56%	5.67%	1.98%	6.92%	5.07%	1.14%	2.20%	3.82%	4.32%	2.93%	5.88%	5.17%	7.02%	0.77%	5.51%	1.71%	3.18%	5.46%	3.12%	2.79%	9.27%	2.63%	5.95%	5.85%	4.44%	4.84%	5.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	156	3	0	1	4	7	0	6	16	23	3	0	1	0	3	12	0	0	12	12	8	0	6	0	7	1	4	1	3	3	4	1	6	0	6	0	3	0	0					
		0.71%	0.38%	0.00%	0.36%	0.69%	0.67%	0.00%	0.50%	1.14%	1.57%	0.86%	0.00%	0.39%	0.00%	0.59%	0.94%	0.00%	0.00%	1.15%	0.96%	1.28%	0.00%	0.69%	0.00%	0.94%	0.38%	0.71%	0.57%	1.06%	0.38%	1.13%	0.21%	0.55%	0.00%	0.71%	0.00%	0.60%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	18	0	0	1	0	2	0	1	3	1	1	0	0	0	1	1	0	0	2	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1					
		0.08%	0.00%	0.00%	0.36%	0.00%	0.19%	0.00%	0.08%	0.21%	0.07%	0.29%	0.00%	0.00%	0.00%	0.20%	0.08%	0.00%	0.00%	0.19%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.57%	0.00%	0.00%	0.00%	0.00%	0.09%	0.00%	0.12%	0.00%	0.00%	0.00%	0.23%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2326	69	12	24	66	71	23	182	250	158	22	15	30	6	48	186	28	6	79	143	70	37	64	21	50	17	84	22	27	94	38	85	91	6	68	29	40	35	30					
		10.55%	8.82%	12.90%	8.54%	11.34%	6.84%	6.05%	15.09%	17.83%	10.79%	6.29%	12.82%	11.72%	4.26%	9.50%	14.63%	12.90%	3.41%	7.57%	11.39%	11.20%	9.02%	7.37%	12.07%	6.75%	6.51%	14.92%	12.57%	9.54%	11.94%	10.76%	18.24%	8.35%	5.26%	8.10%	8.92%	8.06%	7.37%	6.91%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	139	7	0	0	4	1	1	14	27	10	1	1	0	0	10	12	0	0	6	11	9	0	1	0	1	0	0	1	1	3	0	4	2	0	4	0	1	2	5					
		0.63%	0.90%	0.00%	0.00%	0.69%	0.10%	0.26%	1.16%	1.93%	0.68%	0.29%	0.85%	0.00%	0.00%	1.98%	0.94%	0.00%	0.00%	0.57%	0.88%	1.44%	0.00%	0.12%	0.00%	0.13%	0.00%	0.00%	0.57%	0.35%	0.38%	0.00%	0.86%	0.18%	0.00%	0.48%	0.00%	0.20%	0.42%	1.15%					
23	6.Политическая партия «Партия социальной справедливости»	39	0	1	0	2	0	1	1	2	3	2	0	0	0	1	4	1	0	0	4	3	0	1	0	0	3	1	0	0	1	0	0	4	0	2	1	0	1	0					
		0.18%	0.00%	1.08%	0.00%	0.34%	0.00%	0.26%	0.08%	0.14%	0.20%	0.57%	0.00%	0.00%	0.00%	0.20%	0.31%	0.46%	0.00%	0.00%	0.32%	0.48%	0.00%	0.12%	0.00%	0.00%	1.15%	0.18%	0.00%	0.00%	0.13%	0.00%	0.00%	0.37%	0.00%	0.24%	0.31%	0.00%	0.21%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2206	108	9	33	64	105	26	117	124	164	28	12	23	28	60	142	17	24	112	110	75	30	65	34	102	11	34	5	14	83	22	33	88	18	102	51	58	45	30					
		10.01%	13.81%	9.68%	11.74%	10.99%	10.12%	6.84%	9.70%	8.84%	11.20%	8.00%	10.26%	8.98%	19.86%	11.88%	11.17%	7.83%	13.64%	10.73%	8.76%	12.00%	7.32%	7.49%	19.54%	13.77%	4.21%	6.04%	2.86%	4.95%	10.55%	6.23%	7.08%	8.07%	15.79%	12.14%	15.69%	11.69%	9.47%	6.91%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1697	58	5	31	45	96	14	91	116	100	17	2	25	4	96	79	14	3	70	128	60	13	45	9	59	43	46	21	20	85	14	40	76	4	50	24	34	25	35					
