Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Хоринская территориальная избирательная комиссия																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797	УИК №798	УИК №799	УИК №800	УИК №801	УИК №802	УИК №803	УИК №804	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815					
1	"Число избирателей, внесенных в списки избирателей"	13942	69	168	81	1290	536	217	558	246	166	784	138	338	354	168	112	393	174	184	248	235	246	338	163	172	420	2357	2689	1098					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13276	65	165	76	1268	515	178	527	194	143	726	126	330	351	170	115	383	214	206	227	232	226	321	172	193	432	2229	2483	1009					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	7	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8502	45	156	51	785	325	99	352	150	107	442	101	208	235	97	76	233	157	130	157	170	172	211	139	113	280	1303	1567	641					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	768	0	6	3	39	54	27	65	29	14	55	8	17	16	10	11	27	17	20	31	20	21	22	17	11	13	125	62	28					
6	Число погашенных избирательных бюллетеней	3999	13	3	22	444	136	52	110	15	22	229	17	105	100	63	28	123	40	56	39	42	33	88	16	69	139	801	854	340					
7	Число избирательных бюллетеней в переносных ящиках для голосования	775	7	6	3	39	54	27	65	29	14	55	8	17	16	10	11	27	17	20	31	20	21	22	17	11	13	125	62	28					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8496	45	156	51	785	325	99	352	150	107	442	101	208	235	97	76	233	157	130	157	170	172	211	139	113	280	1301	1563	641					
9	Число недействительных избирательных бюллетеней	324	3	13	0	45	15	5	7	11	12	13	8	6	8	4	2	28	16	4	6	6	3	6	4	1	8	51	28	11					
10	Число действительных избирательных бюллетеней	8947	49	149	54	779	364	121	410	168	109	484	101	219	243	103	85	232	158	146	182	184	190	227	152	123	285	1375	1597	658					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	479	2	8	1	44	20	7	20	8	5	26	5	11	12	6	4	13	7	7	8	9	8	12	16	24	30	52	90	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	298	1	8	0	20	0	3	2	0	5	12	1	1	7	0	4	10	7	5	6	8	8	5	16	20	30	38	60	21					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	171	2	3	2	10	2	1	3	4	5	8	2	4	5	4	4	6	1	3	7	4	7	5	7	4	8	31	16	13					
14	Число погашенных неиспользованных открепительных удостоверений	181	1	0	1	24	20	4	18	8	0	14	4	10	5	6	0	3	0	2	2	1	0	7	0	4	0	14	30	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	103	1	0	0	8	8	3	5	4	1	9	0	2	3	1	0	2	2	6	1	0	1	0	2	3	6	20	7	8					
		1.11%	1.92%	0.00%	0.00%	0.97%	2.11%	2.38%	1.20%	2.23%	0.83%	1.81%	0.00%	0.89%	1.20%	0.93%	0.00%	0.77%	1.15%	4.00%	0.53%	0.00%	0.52%	0.00%	1.28%	2.42%	2.05%	1.40%	0.43%	1.20%					
19	2.Всероссийская политическая партия «Гражданская Сила»	11	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	2	2	1					
		0.12%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.24%	0.00%	0.83%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.81%	0.00%	0.14%	0.12%	0.15%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	1	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	2	1					
		0.13%	0.00%	0.00%	0.00%	0.12%	0.26%	0.00%	0.48%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.64%	0.00%	0.68%	0.07%	0.12%	0.15%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	660	5	0	2	72	16	13	28	3	11	48	1	7	51	9	2	10	8	17	12	9	11	12	10	10	19	94	123	57					
		7.12%	9.62%	0.00%	3.70%	8.74%	4.22%	10.32%	6.71%	1.68%	9.09%	9.66%	0.92%	3.11%	20.32%	8.41%	2.30%	3.85%	4.60%	11.33%	6.38%	4.74%	5.70%	5.15%	6.41%	8.06%	6.48%	6.59%	7.57%	8.52%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	19	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	4	5	5					
		0.20%	0.00%	0.00%	1.85%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.05%	0.00%	0.00%	0.00%	0.00%	0.00%	0.28%	0.31%	0.75%					
23	6.Политическая партия «Партия социальной справедливости»	14	0	0	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	4	2	1					
		0.15%	0.00%	0.00%	1.85%	0.12%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.43%	0.00%	0.00%	0.34%	0.28%	0.12%	0.15%					
24	7.Политическая партия «Либерально-демократическая партия России»	360	5	1	0	41	12	4	20	3	2	28	2	14	10	5	2	2	3	8	5	5	1	11	0	2	11	60	78	25					
		3.88%	9.62%	0.62%	0.00%	4.98%	3.17%	3.17%	4.80%	1.68%	1.65%	5.63%	1.83%	6.22%	3.98%	4.67%	2.30%	0.77%	1.72%	5.33%	2.66%	2.63%	0.52%	4.72%	0.00%	1.61%	3.75%	4.21%	4.80%	3.74%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	722	4	1	1	59	12	9	45	5	2	14	8	22	27	9	25	29	14	11	6	5	9	14	4	4	32	145	152	54					
		7.79%	7.69%	0.62%	1.85%	7.16%	3.17%	7.14%	10.79%	2.79%	1.65%	2.82%	7.34%	9.78%	10.76%	8.41%	28.74%	11.15%	8.05%	7.33%	3.19%	2.63%	4.66%	6.01%	2.56%	3.23%	10.92%	10.17%	9.35%	8.07%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	46	1	1	0	5	5	0	1	1	1	1	1	2	0	0	0	2	0	3	0	2	2	0	4	0	2	5	5	2					
		0.50%	1.92%	0.62%	0.00%	0.61%	1.32%	0.00%	0.24%	0.56%	0.83%	0.20%	0.92%	0.89%	0.00%	0.00%	0.00%	0.77%	0.00%	2.00%	0.00%	1.05%	1.04%	0.00%	2.56%	0.00%	0.68%	0.35%	0.31%	0.30%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	6970	32	146	49	589	307	92	308	151	91	382	89	170	148	79	56	186	131	100	157	161	163	188	131	103	212	1033	1215	501					
		75.18%	61.54%	90.12%	90.74%	71.48%	81.00%	73.02%	73.86%	84.36%	75.21%	76.86%	81.65%	75.56%	58.96%	73.83%	64.37%	71.54%	75.29%	66.67%	83.51%	84.74%	84.46%	80.69%	83.97%	83.06%	72.35%	72.44%	74.77%	74.89%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	30	1	0	0	1	2	0	0	1	0	0	0	1	3	0	0	1	0	1	1	0	1	1	0	0	0	7	6	3					
