Выборы Президента Российской Федерации																																											
Дата голосования: 18.03.2018																																											
																																											
Наименование Избирательной комиссии:    Пронская																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	32																																									
																																											
		Сумма	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337									
1	"Число избирателей, включенных в список избирателей"	26098	546	345	692	131	287	90	312	427	969	263	200	713	170	417	455	684	346	147	100	938	1247	1171	605	1598	1420	1434	1544	1636	2170	1602	1603	1836									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26510	540	350	700	120	280	90	300	450	1020	290	220	740	160	430	480	710	360	140	100	1020	1330	1230	660	1600	1370	1460	1550	1570	2140	1630	1600	1870									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	15629	416	239	488	71	160	53	171	275	677	154	125	352	94	205	272	345	189	84	35	474	590	684	370	848	762	878	993	1036	1507	1032	930	1120									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1309	88	34	34	26	46	19	54	42	75	38	4	77	13	20	35	32	29	23	18	54	73	86	52	31	30	40	39	82	37	13	49	16									
6	Число погашенных избирательных бюллетеней	9572	36	77	178	23	74	18	75	133	268	98	91	311	53	205	173	333	142	33	47	492	667	460	238	721	578	542	518	452	596	585	621	734									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1309	88	34	34	26	46	19	54	42	75	38	4	77	13	20	35	32	29	23	18	54	73	86	52	31	30	40	39	82	37	13	49	16									
8	Число бюллетеней в стационарных ящиках для голосования	15629	416	239	488	71	160	53	171	275	677	154	125	352	94	205	272	345	189	84	35	474	590	684	370	848	762	878	993	1036	1507	1032	930	1120									
9	Число недействительных избирательных бюллетеней	198	2	2	8	1	3	0	5	2	11	3	1	2	4	2	6	4	4	0	1	5	5	7	9	20	10	11	13	4	11	13	15	14									
10	Число действительных избирательных бюллетеней	16740	502	271	514	96	203	72	220	315	741	189	128	427	103	223	301	373	214	107	52	523	658	763	413	859	782	907	1019	1114	1533	1032	964	1122									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
13	Бабурин Сергей Николаевич	114	3	1	0	0	2	0	0	0	5	0	0	0	0	0	1	8	2	1	0	1	4	2	5	5	3	6	7	7	20	13	12	6									
		0.67%	0.60%	0.37%	0.00%	0.00%	0.97%	0.00%	0.00%	0.00%	0.66%	0.00%	0.00%	0.00%	0.00%	0.00%	0.33%	2.12%	0.92%	0.93%	0.00%	0.19%	0.60%	0.26%	1.18%	0.57%	0.38%	0.65%	0.68%	0.63%	1.30%	1.24%	1.23%	0.53%									
14	Грудинин Павел Николаевич	2502	35	16	51	20	13	5	19	24	61	10	14	40	9	42	38	54	26	11	3	77	95	101	41	143	127	166	172	206	283	202	175	223									
		14.77%	6.94%	5.86%	9.77%	20.62%	6.31%	6.94%	8.44%	7.57%	8.11%	5.21%	10.85%	9.32%	8.41%	18.67%	12.38%	14.32%	11.93%	10.28%	5.66%	14.58%	14.33%	13.12%	9.72%	16.27%	16.04%	18.08%	16.67%	18.43%	18.33%	19.33%	17.88%	19.63%									
15	Жириновский Владимир Вольфович	1131	33	14	38	13	14	4	6	23	36	9	3	15	3	13	17	21	12	7	4	38	51	52	33	75	68	65	72	91	86	70	69	76									
		6.68%	6.55%	5.13%	7.28%	13.40%	6.80%	5.56%	2.67%	7.26%	4.79%	4.69%	2.33%	3.50%	2.80%	5.78%	5.54%	5.57%	5.50%	6.54%	7.55%	7.20%	7.69%	6.75%	7.82%	8.53%	8.59%	7.08%	6.98%	8.14%	5.57%	6.70%	7.05%	6.69%									
16	Путин Владимир Владимирович	12558	423	237	418	61	171	62	193	261	632	166	106	367	87	165	239	285	172	85	43	392	494	592	327	609	551	643	739	778	1086	714	678	782									
		74.14%	83.93%	86.81%	80.08%	62.89%	83.01%	86.11%	85.78%	82.33%	84.04%	86.46%	82.17%	85.55%	81.31%	73.33%	77.85%	75.60%	78.90%	79.44%	81.13%	74.24%	74.51%	76.88%	77.49%	69.28%	69.57%	70.04%	71.61%	69.59%	70.34%	68.33%	69.25%	68.84%									
17	Собчак Ксения Анатольевна	189	3	1	5	0	1	1	0	3	5	2	2	2	0	2	1	4	0	1	0	9	10	5	6	12	13	14	12	16	16	12	11	20									
		1.12%	0.60%	0.37%	0.96%	0.00%	0.49%	1.39%	0.00%	0.95%	0.66%	1.04%	1.55%	0.47%	0.00%	0.89%	0.33%	1.06%	0.00%	0.93%	0.00%	1.70%	1.51%	0.65%	1.42%	1.37%	1.64%	1.53%	1.16%	1.43%	1.04%	1.15%	1.12%	1.76%									
18	Сурайкин Максим Александрович	122	1	2	2	1	2	0	1	1	1	1	2	1	1	1	3	1	1	0	2	3	2	6	1	10	12	4	7	8	18	12	7	8									
		0.72%	0.20%	0.73%	0.38%	1.03%	0.97%	0.00%	0.44%	0.32%	0.13%	0.52%	1.55%	0.23%	0.93%	0.44%	0.98%	0.27%	0.46%	0.00%	3.77%	0.57%	0.30%	0.78%	0.24%	1.14%	1.52%	0.44%	0.68%	0.72%	1.17%	1.15%	0.72%	0.70%									
19	Титов Борис Юрьевич	69	4	0	0	1	0	0	1	1	1	1	0	1	1	0	0	0	1	2	0	3	2	4	0	2	4	7	5	4	13	4	5	2									
		0.41%	0.79%	0.00%	0.00%	1.03%	0.00%	0.00%	0.44%	0.32%	0.13%	0.52%	0.00%	0.23%	0.93%	0.00%	0.00%	0.00%	0.46%	1.87%	0.00%	0.57%	0.30%	0.52%	0.00%	0.23%	0.51%	0.76%	0.48%	0.36%	0.84%	0.38%	0.51%	0.18%									
20	Явлинский Григорий Алексеевич	55	0	0	0	0	0	0	0	2	0	0	1	1	2	0	2	0	0	0	0	0	0	1	0	3	4	2	5	4	11	5	7	5									
		0.32%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.63%	0.00%	0.00%	0.78%	0.23%	1.87%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.34%	0.51%	0.22%	0.48%	0.36%	0.71%	0.48%	0.72%	0.44%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
