Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Кагальницкая 																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №2095	УИК №2096	УИК №2097	УИК №2098	УИК №2099	УИК №2100	УИК №2101	УИК №2102	УИК №2103	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2458	УИК №2459	УИК №2516	УИК №2517	УИК №2576	УИК №2577	УИК №2578	УИК №2579									
1	Число избирателей, включенных в список избирателей	25445	1562	774	1239	983	598	748	484	183	627	195	245	568	451	1056	193	1444	730	999	1165	327	110	1025	1746	673	737	116	135	229	663	47	374	137	761	942	1014	969	184	703	173	136									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24202	1400	730	1100	900	550	700	450	180	600	200	250	604	450	1000	190	1500	600	1000	1100	300	110	1000	1600	600	700	120	130	200	650	50	398	130	700	900	1000	900	190	700	170	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13815	856	466	678	516	237	325	294	118	369	147	156	383	210	538	103	752	358	540	614	181	67	583	972	426	458	70	88	167	392	28	238	83	382	435	463	472	113	336	124	77									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1694	66	38	47	65	54	81	36	25	59	12	35	103	48	103	29	39	38	76	67	0	26	85	43	17	52	8	11	18	23	11	35	33	50	75	40	23	14	53	31	25									
6	Число погашенных избирательных бюллетеней	8693	478	226	375	319	259	294	120	37	172	41	59	118	192	359	58	709	204	384	419	119	17	332	585	157	190	42	31	15	235	11	125	14	268	390	497	405	63	311	15	48									
