Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Каширская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750					
1	"Число избирателей, включенных в списки избирателей"	58853	2461	1363	1465	909	2526	1030	2113	1366	1559	1716	545	2645	1078	2233	1232	1095	2675	1864	1635	1649	1673	2469	2359	865	1108	781	783	1170	1147	1714	1026	427	415	1448	1113	690	856	946	330	1311	893	300	398	1472					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	56900	2000	1300	1350	850	2400	950	2050	1350	1500	1700	400	2500	1000	2100	1200	1050	2550	1800	1600	1600	1600	2400	2250	750	2100	750	750	1100	1100	1650	1000	400	400	1400	1000	700	900	900	300	1300	850	300	400	1350					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	29234	1369	621	677	332	1022	435	1117	713	764	872	199	1174	518	1075	660	601	1433	1051	908	849	836	1115	974	397	1034	349	313	509	537	819	426	178	235	822	575	247	352	432	132	640	487	104	398	933					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2487	54	52	38	24	101	34	46	17	30	22	63	38	21	44	34	29	50	26	34	75	65	77	106	89	74	87	98	81	59	69	98	54	16	72	83	39	108	75	92	93	34	85	0	1					
6	Число погашенных избирательных бюллетеней	25171	577	627	635	494	1277	481	887	620	706	806	138	1287	461	981	506	420	1066	723	658	676	699	1208	1170	264	992	314	339	510	504	762	476	168	149	506	342	414	440	393	76	567	329	105	2	416					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2487	54	52	38	24	101	34	46	17	30	22	63	38	21	44	34	29	50	26	34	75	65	77	106	89	74	87	98	81	59	69	98	54	16	72	83	39	108	75	92	93	34	85	0	1					
8	Число бюллетеней в стационарных ящиках для голосования	29231	1369	621	677	332	1022	435	1117	713	764	872	199	1173	518	1075	660	601	1433	1051	908	849	836	1115	974	397	1034	349	313	509	537	819	426	178	235	822	575	247	352	432	132	640	487	102	398	933					
9	Число недействительных избирательных бюллетеней	481	13	14	10	2	17	9	18	15	20	13	4	27	11	20	11	6	30	11	10	14	18	19	15	8	19	3	4	0	5	16	5	4	1	11	12	1	7	9	0	11	10	2	14	12					
10	Число действительных избирательных бюллетеней	31237	1410	659	705	354	1106	460	1145	715	774	881	258	1184	528	1099	683	624	1453	1066	932	910	883	1173	1065	478	1089	433	407	590	591	872	519	228	250	883	646	285	453	498	224	722	511	185	384	922					
11	Число полученных открепительных  удостоверений	1725	60	55	30	20	70	30	50	40	40	50	20	50	30	50	30	40	50	50	40	40	40	50	50	20	50	30	30	30	40	50	30	20	20	80	40	20	50	25	20	65	30	20	0	70					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1264	60	33	25	11	60	15	26	27	37	36	11	28	9	24	28	20	38	30	22	24	28	44	34	14	43	19	12	14	38	45	18	8	9	71	40	11	44	25	3	65	30	20	0	65					
