Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Зеленогорская городская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759					
1	"Число избирателей, внесенных в списки"	55546	2236	2707	2445	2295	2632	2581	2573	2449	2746	2707	2453	2503	2540	2649	2740	2592	2426	2463	2637	2586	2549	2037					
2	"Число бюллетеней, полученных участковыми комиссиями"	54600	2200	2700	2400	2200	2600	2500	2500	2500	2700	2700	2400	2500	2500	2600	2700	2500	2400	2400	2600	2500	2500	2000					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	27685	1194	1226	1244	1149	1385	1230	1223	1341	1470	1375	1136	1313	1267	1167	1444	1321	1229	1335	1282	1230	1313	811					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	615	32	78	58	29	14	33	32	23	19	28	34	16	19	5	23	22	12	12	18	41	34	33					
6	Число погашенных бюллетеней	26300	974	1396	1098	1022	1201	1237	1245	1136	1211	1297	1230	1171	1214	1428	1233	1157	1159	1053	1300	1229	1153	1156					
7	Число бюллетеней в переносных ящиках для голосования	615	32	78	58	29	14	33	32	23	19	28	34	16	19	5	23	22	12	12	18	41	34	33					
8	Число бюллетеней в стационарных ящиках для голосования	27673	1194	1226	1244	1147	1385	1230	1223	1341	1470	1375	1136	1312	1267	1166	1442	1321	1225	1335	1280	1230	1313	811					
9	Число недействительных бюллетеней	188	8	12	3	17	15	10	13	9	10	12	11	1	4	9	9	1	9	5	5	6	8	11					
10	Число действительных бюллетеней	28100	1218	1292	1299	1159	1384	1253	1242	1355	1479	1391	1159	1327	1282	1162	1456	1342	1228	1342	1293	1265	1339	833					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	440	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20	20					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	149	9	6	8	10	13	8	5	8	6	6	4	9	6	3	6	3	5	6	10	4	5	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	33	3	2	1	4	4	2	1	1	0	0	1	4	0	1	2	1	4	0	0	1	1	0					
14	Число погашенных открепительных удостоверений	291	11	14	12	10	7	12	15	12	14	14	16	11	14	17	14	17	15	14	10	16	15	11					
15	Число открепительных удостоверений выданных ТИК	3	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	157	6	5	7	6	13	8	19	6	9	5	3	6	6	4	7	8	9	2	8	8	3	9					
		0.55%	0.48%	0.38%	0.53%	0.51%	0.92%	0.63%	1.51%	0.43%	0.60%	0.35%	0.25%	0.45%	0.46%	0.34%	0.47%	0.59%	0.72%	0.14%	0.61%	0.62%	0.22%	1.06%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1203	78	53	77	48	45	48	35	54	70	64	53	69	69	54	64	53	51	69	50	34	48	17					
		4.25%	6.36%	4.06%	5.91%	4.08%	3.21%	3.80%	2.78%	3.95%	4.70%	4.56%	4.52%	5.19%	5.36%	4.61%	4.36%	3.94%	4.12%	5.12%	3.85%	2.67%	3.56%	2.01%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	678	29	35	33	36	37	43	20	47	30	35	24	39	24	24	40	24	23	37	25	27	32	14					
		2.39%	2.36%	2.68%	2.53%	3.06%	2.64%	3.40%	1.59%	3.44%	2.01%	2.49%	2.05%	2.93%	1.86%	2.04%	2.73%	1.78%	1.85%	2.74%	1.92%	2.12%	2.37%	1.65%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1699	76	71	105	62	77	64	59	106	94	99	66	95	74	74	77	100	75	115	82	40	72	16					
		6.00%	6.19%	5.44%	8.06%	5.27%	5.50%	5.06%	4.70%	7.77%	6.31%	7.05%	5.64%	7.15%	5.75%	6.31%	5.25%	7.44%	6.06%	8.53%	6.31%	3.14%	5.34%	1.89%					
22	"5. ""За Русь Святую"""	88	4	4	2	3	3	3	2	0	3	8	3	8	7	4	6	6	4	6	2	5	3	2					
		0.31%	0.32%	0.30%	0.15%	0.25%	0.21%	0.23%	0.15%	0.0%	0.20%	0.57%	0.25%	0.60%	0.54%	0.34%	0.40%	0.44%	0.32%	0.44%	0.15%	0.39%	0.22%	0.23%					
23	"6. ""Объединенная Российская партия ""Русь"""	51	4	2	2	5	1	3	4	2	1	5	2	3	1	1	1	1	4	1	1	1	1	5					
		0.18%	0.32%	0.15%	0.15%	0.42%	0.07%	0.23%	0.31%	0.14%	0.06%	0.35%	0.17%	0.22%	0.07%	0.08%	0.06%	0.07%	0.32%	0.07%	0.07%	0.07%	0.07%	0.59%					
24	"7. ""Новый курс - Автомобильная Россия"""	254	16	7	13	10	14	13	13	11	6	7	10	20	7	16	15	13	6	19	17	11	5	5					
		0.89%	1.30%	0.53%	0.99%	0.85%	1.00%	1.02%	1.03%	0.80%	0.40%	0.49%	0.85%	1.50%	0.54%	1.36%	1.02%	0.96%	0.48%	1.41%	1.30%	0.86%	0.37%	0.59%					
25	"8. ""Народно-республиканская партия России"""	21	0	1	2	2	1	2	2	1	0	0	0	0	1	0	2	1	1	0	2	1	0	2					
		0.07%	0.0%	0.07%	0.15%	0.17%	0.07%	0.15%	0.15%	0.07%	0.0%	0.0%	0.0%	0.0%	0.07%	0.0%	0.13%	0.07%	0.08%	0.0%	0.15%	0.07%	0.0%	0.23%					
26	"9. ""Российская экологическая партия ""Зеленые"""	90	6	3	4	1	3	6	9	4	5	5	5	6	5	3	6	4	2	3	3	4	2	1					
		0.31%	0.48%	0.23%	0.30%	0.08%	0.21%	0.47%	0.71%	0.29%	0.33%	0.35%	0.42%	0.45%	0.38%	0.25%	0.40%	0.29%	0.16%	0.22%	0.23%	0.31%	0.14%	0.11%					
27	"10. ""Аграрная партия России"""	778	39	31	31	40	49	30	37	38	38	45	28	30	31	24	36	38	41	23	29	29	37	54					
