Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																										
Дата голосования: 07.12.2003 0:00:00																										
																										
Наименование Избирательной комиссии:    Красноуральская городская																										
																										
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																										
																										
		Сумма	УИК №2031	УИК №2032	УИК №2033	УИК №2034	УИК №2035	УИК №2036	УИК №2037	УИК №2038	УИК №2039	УИК №2040	УИК №2041	УИК №2042	УИК №2043	УИК №2044	УИК №2045	УИК №2046	УИК №2047	УИК №2048	УИК №2049					
1	"Число избирателей, внесенных в списки"	24375	783	1156	829	1328	2343	2227	1782	1412	2069	2301	1137	1416	2022	2178	679	52	203	374	84					
2	"Число бюллетеней, полученных участковыми комиссиями"	21913	695	1035	745	1290	2110	2010	1610	1270	1865	2080	1030	1280	1670	1960	605	49	199	330	80					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	12087	312	643	372	637	1348	1206	970	725	1156	1302	472	475	795	1044	261	26	92	213	38					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	442	24	16	7	35	20	18	18	31	21	15	20	18	81	14	45	23	6	8	22					
6	Число погашенных бюллетеней	9384	359	376	366	618	742	786	622	514	688	763	538	787	794	902	299	0	101	109	20					
7	Число бюллетеней в переносных ящиках для голосования	442	24	16	7	35	20	18	18	31	21	15	20	18	81	14	45	23	6	8	22					
8	Число бюллетеней в стационарных ящиках для голосования	12087	312	643	372	637	1348	1206	970	725	1156	1302	472	475	795	1044	261	26	92	213	38					
9	Число недействительных бюллетеней	264	4	10	9	16	43	17	27	15	16	19	15	11	21	17	8	1	3	6	6					
10	Число действительных бюллетеней	12265	332	649	370	656	1325	1207	961	741	1161	1298	477	482	855	1041	298	48	95	215	54					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	199	10	10	10	10	15	15	15	15	15	15	10	10	15	15	5	0	5	5	4					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	51	1	1	3	0	3	11	7	2	7	3	0	2	2	4	2	0	1	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	37	0	1	1	0	5	3	2	2	1	3	0	1	1	1	3	0	0	8	5					
14	Число погашенных открепительных удостоверений	148	9	9	7	10	12	4	8	13	8	12	10	8	13	11	3	0	4	3	4					
15	Число открепительных удостоверений выданных ТИК	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																										
18	"1. ""ЕДИНЕНИЕ"""	127	4	14	7	6	10	7	7	9	10	14	2	6	9	11	3	0	3	3	2					
		1.01%	1.19%	2.12%	1.84%	0.89%	0.73%	0.57%	0.70%	1.19%	0.84%	1.06%	0.40%	1.21%	1.02%	1.03%	0.98%	0.0%	3.06%	1.35%	3.33%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	461	12	25	19	20	60	44	44	25	34	45	11	15	47	42	8	3	3	4	0					
		3.67%	3.57%	3.79%	5.01%	2.97%	4.38%	3.59%	4.45%	3.30%	2.88%	3.41%	2.23%	3.04%	5.36%	3.96%	2.61%	6.12%	3.06%	1.80%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	866	21	40	34	60	126	76	54	56	39	82	36	23	56	107	27	5	7	9	8					
		6.91%	6.25%	6.06%	8.97%	8.92%	9.21%	6.20%	5.46%	7.40%	3.31%	6.22%	7.31%	4.66%	6.39%	10.11%	8.82%	10.20%	7.14%	4.07%	13.33%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	309	9	17	9	15	48	26	31	14	28	44	8	4	25	18	1	0	2	9	1					
		2.46%	2.67%	2.57%	2.37%	2.23%	3.50%	2.12%	3.13%	1.85%	2.37%	3.34%	1.62%	0.81%	2.85%	1.70%	0.32%	0.0%	2.04%	4.07%	1.66%					
22	"5. ""За Русь Святую"""	47	1	3	2	1	2	7	6	2	6	5	2	2	1	6	0	0	1	0	0					
		0.37%	0.29%	0.45%	0.52%	0.14%	0.14%	0.57%	0.60%	0.26%	0.50%	0.37%	0.40%	0.40%	0.11%	0.56%	0.0%	0.0%	1.02%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	53	1	4	3	0	2	9	3	4	4	3	1	4	6	3	3	1	0	2	0					
		0.42%	0.29%	0.60%	0.79%	0.0%	0.14%	0.73%	0.30%	0.52%	0.33%	0.22%	0.20%	0.81%	0.68%	0.28%	0.98%	2.04%	0.0%	0.90%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	95	4	4	1	5	13	11	6	5	11	10	9	5	4	5	1	0	1	0	0					
		0.75%	1.19%	0.60%	0.26%	0.74%	0.95%	0.89%	0.60%	0.66%	0.93%	0.75%	1.82%	1.01%	0.45%	0.47%	0.32%	0.0%	1.02%	0.0%	0.0%					
25	"8. ""Народно-республиканская партия России"""	22	0	1	1	1	3	0	2	2	2	5	0	0	2	1	2	0	0	0	0					
		0.17%	0.0%	0.15%	0.26%	0.14%	0.21%	0.0%	0.20%	0.26%	0.16%	0.37%	0.0%	0.0%	0.22%	0.09%	0.65%	0.0%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	92	0	4	2	4	13	19	10	4	12	9	2	1	6	5	0	0	0	1	0					
		0.73%	0.0%	0.60%	0.52%	0.59%	0.95%	1.55%	1.01%	0.52%	1.01%	0.68%	0.40%	0.20%	0.68%	0.47%	0.0%	0.0%	0.0%	0.45%	0.0%					
27	"10. ""Аграрная партия России"""	243	14	8	13	11	22	23	21	9	16	29	11	14	11	22	6	1	7	3	2					
		1.93%	4.16%	1.21%	3.43%	1.63%	1.60%	1.87%	2.12%	1.19%	1.35%	2.20%	2.23%	2.83%	1.25%	2.07%	1.96%	2.04%	7.14%	1.35%	3.33%					
28	"11. ""Истинные патриоты России"""	14	0	0	1	1	1	1	1	1	1	2	0	0	3	1	1	0	0	0	0					
		0.11%	0.0%	0.0%	0.26%	0.14%	0.07%	0.08%	0.10%	0.13%	0.08%	0.15%	0.0%	0.0%	0.34%	0.09%	0.32%	0.0%	0.0%	0.0%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	183	9	8	10	10	18	11	20	6	24	10	7	5	19	12	8	0	3	3	0					
		1.46%	2.67%	1.21%	2.63%	1.48%	1.31%	0.89%	2.02%	0.79%	2.03%	0.75%	1.42%	1.01%	2.16%	1.13%	2.61%	0.0%	3.06%	1.35%	0.0%					
30	"13. ""Демократическая партия России"""	49	1	5	5	1	5	6	1	2	5	7	1	3	2	3	0	0	0	2	0					
		0.39%	0.29%	0.75%	1.31%	0.14%	0.36%	0.49%	0.10%	0.26%	0.42%	0.53%	0.20%	0.60%	0.22%	0.28%	0.0%	0.0%	0.0%	0.90%	0.0%					
31	"14. ""Великая Россия - Евразийский Союз"""	35	1	2	0	0	1	5	3	1	3	4	1	4	4	4	1	1	0	0	0					
		0.27%	0.29%	0.30%	0.0%	0.0%	0.07%	0.40%	0.30%	0.13%	0.25%	0.30%	0.20%	0.81%	0.45%	0.37%	0.32%	2.04%	0.0%	0.0%	0.0%					
32	"15. ""Партия СЛОН"""	22	0	2	0	1	3	0	3	3	2	1	3	0	0	3	0	0	0	1	0					
		0.17%	0.0%	0.30%	0.0%	0.14%	0.21%	0.0%	0.30%	0.39%	0.16%	0.07%	0.60%	0.0%	0.0%	0.28%	0.0%	0.0%	0.0%	0.45%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	440	11	21	7	28	37	57	30	35	60	53	16	10	27	29	10	1	3	5	0					
		3.51%	3.27%	3.18%	1.84%	4.16%	2.70%	4.65%	3.03%	4.62%	5.09%	4.02%	3.25%	2.02%	3.08%	2.74%	3.26%	2.04%	3.06%	2.26%	0.0%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	32	2	1	0	2	1	6	4	2	3	3	2	1	2	1	2	0	0	0	0					
		0.25%	0.59%	0.15%	0.0%	0.29%	0.07%	0.49%	0.40%	0.26%	0.25%	0.22%	0.40%	0.20%	0.22%	0.09%	0.65%	0.0%	0.0%	0.0%	0.0%					
35	"18. ""ЛДПР"""	2789	73	128	79	153	274	266	219	155	331	287	118	143	230	216	60	5	16	29	7					
		22.26%	21.72%	19.42%	20.84%	22.76%	20.02%	21.73%	22.16%	20.50%	28.12%	21.79%	23.98%	29.00%	26.25%	20.41%	19.60%	10.20%	16.32%	13.12%	11.66%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	843	30	63	19	49	78	85	48	71	63	93	28	33	75	74	13	3	4	13	1					
		6.72%	8.92%	9.55%	5.01%	7.29%	5.70%	6.94%	4.85%	9.39%	5.35%	7.06%	5.69%	6.69%	8.56%	6.99%	4.24%	6.12%	4.08%	5.88%	1.66%					
37	"20. ""Политическая партия ""Единая Россия"""	3568	96	194	100	195	378	348	291	206	318	376	127	151	225	268	110	19	35	106	25					
		28.47%	28.57%	29.43%	26.38%	29.01%	27.63%	28.43%	29.45%	27.24%	27.01%	28.54%	25.81%	30.62%	25.68%	25.33%	35.94%	38.77%	35.71%	47.96%	41.66%					
38	"21. ""Российская Конституционно-демократическая партия"""	24	1	1	0	1	3	2	3	1	2	7	1	0	0	1	0	0	0	1	0					
		0.19%	0.29%	0.15%	0.0%	0.14%	0.21%	0.16%	0.30%	0.13%	0.16%	0.53%	0.20%	0.0%	0.0%	0.09%	0.0%	0.0%	0.0%	0.45%	0.0%					
39	"22. ""Развитие предпринимательства"""	40	1	2	0	1	4	6	3	1	2	5	4	4	1	3	1	0	0	2	0					
		0.31%	0.29%	0.30%	0.0%	0.14%	0.29%	0.49%	0.30%	0.13%	0.16%	0.37%	0.81%	0.81%	0.11%	0.28%	0.32%	0.0%	0.0%	0.90%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1154	30	63	28	51	113	111	94	84	103	129	58	33	59	137	28	3	7	16	7					
		9.21%	8.92%	9.55%	7.38%	7.58%	8.26%	9.06%	9.51%	11.11%	8.75%	9.79%	11.78%	6.69%	6.73%	12.94%	9.15%	6.12%	7.14%	7.23%	11.66%					
																										
41	Против всех	757	11	39	30	40	110	81	57	43	82	75	29	21	41	69	13	6	3	6	1					
		6.04%	3.27%	5.91%	7.91%	5.95%	8.04%	6.61%	5.76%	5.68%	6.96%	5.69%	5.89%	4.25%	4.68%	6.52%	4.24%	12.24%	3.06%	2.71%	1.66%					
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
																										
