Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																
Дата голосования: 04.12.2011																																
																																
Наименование Избирательной комиссии:    Пестовская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392	УИК №393	УИК №394	УИК №395	УИК №396	УИК №397	УИК №398	УИК №399	УИК №400	УИК №401	УИК №402	УИК №403	УИК №404					
1	"Число избирателей, внесенных в список избирателей"	17152	337	278	402	432	147	185	459	253	158	349	184	783	149	220	225	296	165	1642	1659	2076	1201	1488	1305	1294	1465					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17215	335	285	400	430	145	185	485	260	155	365	185	790	145	230	230	290	155	1670	1690	2080	1200	1480	1280	1285	1460					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8686	153	172	182	228	64	73	217	145	87	252	107	391	41	111	134	128	104	756	1021	1148	589	619	612	632	720					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1234	52	44	100	40	25	38	98	32	17	26	18	45	61	30	16	62	20	56	47	66	48	143	29	64	57					
6	Число погашенных избирательных бюллетеней	7295	130	69	118	162	56	74	170	83	51	87	60	354	43	89	80	100	31	858	622	866	563	718	639	589	683					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1234	52	44	100	40	25	38	98	32	17	26	18	45	61	30	16	62	20	56	47	66	48	143	29	64	57					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8684	153	172	182	228	64	73	217	145	87	252	107	391	41	111	134	128	104	756	1021	1148	589	619	612	630	720					
9	Число недействительных избирательных бюллетеней	188	3	5	2	5	3	2	13	5	2	3	4	5	0	0	4	5	8	12	20	12	13	7	17	17	21					
10	Число действительных избирательных бюллетеней	9730	202	211	280	263	86	109	302	172	102	275	121	431	102	141	146	185	116	800	1048	1202	624	755	624	677	756					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	147	5	8	6	0	0	3	15	13	4	14	3	3	0	15	5	0	0	7	9	14	6	2	6	4	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	140	5	5	6	0	0	3	15	13	3	14	3	3	0	15	4	0	0	6	9	14	5	2	6	4	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	84	2	0	2	3	2	1	2	5	2	2	1	3	1	0	0	3	3	5	10	5	6	2	5	7	12					
14	Число погашенных неиспользованных открепительных удостоверений	7	0	3	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	22	0	0	0	0	1	0	1	0	2	1	5	0	0	1	0	0	0	0	7	4	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2842	30	44	49	42	20	22	75	29	23	41	22	131	14	26	35	25	13	263	377	399	223	226	208	227	278					
		28.65%	14.63%	20.37%	17.38%	15.67%	22.47%	19.82%	23.81%	16.38%	22.12%	14.75%	17.60%	30.05%	13.73%	18.44%	23.33%	13.16%	10.48%	32.39%	35.30%	32.87%	35.01%	29.66%	32.45%	32.71%	35.78%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1550	37	25	34	44	13	18	60	23	23	44	18	85	12	20	23	44	24	137	115	194	88	127	89	117	136					
		15.63%	18.05%	11.57%	12.06%	16.42%	14.61%	16.22%	19.05%	12.99%	22.12%	15.83%	14.40%	19.50%	11.76%	14.18%	15.33%	23.16%	19.35%	16.87%	10.77%	15.98%	13.81%	16.67%	13.88%	16.86%	17.50%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	102	4	2	1	6	0	0	2	1	1	4	1	1	1	4	3	3	1	6	13	5	8	12	9	7	7					
		1.03%	1.95%	0.93%	0.35%	2.24%	0.00%	0.00%	0.63%	0.56%	0.96%	1.44%	0.80%	0.23%	0.98%	2.84%	2.00%	1.58%	0.81%	0.74%	1.22%	0.41%	1.26%	1.57%	1.40%	1.01%	0.90%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1885	40	37	71	70	16	27	34	49	13	63	27	82	19	44	42	48	11	130	233	216	125	125	119	117	127					
		19.01%	19.51%	17.13%	25.18%	26.12%	17.98%	24.32%	10.79%	27.68%	12.50%	22.66%	21.60%	18.81%	18.63%	31.21%	28.00%	25.26%	8.87%	16.01%	21.82%	17.79%	19.62%	16.40%	18.56%	16.86%	16.34%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	162	2	1	1	1	0	0	4	1	2	5	1	8	0	4	2	3	1	12	30	31	7	19	15	8	4					
		1.63%	0.98%	0.46%	0.35%	0.37%	0.00%	0.00%	1.27%	0.56%	1.92%	1.80%	0.80%	1.83%	0.00%	2.84%	1.33%	1.58%	0.81%	1.48%	2.81%	2.55%	1.10%	2.49%	2.34%	1.15%	0.51%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3141	87	102	123	99	37	42	125	68	38	117	52	123	56	43	41	61	65	243	271	354	171	242	180	200	201					
		31.67%	42.44%	47.22%	43.62%	36.94%	41.57%	37.84%	39.68%	38.42%	36.54%	42.09%	41.60%	28.21%	54.90%	30.50%	27.33%	32.11%	52.42%	29.93%	25.37%	29.16%	26.84%	31.76%	28.08%	28.82%	25.87%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	48	2	0	1	1	0	0	2	1	2	1	0	1	0	0	0	1	1	9	9	3	2	4	4	1	3					
		0.48%	0.98%	0.00%	0.35%	0.37%	0.00%	0.00%	0.63%	0.56%	1.92%	0.36%	0.00%	0.23%	0.00%	0.00%	0.00%	0.53%	0.81%	1.11%	0.84%	0.25%	0.31%	0.52%	0.62%	0.14%	0.39%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
