Выборы Президента Российской Федерации																																																													
Дата голосования: 04.03.2012																																																													
																																																													
Наименование Избирательной комиссии:    Яковлевская																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	50																																																											
																																																													
		Сумма	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246	УИК №1247	УИК №1248	УИК №1249	УИК №1250	УИК №1251	УИК №1252	УИК №1253									
1	Число избирателей, включенных в список избирателей	45790	1588	1959	2356	2225	1975	1932	2545	1733	1997	1752	1282	1094	583	1502	1294	563	1438	1485	877	218	834	331	1196	707	135	670	1256	800	491	186	477	316	494	223	123	135	242	113	929	1359	394	94	424	270	478	241	588	221	1115	550									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	46962	1500	1900	2300	2150	1900	2050	2550	1750	2050	1800	1300	1110	620	1550	1300	570	1500	1520	1000	238	930	335	1295	810	150	690	1420	885	521	192	513	325	519	228	137	136	246	106	966	1380	404	107	434	272	494	255	623	236	1140	555									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	31087	1030	1336	1562	1464	1207	1427	1740	1186	1316	1173	861	694	456	1047	892	431	1021	1054	688	171	616	224	940	460	92	449	812	615	274	133	360	156	327	121	79	70	140	80	712	938	285	58	337	174	294	173	406	151	606	249									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5483	42	116	83	112	115	24	30	65	47	229	77	159	61	140	134	35	154	110	52	37	117	78	218	176	42	85	298	137	175	47	71	135	150	97	38	55	99	22	119	240	88	35	71	82	130	41	132	48	393	242									
6	Число погашенных избирательных бюллетеней	10392	428	448	655	574	578	599	780	499	687	398	362	257	103	363	274	104	325	356	260	30	197	33	137	174	16	156	310	133	72	12	82	34	42	10	20	11	7	4	135	202	31	14	26	16	70	41	85	37	141	64									
