Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																								
Дата голосования: 07.12.2003 0:00:00																																								
																																								
Наименование Избирательной комиссии:    Вятско-Полянская																																								
																																								
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																								
																																								
		Сумма	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157	УИК №158	УИК №159	УИК №160	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174					
1	"Число избирателей, внесенных в списки"	28190	1589	1360	1131	1210	1757	1289	1141	1446	394	604	1814	1600	963	1253	382	318	640	225	655	241	814	202	336	616	867	1029	762	629	421	1063	374	553	512					
2	"Число бюллетеней, полученных участковыми комиссиями"	27960	1562	1327	1126	1164	1743	1270	1112	1415	395	609	1838	1593	947	1254	376	310	637	212	627	243	814	200	334	619	895	1030	762	628	416	1066	374	554	508					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	14188	821	593	470	574	865	691	464	694	265	265	878	784	468	513	217	177	338	136	335	110	449	103	174	295	399	414	523	486	328	589	136	334	300					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	695	23	33	11	14	13	11	25	11	3	9	10	18	8	11	7	20	24	8	48	29	61	0	11	29	22	0	34	17	24	43	86	19	13					
6	Число погашенных бюллетеней	13077	718	701	645	576	865	568	623	710	127	335	950	791	471	730	152	113	275	68	244	104	304	97	149	295	474	616	205	125	64	434	152	201	195					
7	Число бюллетеней в переносных ящиках для голосования	695	23	33	11	14	13	11	25	11	3	9	10	18	8	11	7	20	24	8	48	29	61	0	11	29	22	0	34	17	24	43	86	19	13					
8	Число бюллетеней в стационарных ящиках для голосования	14183	821	593	470	574	865	691	464	694	265	265	874	783	468	513	217	177	338	136	335	110	449	103	174	295	399	414	523	486	328	589	136	334	300					
9	Число недействительных бюллетеней	353	30	2	6	23	20	0	22	9	5	7	31	20	28	8	7	8	6	6	8	7	4	2	11	5	7	18	11	8	0	11	14	2	7					
10	Число действительных бюллетеней	14525	814	624	475	565	858	702	467	696	263	267	853	781	448	516	217	189	356	138	375	132	506	101	174	319	414	396	546	495	352	621	208	351	306					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	395	24	20	16	16	22	16	16	20	6	8	26	22	12	16	4	4	8	4	8	4	12	4	4	8	12	14	12	8	6	16	6	8	13					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	71	6	2	1	5	5	3	3	3	2	2	2	3	3	0	0	2	7	4	0	1	1	0	0	2	2	1	0	0	1	4	0	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	53	1	0	0	5	1	3	1	4	0	0	1	3	2	2	1	4	6	1	2	0	1	2	3	3	0	2	0	1	1	0	1	1	1					
14	Число погашенных открепительных удостоверений	324	18	18	15	11	17	13	13	17	4	6	24	19	9	16	4	2	1	0	8	3	11	4	4	6	10	13	12	8	5	12	6	5	10					
15	Число открепительных удостоверений выданных ТИК	5	0	0	1	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	"1. ""ЕДИНЕНИЕ"""	267	14	7	12	9	21	5	9	6	6	3	13	13	7	13	3	4	7	3	6	6	6	2	2	7	1	18	13	4	9	7	11	8	12					
		1.79%	1.65%	1.11%	2.49%	1.53%	2.39%	0.71%	1.84%	0.85%	2.23%	1.09%	1.47%	1.62%	1.47%	2.48%	1.33%	2.03%	1.93%	2.08%	1.56%	4.31%	1.17%	1.94%	1.08%	2.16%	0.23%	4.34%	2.33%	0.79%	2.55%	1.10%	4.95%	2.26%	3.83%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	120	9	9	1	2	8	3	4	10	1	3	5	3	1	8	0	1	6	3	2	1	4	3	1	2	3	9	1	0	4	4	0	2	7					
		0.80%	1.06%	1.43%	0.20%	0.34%	0.91%	0.42%	0.81%	1.41%	0.37%	1.09%	0.56%	0.37%	0.21%	1.52%	0.0%	0.50%	1.65%	2.08%	0.52%	0.71%	0.78%	2.91%	0.54%	0.61%	0.71%	2.17%	0.17%	0.0%	1.13%	0.63%	0.0%	0.56%	2.23%					
