Выборы Президента Российской Федерации																																																																																											
Дата голосования: 04.03.2012																																																																																											
																																																																																											
Наименование Избирательной комиссии:    Южно-Сахалинская городская																																																																																											
																																																																																											
Сводная таблица итогов голосования																																																																																											
																																																																																											
	Число участковых избирательных комиссий	80																																																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	80																																																																																									
																																																																																											
		Сумма	УИК №281	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360									
1	Число избирателей, включенных в список избирателей	138894	2106	1790	1399	1185	2145	2049	2654	2421	2838	1337	1648	2622	1868	2175	1436	2512	3092	2526	615	1147	1648	2291	2571	2114	1499	1173	2179	2075	2143	2098	1692	2328	2044	1591	2412	2114	1890	981	2558	2299	2709	2638	2635	2288	2330	2945	2656	2567	2863	2797	2575	2080	1789	1945	2491	2178	2112	1750	2505	2183	2180	170	1550	384	276	266	1369	878	183	191	245	60	150	93	120	340	1363	880	811	84									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	124516	1900	1600	1300	1000	1900	1800	2400	2200	2600	1200	1500	2200	1700	1900	1300	2100	2700	2300	550	1000	1500	1650	2300	1900	1350	1050	2000	1900	1950	1900	1550	2100	1800	1200	2200	1850	1700	1000	1800	2100	2400	2400	2300	2050	2100	2650	2400	2300	2600	2550	2350	1900	1600	1700	2300	2000	1850	1650	2250	1800	1900	164	1400	386	266	519	1300	850	173	196	242	70	150	100	120	340	1300	940	800	200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	77643	1195	967	763	546	1192	1091	1306	1324	1568	770	846	1310	987	1235	662	1370	1237	1396	260	494	708	1546	1531	1200	852	655	1203	1223	1302	1247	989	1451	1119	951	1436	1164	1120	570	1152	1297	1620	1521	1403	1292	1323	1721	1458	1522	1625	1495	1470	1148	1096	1083	1438	1196	1067	981	1342	1146	1368	116	875	243	155	240	722	555	109	157	225	45	110	82	112	142	765	879	477	84									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2231	15	7	10	46	16	42	36	16	11	8	21	21	18	15	5	36	14	32	1	12	5	29	39	40	31	28	68	42	21	30	29	29	45	81	34	41	27	20	47	64	80	31	54	32	34	39	32	28	35	22	30	12	4	10	26	21	34	45	37	20	8	3	39	8	5	26	30	24	12	34	0	15	40	10	8	198	7	1	5	0									
6	Число погашенных избирательных бюллетеней	44642	690	626	527	408	692	667	1058	860	1021	422	633	869	695	650	633	694	1449	872	289	494	787	75	730	660	467	367	729	635	627	623	532	620	636	168	730	645	553	410	601	739	700	848	843	726	743	890	910	750	940	1033	850	740	500	607	836	783	749	624	871	634	524	45	486	135	106	253	548	271	52	5	17	10	0	8	0	0	528	60	318	116									
