Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Локтевская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084					
1	"Число избирателей, внесенных в списки избирателей"	25136	2183	2389	1193	1315	1127	1830	404	1389	992	967	620	739	1707	186	541	506	837	772	510	1055	705	814	598	691	1066					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	23400	1870	1980	1000	1130	960	1550	360	1200	1006	974	607	742	1716	190	552	511	839	788	510	1070	656	831	600	694	1064					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	14791	1233	1370	671	682	603	1001	273	749	615	580	441	442	931	128	317	316	525	491	346	675	471	508	354	435	634					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1208	88	166	67	63	66	56	16	50	46	48	13	22	76	9	23	32	43	52	30	62	27	53	39	27	34					
6	Число погашенных избирательных бюллетеней	7401	549	444	262	385	291	493	71	401	345	346	153	278	709	53	212	163	271	245	134	333	158	270	207	232	396					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1208	88	166	67	63	66	56	16	50	46	48	13	22	76	9	23	32	43	52	30	62	27	53	39	27	34					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14790	1233	1370	670	682	603	1001	273	749	615	580	441	442	931	128	317	316	525	491	346	675	471	508	354	435	634					
9	Число недействительных избирательных бюллетеней	157	13	14	5	1	3	13	7	5	6	11	1	2	13	4	1	0	8	5	1	6	3	10	2	13	10					
10	Число действительных избирательных бюллетеней	15841	1308	1522	732	744	666	1044	282	794	655	617	453	462	994	133	339	348	560	538	375	731	495	551	391	449	658					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	195	13	12	10	10	10	15	0	10	7	7	5	5	10	3	5	5	7	10	5	7	7	15	5	5	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	143	12	11	4	8	3	14	0	7	7	7	5	3	10	2	5	3	4	10	4	3	7	12	0	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	65	1	17	3	2	3	7	0	3	0	2	1	2	1	0	1	2	3	1	1	2	6	1	3	1	2					
14	Число погашенных неиспользованных открепительных удостоверений	52	1	1	6	2	7	1	0	3	0	0	0	2	0	1	0	2	3	0	1	4	0	3	5	3	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	2	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	567	30	33	12	18	7	26	12	47	13	25	7	31	43	13	10	15	17	8	24	31	29	30	30	15	41					
		3.54%	2.27%	2.15%	1.63%	2.42%	1.05%	2.46%	4.15%	5.88%	1.97%	3.98%	1.54%	6.68%	4.27%	9.49%	2.94%	4.31%	2.99%	1.47%	6.38%	4.21%	5.82%	5.35%	7.63%	3.25%	6.14%					
19	2.Всероссийская политическая партия «Гражданская Сила»	71	5	4	4	8	1	5	1	3	6	3	1	4	4	1	1	1	3	3	0	1	7	2	1	2	0					
		0.44%	0.38%	0.26%	0.54%	1.07%	0.15%	0.47%	0.35%	0.38%	0.91%	0.48%	0.22%	0.86%	0.40%	0.73%	0.29%	0.29%	0.53%	0.55%	0.00%	0.14%	1.41%	0.36%	0.25%	0.43%	0.00%					
20	3.Политическая партия «Демократическая партия России»	19	2	4	4	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0					
		0.12%	0.15%	0.26%	0.54%	0.00%	0.00%	0.00%	0.35%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.36%	0.25%	0.43%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2789	237	337	129	113	79	174	40	151	166	127	57	62	132	7	42	57	97	91	84	62	81	117	127	63	157					
		17.43%	17.94%	21.94%	17.50%	15.17%	11.81%	16.46%	13.84%	18.90%	25.11%	20.22%	12.56%	13.36%	13.11%	5.11%	12.35%	16.38%	17.08%	16.76%	22.34%	8.41%	16.27%	20.86%	32.32%	13.64%	23.50%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	114	22	24	13	9	9	2	8	5	1	1	0	1	2	3	2	0	1	0	1	0	3	0	4	1	2					
		0.71%	1.67%	1.56%	1.76%	1.21%	1.35%	0.19%	2.77%	0.63%	0.15%	0.16%	0.00%	0.22%	0.20%	2.19%	0.59%	0.00%	0.18%	0.00%	0.27%	0.00%	0.60%	0.00%	1.02%	0.22%	0.30%					
23	6.Политическая партия «Партия социальной справедливости»	19	1	2	2	2	1	4	0	0	0	0	0	0	0	2	0	0	1	1	0	1	0	1	0	1	0					
		0.12%	0.08%	0.13%	0.27%	0.27%	0.15%	0.38%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.46%	0.00%	0.00%	0.18%	0.18%	0.00%	0.14%	0.00%	0.18%	0.00%	0.22%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	1834	180	167	92	93	102	134	30	80	88	98	43	51	120	31	30	47	47	60	38	54	49	38	40	71	51					
		11.46%	13.63%	10.87%	12.48%	12.48%	15.25%	12.68%	10.38%	10.01%	13.31%	15.61%	9.47%	10.99%	11.92%	22.63%	8.82%	13.51%	8.27%	11.05%	10.11%	7.33%	9.84%	6.77%	10.18%	15.37%	7.63%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	1029	111	113	42	45	48	72	31	58	39	22	33	26	51	13	21	32	31	35	25	28	28	22	7	51	45					
		6.43%	8.40%	7.36%	5.70%	6.04%	7.17%	6.81%	10.73%	7.26%	5.90%	3.50%	7.27%	5.60%	5.06%	9.49%	6.18%	9.20%	5.46%	6.45%	6.65%	3.80%	5.62%	3.92%	1.78%	11.04%	6.74%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	86	16	5	2	4	3	6	2	2	4	2	0	1	9	0	3	2	4	3	2	2	3	3	1	4	3					
		0.54%	1.21%	0.33%	0.27%	0.54%	0.45%	0.57%	0.69%	0.25%	0.61%	0.32%	0.00%	0.22%	0.89%	0.00%	0.88%	0.57%	0.70%	0.55%	0.53%	0.27%	0.60%	0.53%	0.25%	0.87%	0.45%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9240	699	821	430	447	413	616	156	443	331	335	312	284	628	62	228	193	357	334	200	550	291	336	180	237	357					
		57.76%	52.91%	53.45%	58.34%	60.00%	61.73%	58.28%	53.98%	55.44%	50.08%	53.34%	68.72%	61.21%	62.36%	45.26%	67.06%	55.46%	62.85%	61.51%	53.19%	74.63%	58.43%	59.89%	45.80%	51.30%	53.44%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	73	5	12	2	5	3	5	1	4	7	4	0	2	5	1	2	1	2	3	1	2	2	0	0	2	2					
		0.46%	0.38%	0.78%	0.27%	0.67%	0.45%	0.47%	0.35%	0.50%	1.06%	0.64%	0.00%	0.43%	0.50%	0.73%	0.59%	0.29%	0.35%	0.55%	0.27%	0.27%	0.40%	0.00%	0.00%	0.43%	0.30%					
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
