Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Оричевская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923									
1	Число избирателей, включенных в список избирателей	25165	890	311	589	761	812	1148	645	733	278	392	508	211	460	339	1357	247	359	332	1789	314	885	1160	1091	553	437	1481	1312	1262	760	692	703	823	1531									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	23765	850	300	600	780	810	1100	570	730	280	380	500	200	450	310	1300	250	340	335	1750	300	850	1100	1080	500	400	1400	1200	1000	700	650	600	750	1400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13910	457	202	311	378	387	638	213	451	90	205	269	90	175	161	698	165	177	250	941	115	501	791	858	222	277	951	802	631	425	384	362	479	854									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1815	52	8	36	73	116	88	164	31	59	80	56	20	95	85	81	11	32	13	33	87	23	27	91	28	36	51	45	125	46	49	14	14	46									
6	Число погашенных избирательных бюллетеней	8040	341	90	253	329	307	374	193	248	131	95	175	90	180	64	521	74	131	72	776	98	326	282	131	250	87	398	353	244	229	217	224	257	500									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1815	52	8	36	73	116	88	164	31	59	80	56	20	95	85	81	11	32	13	33	87	23	27	91	28	36	51	45	125	46	49	14	14	46									
8	Число бюллетеней в стационарных ящиках для голосования	13910	457	202	311	378	387	638	213	451	90	205	269	90	175	161	698	165	177	250	941	115	501	791	858	222	277	951	802	631	425	384	362	479	854									
9	Число недействительных избирательных бюллетеней	180	5	2	3	5	3	15	3	9	1	1	2	0	4	2	9	1	2	6	17	1	9	11	11	2	3	2	11	9	6	5	1	5	14									
10	Число действительных избирательных бюллетеней	15545	504	208	344	446	500	711	374	473	148	284	323	110	266	244	770	175	207	257	957	201	515	807	938	248	310	1000	836	747	465	428	375	488	886									
11	Число полученных открепительных  удостоверений	573	15	9	13	20	15	15	5	15	5	5	10	10	15	30	20	10	10	20	50	20	15	20	45	11	15	30	35	15	20	15	5	11	24									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	466	10	8	13	19	14	15	2	9	4	5	5	3	12	30	15	8	3	17	47	19	9	9	35	10	6	25	30	14	20	11	5	11	23									
13	Число избирателей, проголосовавших по открепительным удостоверениям	432	11	26	6	8	9	19	28	4	2	6	14	1	3	6	10	2	6	11	20	6	24	24	45	5	7	27	14	14	17	7	22	16	12									
14	Число неиспользованных открепительных удостоверений	107	5	1	0	1	1	0	3	6	1	0	5	7	3	0	5	2	7	3	3	1	6	11	10	1	9	5	5	1	0	4	0	0	1									
15	Число открепительных удостоверений, выданных избирателям ТИК	20	1	0	0	0	2	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	3	1	2	3	0	0	2	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
