Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Кирилловская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569					
1	"Число избирателей, внесенных в списки"	14391	1186	1888	2454	1252	169	274	93	530	121	472	46	354	387	233	341	271	83	445	128	100	454	137	171	114	75	253	925	241	504	245	445					
2	"Число бюллетеней, полученных участковыми комиссиями"	13872	1100	1800	2400	1200	170	260	94	500	124	450	49	340	360	220	320	270	84	440	129	101	440	130	165	111	85	240	900	240	470	230	450					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7042	560	878	1321	568	60	163	68	286	37	277	12	162	214	103	169	159	44	223	96	39	217	45	96	48	47	96	386	75	259	89	245					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1602	61	43	52	41	44	32	5	95	49	42	15	70	69	63	90	21	24	73	0	38	29	33	33	36	14	57	160	68	113	88	44					
6	Число погашенных бюллетеней	5228	479	879	1027	591	66	65	21	119	38	131	22	108	77	54	61	90	16	144	33	24	194	52	36	27	24	87	354	97	98	53	161					
7	Число бюллетеней в переносных ящиках для голосования	1600	61	43	52	41	44	32	5	95	49	40	15	70	69	63	90	21	24	73	0	38	29	33	33	36	14	57	160	68	113	88	44					
8	Число бюллетеней в стационарных ящиках для голосования	7036	558	878	1318	567	60	163	68	286	37	277	12	162	214	103	169	159	44	223	96	39	217	45	96	48	47	96	386	75	259	89	245					
9	Число недействительных бюллетеней	188	15	14	20	12	5	5	4	6	0	5	0	0	9	3	5	7	0	12	4	0	2	3	4	7	5	7	7	2	8	2	15					
10	Число действительных бюллетеней	8448	604	907	1350	596	99	190	69	375	86	312	27	232	274	163	254	173	68	284	92	77	244	75	125	77	56	146	539	141	364	175	274					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	163	15	20	25	10	5	3	2	10	2	5	1	4	4	3	3	3	2	5	2	2	5	2	2	2	2	3	5	3	5	3	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	68	9	13	19	7	3	0	0	5	1	1	0	0	1	0	0	1	1	1	0	0	2	0	0	0	1	1	0	1	0	0	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	49	4	7	5	2	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	0	2	3	2	0	2	2	0	1	2	1					
14	Число погашенных открепительных удостоверений	95	6	7	6	3	2	3	2	5	1	4	1	4	3	3	3	2	1	4	2	2	3	2	2	2	1	2	5	2	5	3	4					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																						
18	"1. ""ЕДИНЕНИЕ"""	88	8	4	14	7	2	4	2	4	0	5	0	2	4	1	2	0	0	5	0	0	2	0	0	1	0	4	2	2	7	2	4					
		1.01%	1.29%	0.43%	1.02%	1.15%	1.92%	2.05%	2.73%	1.04%	0.0%	1.57%	0.0%	0.86%	1.41%	0.60%	0.77%	0.0%	0.0%	1.68%	0.0%	0.0%	0.81%	0.0%	0.0%	1.19%	0.0%	2.61%	0.36%	1.39%	1.88%	1.12%	1.38%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	217	22	42	69	17	0	1	0	3	1	13	0	3	8	1	1	2	1	2	3	0	3	1	1	0	0	1	8	2	7	0	5					
		2.51%	3.55%	4.56%	5.03%	2.79%	0.0%	0.51%	0.0%	0.78%	1.16%	4.10%	0.0%	1.29%	2.82%	0.60%	0.38%	1.11%	1.47%	0.67%	3.12%	0.0%	1.21%	1.28%	0.77%	0.0%	0.0%	0.65%	1.46%	1.39%	1.88%	0.0%	1.73%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	279	12	18	50	18	4	3	8	13	2	11	0	3	20	4	5	3	0	6	2	6	10	3	1	5	1	5	22	9	9	14	12					
		3.23%	1.93%	1.95%	3.64%	2.96%	3.84%	1.53%	10.95%	3.41%	2.32%	3.47%	0.0%	1.29%	7.06%	2.40%	1.93%	1.66%	0.0%	2.02%	2.08%	7.79%	4.06%	3.84%	0.77%	5.95%	1.63%	3.26%	4.02%	6.29%	2.41%	7.90%	4.15%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	90	11	13	19	4	2	2	1	4	0	1	0	1	5	1	1	3	1	4	0	2	1	0	0	0	0	1	3	1	4	4	1					
		1.04%	1.77%	1.41%	1.38%	0.65%	1.92%	1.02%	1.36%	1.04%	0.0%	0.31%	0.0%	0.43%	1.76%	0.60%	0.38%	1.66%	1.47%	1.35%	0.0%	2.59%	0.40%	0.0%	0.0%	0.0%	0.0%	0.65%	0.54%	0.69%	1.07%	2.25%	0.34%					
22	"5. ""За Русь Святую"""	46	1	4	5	1	0	1	1	5	2	0	1	3	1	1	1	1	1	4	1	0	2	0	0	1	0	1	3	0	2	1	2					
		0.53%	0.16%	0.43%	0.36%	0.16%	0.0%	0.51%	1.36%	1.31%	2.32%	0.0%	3.70%	1.29%	0.35%	0.60%	0.38%	0.55%	1.47%	1.35%	1.04%	0.0%	0.81%	0.0%	0.0%	1.19%	0.0%	0.65%	0.54%	0.0%	0.53%	0.56%	0.69%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	1	1	3	0	0	2	0	0	0	1	0	0	0	3	2	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0					
