Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    район Черемушки																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №2281	УИК №2282	УИК №2283	УИК №2284	УИК №2285	УИК №2286	УИК №2287	УИК №2288	УИК №2289	УИК №2290	УИК №2291	УИК №2292	УИК №2293	УИК №2294	УИК №2295	УИК №2296	УИК №2297	УИК №2298	УИК №2299	УИК №2300	УИК №2301	УИК №2302	УИК №2303	УИК №2304	УИК №2305	УИК №2306	УИК №2307	УИК №3266					
1	"Число избирателей, внесенных в списки избирателей"	63248	2489	2484	2403	2366	2064	1830	2316	2584	2834	2822	2323	2315	2167	2094	1831	2390	2262	2313	2315	2043	2129	2693	2163	2543	2601	2170	2384	320					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	51900	2000	2000	2000	2000	1700	1500	2000	2000	2200	2200	2000	2000	1700	1700	1500	2000	2000	2000	2000	1600	1600	2100	1700	2000	2100	1700	2000	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	31682	1020	1227	1122	1058	998	900	1145	1332	1773	1525	1077	1134	1169	1207	892	1105	1183	1157	1195	1106	1089	1265	933	1155	1205	1133	1257	320					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	880	36	42	29	51	29	7	29	32	53	27	34	28	25	28	29	30	18	32	32	29	19	25	30	51	39	54	42	0					
6	Число погашенных избирательных бюллетеней	19338	944	731	849	891	673	593	826	636	374	648	889	838	506	465	579	865	799	811	773	465	492	810	737	794	856	513	701	280					
7	Число избирательных бюллетеней в переносных ящиках для голосования	880	36	42	29	51	29	7	29	32	53	27	34	28	25	28	29	30	18	32	32	29	19	25	30	51	39	54	42	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	31578	1016	1227	1122	1057	994	900	1145	1326	1773	1525	1077	1134	1167	1202	892	1100	1181	1148	1180	1106	1046	1263	929	1154	1204	1133	1257	320					
9	Число недействительных избирательных бюллетеней	837	20	20	19	12	22	7	31	27	376	11	31	20	18	22	14	16	19	14	3	23	1	18	19	16	19	17	19	3					
10	Число действительных избирательных бюллетеней	31621	1032	1249	1132	1096	1001	900	1143	1331	1450	1541	1080	1142	1174	1208	907	1114	1180	1166	1209	1112	1064	1270	940	1189	1224	1170	1280	317					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1356	55	60	40	30	30	40	60	60	60	60	60	50	40	55	20	80	40	70	40	40	40	50	30	62	65	45	74	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1079	47	44	29	25	23	29	58	50	52	43	53	39	28	50	20	50	34	54	36	34	29	45	23	42	43	39	60	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	1042	25	46	22	27	31	54	23	200	46	26	40	20	28	20	45	43	36	18	39	41	31	26	31	22	32	22	30	18					
14	Число погашенных неиспользованных открепительных удостоверений	277	8	16	11	5	7	11	2	10	8	17	7	11	12	5	0	30	6	16	4	6	11	5	7	20	22	6	14	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	53	3	0	5	4	1	0	5	0	4	4	3	0	0	3	0	4	0	2	1	6	1	1	1	0	2	2	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
