Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																						
Дата голосования: 07.12.2003 0:00:00																																						
																																						
Наименование Избирательной комиссии:    Виноградовская																																						
																																						
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																						
																																						
		Сумма	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317					
1	"Число избирателей, внесенных в списки"	15113	390	719	131	384	55	1570	304	267	155	431	156	241	943	94	79	433	378	289	249	509	1527	2218	1694	160	468	106	499	104	58	423	79					
2	"Число бюллетеней, полученных участковыми комиссиями"	15336	392	758	162	388	60	1531	298	272	147	436	179	278	1030	94	81	446	375	341	270	425	1619	2219	1661	165	456	104	483	112	56	420	78					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	39	0	0	0	0	0	10	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8264	208	418	88	180	32	855	170	151	72	269	81	118	589	62	60	247	212	223	177	270	697	1159	832	83	259	75	258	75	36	265	43					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1224	74	7	0	95	5	158	38	59	55	84	32	2	92	5	12	45	21	18	39	51	50	58	43	20	27	12	49	7	16	39	11					
6	Число погашенных бюллетеней	5809	110	333	74	113	23	508	90	62	20	83	66	158	324	27	9	154	142	100	54	104	872	1002	786	62	170	13	176	30	4	116	24					
7	Число бюллетеней в переносных ящиках для голосования	1263	74	7	0	95	5	168	38	59	55	84	32	2	117	5	12	45	21	18	39	51	50	58	43	20	27	16	49	7	16	39	11					
8	Число бюллетеней в стационарных ящиках для голосования	8256	208	418	88	180	32	852	170	151	72	269	81	118	589	62	60	247	211	223	177	270	697	1159	828	83	259	75	258	75	36	265	43					
9	Число недействительных бюллетеней	102	3	2	0	2	0	7	2	2	1	3	2	6	7	0	1	1	8	8	2	7	8	8	9	0	5	2	2	1	0	2	1					
10	Число действительных бюллетеней	9417	279	423	88	273	37	1013	206	208	126	350	111	114	699	67	71	291	224	233	214	314	739	1209	862	103	281	89	305	81	52	302	53					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	350	10	25	10	10	5	20	10	10	10	10	10	10	15	10	5	10	10	10	15	10	20	20	20	5	10	10	10	5	10	10	5					
