Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Кимрская городская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430	УИК №431	УИК №432	УИК №433	УИК №1196									
1	"Число избирателей, включенных в список избирателей"	39180	2030	2257	2193	1693	1972	2027	1826	1624	1390	973	1831	1914	2088	1934	1858	1754	1863	1811	1983	2079	1922	158									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	38150	2000	2100	2200	1700	2000	2000	1800	1500	1400	900	1800	1800	2000	1800	1800	1800	1800	1800	2000	2000	1800	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	21191	1172	1123	1048	906	1072	1047	991	895	613	519	1024	995	1172	1090	909	1001	1058	1096	1143	1175	1059	83									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	579	28	66	32	33	26	16	32	16	28	9	19	8	18	14	26	23	25	17	30	22	25	66									
6	Число погашенных избирательных бюллетеней	16380	800	911	1120	761	902	937	777	589	759	372	757	797	810	696	865	776	717	687	827	803	716	1									
7	Число избирательных бюллетеней в переносных ящиках для голосования	579	28	66	32	33	26	16	32	16	28	9	19	8	18	14	26	23	25	17	30	22	25	66									
8	Число бюллетеней в стационарных ящиках для голосования	21176	1172	1123	1048	905	1071	1047	991	893	613	519	1023	994	1170	1089	907	1001	1058	1096	1142	1172	1059	83									
9	Число недействительных избирательных бюллетеней	265	18	12	15	12	12	9	9	4	4	8	16	23	12	10	11	4	19	12	13	17	24	1									
10	Число действительных избирательных бюллетеней	21490	1182	1177	1065	926	1085	1054	1014	905	637	520	1026	979	1176	1093	922	1020	1064	1101	1159	1177	1060	148									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	185	11	9	10	11	9	6	9	5	3	0	10	7	12	8	11	11	15	16	5	9	5	3									
		0.85%	0.92%	0.76%	0.93%	1.17%	0.82%	0.56%	0.88%	0.55%	0.47%	0.00%	0.96%	0.70%	1.01%	0.73%	1.18%	1.07%	1.39%	1.44%	0.43%	0.75%	0.46%	2.01%									
14	Грудинин Павел Николаевич	3057	148	188	150	128	162	159	158	130	101	80	173	133	170	143	108	149	148	154	150	156	162	7									
		14.05%	12.33%	15.81%	13.89%	13.65%	14.77%	14.96%	15.44%	14.30%	15.76%	15.15%	16.60%	13.27%	14.31%	12.96%	11.58%	14.55%	13.67%	13.84%	12.80%	13.07%	14.94%	4.70%									
15	Жириновский Владимир Вольфович	1303	88	76	73	72	51	68	50	37	47	39	55	56	63	73	47	59	58	58	75	92	59	7									
		5.99%	7.33%	6.39%	6.76%	7.68%	4.65%	6.40%	4.89%	4.07%	7.33%	7.39%	5.28%	5.59%	5.30%	6.62%	5.04%	5.76%	5.36%	5.21%	6.40%	7.71%	5.44%	4.70%									
16	Путин Владимир Владимирович	16154	900	863	797	686	821	792	761	697	459	378	754	756	878	830	709	750	807	821	885	888	799	123									
		74.25%	75.00%	72.58%	73.80%	73.13%	74.84%	74.51%	74.39%	76.68%	71.61%	71.59%	72.36%	75.45%	73.91%	75.25%	75.99%	73.24%	74.52%	73.76%	75.51%	74.37%	73.71%	82.55%									
17	Собчак Ксения Анатольевна	303	15	17	14	7	11	11	13	15	7	7	16	10	20	16	21	19	17	20	21	11	12	3									
		1.39%	1.25%	1.43%	1.30%	0.75%	1.00%	1.03%	1.27%	1.65%	1.09%	1.33%	1.54%	0.99%	1.68%	1.45%	2.25%	1.86%	1.57%	1.80%	1.79%	0.92%	1.11%	2.01%									
18	Сурайкин Максим Александрович	140	4	7	8	6	9	4	3	5	7	5	4	3	14	5	10	7	5	12	6	4	10	2									
		0.64%	0.33%	0.59%	0.74%	0.64%	0.82%	0.38%	0.29%	0.55%	1.09%	0.95%	0.38%	0.30%	1.18%	0.45%	1.07%	0.68%	0.46%	1.08%	0.51%	0.34%	0.92%	1.34%									
19	Титов Борис Юрьевич	178	9	7	6	7	14	9	5	8	5	5	7	7	13	14	10	11	4	11	6	10	7	3									
		0.82%	0.75%	0.59%	0.56%	0.75%	1.28%	0.85%	0.49%	0.88%	0.78%	0.95%	0.67%	0.70%	1.09%	1.27%	1.07%	1.07%	0.37%	0.99%	0.51%	0.84%	0.65%	2.01%									
20	Явлинский Григорий Алексеевич	170	7	10	7	9	8	5	15	8	8	6	7	7	6	4	6	14	10	9	11	7	6	0									
		0.78%	0.58%	0.84%	0.65%	0.96%	0.73%	0.47%	1.47%	0.88%	1.25%	1.14%	0.67%	0.70%	0.51%	0.36%	0.64%	1.37%	0.92%	0.81%	0.94%	0.59%	0.55%	0.00%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
